Date,Surface,Nom_Barrage
2021-08-04,7030039.7377139805,Oued_El_Makhazine
2021-08-04,7023639.850587492,Oued_El_Makhazine
2021-08-06,6996460.851555318,Oued_El_Makhazine
2021-08-06,7006541.573175407,Oued_El_Makhazine
2021-08-09,6943727.296654195,Oued_El_Makhazine
2021-08-09,6956999.765068621,Oued_El_Makhazine
2021-08-11,6919920.844585583,Oued_El_Makhazine
2021-08-11,6938215.769188494,Oued_El_Makhazine
2021-08-14,6866389.162853404,Oued_El_Makhazine
2021-08-14,6890551.89233554,Oued_El_Makhazine
2021-08-16,6870384.3925592145,Oued_El_Makhazine
2021-08-16,6875068.30327663,Oued_El_Makhazine
2021-08-19,6903941.83970277,Oued_El_Makhazine
2021-08-19,6921831.8043167405,Oued_El_Makhazine
2021-08-26,6895419.287639782,Oued_El_Makhazine
2021-08-26,6907440.845451922,Oued_El_Makhazine
2021-09-03,6904342.0321161,Oued_El_Makhazine
2021-09-03,6916130.9981464455,Oued_El_Makhazine
2021-09-05,6870384.758983775,Oued_El_Makhazine
2021-09-05,6879843.56932313,Oued_El_Makhazine
2021-09-08,6883967.840282604,Oued_El_Makhazine
2021-09-08,6894651.238976092,Oued_El_Makhazine
2021-09-10,6878775.019420787,Oued_El_Makhazine
2021-09-10,6894233.669399126,Oued_El_Makhazine
2021-09-10,6874247.4332086295,Oued_El_Makhazine
2021-09-10,6889538.023304658,Oued_El_Makhazine
2021-09-18,6876378.40522401,Oued_El_Makhazine
2021-09-18,6887856.217308613,Oued_El_Makhazine
2021-09-20,6836828.188884898,Oued_El_Makhazine
2021-09-20,6837274.846319941,Oued_El_Makhazine
2021-09-25,6845085.572612925,Oued_El_Makhazine
2021-09-25,6857484.420710784,Oued_El_Makhazine
2021-09-30,6824711.297710582,Oued_El_Makhazine
2021-09-30,6834303.768977386,Oued_El_Makhazine
2021-10-05,6812460.122722789,Oued_El_Makhazine
2021-10-05,6817115.419396015,Oued_El_Makhazine
2021-10-08,6822048.14753358,Oued_El_Makhazine
2021-10-08,6820312.558006855,Oued_El_Makhazine
2021-10-15,6802340.497387095,Oued_El_Makhazine
2021-10-15,6804403.841932829,Oued_El_Makhazine
2021-10-18,6810462.800274058,Oued_El_Makhazine
2021-10-18,6812319.2581106145,Oued_El_Makhazine
2021-10-20,6807134.059917613,Oued_El_Makhazine
2021-10-20,6813521.016352874,Oued_El_Makhazine
2021-10-23,6766385.977459117,Oued_El_Makhazine
2021-10-23,6776944.824634747,Oued_El_Makhazine
2021-10-28,6756531.310283824,Oued_El_Makhazine
2021-10-28,6753466.992982511,Oued_El_Makhazine
2021-11-07,6734738.233424886,Oued_El_Makhazine
2021-11-07,6741345.137112845,Oued_El_Makhazine
2021-11-09,6795286.209942027,Oued_El_Makhazine
2021-11-09,6807288.522719917,Oued_El_Makhazine
2021-11-14,6728434.091320201,Oued_El_Makhazine
2021-11-14,6733188.813410979,Oued_El_Makhazine
2021-11-17,6723240.8093682965,Oued_El_Makhazine
2021-11-17,6735187.170619231,Oued_El_Makhazine
2021-11-19,6726436.487896129,Oued_El_Makhazine
2021-11-19,6729588.832268328,Oued_El_Makhazine
2021-11-27,4995367.476458981,Oued_El_Makhazine
2021-12-04,6686970.633207553,Oued_El_Makhazine
2021-12-04,6693218.6302517755,Oued_El_Makhazine
2021-12-07,6683976.73731809,Oued_El_Makhazine
2021-12-07,6682604.838997995,Oued_El_Makhazine
2021-12-12,6677990.513879034,Oued_El_Makhazine
2021-12-12,6675229.2357287835,Oued_El_Makhazine
2021-12-17,6658669.218698776,Oued_El_Makhazine
2021-12-17,6650357.427812403,Oued_El_Makhazine
2021-12-19,6596203.381786509,Oued_El_Makhazine
2021-12-19,6597302.202357512,Oued_El_Makhazine
2022-01-01,6693278.94755189,Oued_El_Makhazine
2022-01-01,6688382.237488391,Oued_El_Makhazine
2022-01-03,6698871.760662242,Oued_El_Makhazine
2022-01-03,6704013.127680998,Oued_El_Makhazine
2022-01-08,6657325.104198619,Oued_El_Makhazine
2022-01-08,6657021.756456561,Oued_El_Makhazine
2022-01-13,6673304.731426402,Oued_El_Makhazine
2022-01-13,6679302.788260785,Oued_El_Makhazine
2022-01-16,6667711.755993052,Oued_El_Makhazine
2022-01-16,6671640.150752287,Oued_El_Makhazine
2022-01-21,6653330.238414927,Oued_El_Makhazine
2022-01-21,6654854.205805998,Oued_El_Makhazine
2022-01-31,0.0,Oued_El_Makhazine
2022-01-31,0.0,Oued_El_Makhazine
2022-02-02,6684891.518840953,Oued_El_Makhazine
2022-02-02,6690991.762682147,Oued_El_Makhazine
2022-02-07,6595005.190593882,Oued_El_Makhazine
2022-02-07,6599469.603471942,Oued_El_Makhazine
2022-02-10,6682998.715959735,Oued_El_Makhazine
2022-02-12,2571117.41056339,Oued_El_Makhazine
2022-02-12,2262181.1727427766,Oued_El_Makhazine
2022-02-15,6714853.638469859,Oued_El_Makhazine
2022-02-15,6713902.342841413,Oued_El_Makhazine
2022-02-17,6674401.473897535,Oued_El_Makhazine
2022-02-17,6675962.534117575,Oued_El_Makhazine
2022-02-20,6677199.4517355515,Oued_El_Makhazine
2022-02-20,6683128.23598166,Oued_El_Makhazine
2022-03-02,6691282.8913995465,Oued_El_Makhazine
2022-03-02,6697386.669542499,Oued_El_Makhazine
2022-03-19,6632157.8364984235,Oued_El_Makhazine
2022-03-19,6634870.360194426,Oued_El_Makhazine
2022-04-08,6746710.675838574,Oued_El_Makhazine
2022-04-08,6747975.986689787,Oued_El_Makhazine
2022-04-16,6640292.401285446,Oued_El_Makhazine
2022-04-16,6654854.427333098,Oued_El_Makhazine
2022-04-18,6734027.298534556,Oued_El_Makhazine
2022-04-18,6745577.873805266,Oued_El_Makhazine
2022-05-01,6682200.810289569,Oued_El_Makhazine
2022-05-06,6766386.7382623395,Oued_El_Makhazine
2022-05-06,6773154.256312591,Oued_El_Makhazine
2022-05-08,6739220.795574351,Oued_El_Makhazine
2022-05-08,6739752.312700458,Oued_El_Makhazine
2022-05-13,6696874.979992076,Oued_El_Makhazine
2022-05-13,6715602.802455168,Oued_El_Makhazine
2022-05-16,6778372.28425233,Oued_El_Makhazine
2022-05-16,6779548.3725235285,Oued_El_Makhazine
2022-05-18,6722442.630657359,Oued_El_Makhazine
2022-05-18,6731589.062617522,Oued_El_Makhazine
2022-05-23,6737224.281322642,Oued_El_Makhazine
2022-05-23,6747175.692286712,Oued_El_Makhazine
2022-05-26,6779704.075176402,Oued_El_Makhazine
2022-05-26,6778345.865501972,Oued_El_Makhazine
2022-05-31,6718848.202892466,Oued_El_Makhazine
2022-05-31,6734385.951167327,Oued_El_Makhazine
2022-06-05,6730833.410747691,Oued_El_Makhazine
2022-06-05,6729189.922419769,Oued_El_Makhazine
2022-06-07,6652132.447948619,Oued_El_Makhazine
2022-06-07,6666443.634547453,Oued_El_Makhazine
2022-06-10,6688025.322383147,Oued_El_Makhazine
2022-06-12,6670109.756511851,Oued_El_Makhazine
2022-06-12,6650057.551844817,Oued_El_Makhazine
2022-06-25,6420427.021770641,Oued_El_Makhazine
2022-06-25,6436237.623286467,Oued_El_Makhazine
2022-06-27,6404595.999979295,Oued_El_Makhazine
2022-06-27,6961186.871816358,Oued_El_Makhazine
2022-06-30,6652134.55982606,Oued_El_Makhazine
2022-06-30,6630241.661791034,Oued_El_Makhazine
2022-07-02,6624169.44263856,Oued_El_Makhazine
2022-07-02,6636365.820134899,Oued_El_Makhazine
2022-07-05,6349680.519670673,Oued_El_Makhazine
2022-07-07,6563592.360422409,Oued_El_Makhazine
2022-07-07,6548311.366014667,Oued_El_Makhazine
2022-07-10,6599401.982128306,Oued_El_Makhazine
2022-07-10,6577086.428484149,Oued_El_Makhazine
2022-07-12,6562247.948925181,Oued_El_Makhazine
2022-07-15,6615128.605936325,Oued_El_Makhazine
2022-07-15,6563327.876216155,Oued_El_Makhazine
2022-07-17,6554376.014437212,Oued_El_Makhazine
2022-07-17,6537520.114885516,Oued_El_Makhazine
2022-07-20,6554005.237772263,Oued_El_Makhazine
2022-07-20,6551108.303911395,Oued_El_Makhazine
2022-07-20,6561196.14682988,Oued_El_Makhazine
2022-07-20,6553905.928331561,Oued_El_Makhazine
2022-07-22,6583907.775448667,Oued_El_Makhazine
2022-07-22,6570522.409968596,Oued_El_Makhazine
2022-07-25,6524842.648630418,Oued_El_Makhazine
2022-07-27,6563166.50548933,Oued_El_Makhazine
2022-07-27,6561573.795981014,Oued_El_Makhazine
2022-07-30,6500981.449671965,Oued_El_Makhazine
2022-07-30,6501671.708536424,Oued_El_Makhazine
2022-07-30,6496754.334825702,Oued_El_Makhazine
2022-08-01,6480099.768961228,Oued_El_Makhazine
2022-08-01,6479798.766597014,Oued_El_Makhazine
2022-08-04,6508065.017191209,Oued_El_Makhazine
2022-08-04,6510341.67570705,Oued_El_Makhazine
2022-08-06,6448939.887430467,Oued_El_Makhazine
2022-08-06,6454987.848013844,Oued_El_Makhazine
2022-08-09,6443598.6846181825,Oued_El_Makhazine
2022-08-09,6437354.311014451,Oued_El_Makhazine
2022-08-09,6420418.201524921,Oued_El_Makhazine
2022-08-11,6390643.795121973,Oued_El_Makhazine
2022-08-11,6388844.531511493,Oued_El_Makhazine
2022-08-16,6438954.023172654,Oued_El_Makhazine
2022-08-16,6441072.055556113,Oued_El_Makhazine
2022-08-19,6437661.810340552,Oued_El_Makhazine
2022-08-19,6441090.580118456,Oued_El_Makhazine
2022-08-19,6443743.719180716,Oued_El_Makhazine
2022-08-19,6435601.929389624,Oued_El_Makhazine
2022-08-21,6409189.715726485,Oued_El_Makhazine
2022-08-21,6402694.7426998345,Oued_El_Makhazine
2022-08-26,6374288.047979137,Oued_El_Makhazine
2022-08-26,6391237.944391587,Oued_El_Makhazine
2022-08-31,6343105.170213526,Oued_El_Makhazine
2022-08-31,6356470.967333026,Oued_El_Makhazine
2022-09-05,6362703.296148082,Oued_El_Makhazine
2022-09-05,6365254.525993556,Oued_El_Makhazine
2022-09-08,6369096.010198375,Oued_El_Makhazine
2022-09-08,6375250.235132193,Oued_El_Makhazine
2022-09-10,6331890.843363084,Oued_El_Makhazine
2022-09-10,6326494.95921535,Oued_El_Makhazine
2022-09-23,6297616.956250478,Oued_El_Makhazine
2022-09-23,6295220.400427246,Oued_El_Makhazine
2022-10-03,246252.03618032418,Oued_El_Makhazine
2022-10-05,6148146.5855078595,Oued_El_Makhazine
2022-10-05,6158235.594408222,Oued_El_Makhazine
2022-10-13,6227308.416333484,Oued_El_Makhazine
2022-11-02,6112593.898190965,Oued_El_Makhazine
2022-11-02,6117867.554277606,Oued_El_Makhazine
2022-11-04,6169518.459854903,Oued_El_Makhazine
2022-11-04,6179313.03574446,Oued_El_Makhazine
2022-11-07,6149946.889229328,Oued_El_Makhazine
2022-11-07,6160100.564199648,Oued_El_Makhazine
2022-11-12,5941010.480547138,Oued_El_Makhazine
2022-11-12,5954804.38605909,Oued_El_Makhazine
2022-11-14,6099082.338396259,Oued_El_Makhazine
2022-11-27,6037090.41879033,Oued_El_Makhazine
2022-11-27,6048308.77232618,Oued_El_Makhazine
2022-11-29,6031580.557240325,Oued_El_Makhazine
2022-11-29,6039423.540950879,Oued_El_Makhazine
2022-12-04,5454762.024014941,Oued_El_Makhazine
2022-12-22,7305100.984919768,Oued_El_Makhazine
2022-12-24,7036574.528026744,Oued_El_Makhazine
2022-12-24,7031734.813316912,Oued_El_Makhazine
2022-12-29,7014601.196758433,Oued_El_Makhazine
2022-12-29,7011353.129234881,Oued_El_Makhazine
2023-01-06,7035396.540192487,Oued_El_Makhazine
2023-01-06,7034030.765626554,Oued_El_Makhazine
2023-01-23,7051354.638744517,Oued_El_Makhazine
2023-01-23,7048921.477654071,Oued_El_Makhazine
2023-01-26,7076123.004741832,Oued_El_Makhazine
2023-01-26,7076394.992677336,Oued_El_Makhazine
2023-01-31,7052152.550792857,Oued_El_Makhazine
2023-01-31,7051320.444328875,Oued_El_Makhazine
2023-02-02,7084513.209697886,Oued_El_Makhazine
2023-02-02,7086089.118340106,Oued_El_Makhazine
2023-02-05,7072128.841900035,Oued_El_Makhazine
