-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
32.0,-8.75,2020,1,65.88
32.0,-8.125,2020,1,58.91
32.0,-7.5,2020,1,51.78
32.0,-6.875,2020,1,49.61
32.0,-6.25,2020,1,46.5
32.0,-5.625,2020,1,43.87
32.0,-5.0,2020,1,42.36
32.0,-4.375,2020,1,42.3
32.0,-3.75,2020,1,41.66
32.0,-3.125,2020,1,44.16
32.0,-2.5,2020,1,45.33
32.0,-1.875,2020,1,45.67
32.0,-1.25,2020,1,45.0
32.5,-10.0,2020,1,77.5
32.5,-9.375,2020,1,79.0
32.5,-8.75,2020,1,77.52
32.5,-8.125,2020,1,72.4
32.5,-7.5,2020,1,61.44
32.5,-6.875,2020,1,53.73
32.5,-6.25,2020,1,47.9
32.5,-5.625,2020,1,48.6
32.5,-5.0,2020,1,44.92
32.5,-4.375,2020,1,42.9
32.5,-3.75,2020,1,42.93
32.5,-3.125,2020,1,39.31
32.5,-2.5,2020,1,43.54
32.5,-1.875,2020,1,42.9
32.5,-1.25,2020,1,42.12
33.0,-10.0,2020,1,76.79
33.0,-9.375,2020,1,78.24
33.0,-8.75,2020,1,80.95
33.0,-8.125,2020,1,79.49
33.0,-7.5,2020,1,69.91
33.0,-6.875,2020,1,60.37
33.0,-6.25,2020,1,53.95
33.0,-5.625,2020,1,53.94
33.0,-5.0,2020,1,51.77
33.0,-4.375,2020,1,44.86
33.0,-3.75,2020,1,42.15
33.0,-3.125,2020,1,45.01
33.0,-2.5,2020,1,42.42
33.0,-1.875,2020,1,42.22
33.0,-1.25,2020,1,40.89
33.5,-10.0,2020,1,76.64
33.5,-9.375,2020,1,77.07
33.5,-8.75,2020,1,79.36
33.5,-8.125,2020,1,82.49
33.5,-7.5,2020,1,77.86
33.5,-6.875,2020,1,65.82
33.5,-6.25,2020,1,57.24
33.5,-5.625,2020,1,54.85
33.5,-5.0,2020,1,53.93
33.5,-4.375,2020,1,52.99
33.5,-3.75,2020,1,46.66
33.5,-3.125,2020,1,43.52
33.5,-2.5,2020,1,38.97
33.5,-1.875,2020,1,39.18
33.5,-1.25,2020,1,39.36
34.0,-10.0,2020,1,76.17
34.0,-9.375,2020,1,76.53
34.0,-8.75,2020,1,77.52
34.0,-8.125,2020,1,78.92
34.0,-7.5,2020,1,78.37
34.0,-6.875,2020,1,74.59
34.0,-6.25,2020,1,61.91
34.0,-5.625,2020,1,55.48
34.0,-5.0,2020,1,53.21
34.0,-4.375,2020,1,54.42
34.0,-3.75,2020,1,46.0
34.0,-3.125,2020,1,44.9
34.0,-2.5,2020,1,45.8
34.0,-1.875,2020,1,42.78
34.0,-1.25,2020,1,44.04
34.5,-10.0,2020,1,76.4
34.5,-9.375,2020,1,77.16
34.5,-8.75,2020,1,77.79
34.5,-8.125,2020,1,79.27
34.5,-7.5,2020,1,78.9
34.5,-6.875,2020,1,77.32
34.5,-6.25,2020,1,72.39
34.5,-5.625,2020,1,63.69
34.5,-5.0,2020,1,59.12
34.5,-4.375,2020,1,56.09
34.5,-3.75,2020,1,45.13
34.5,-3.125,2020,1,43.71
34.5,-2.5,2020,1,41.43
34.5,-1.875,2020,1,46.92
34.5,-1.25,2020,1,48.61
35.0,-10.0,2020,1,77.23
35.0,-9.375,2020,1,78.54
35.0,-8.75,2020,1,79.76
35.0,-8.125,2020,1,80.21
35.0,-7.5,2020,1,78.93
35.0,-6.875,2020,1,77.92
35.0,-6.25,2020,1,75.49
35.0,-5.625,2020,1,65.2
35.0,-5.0,2020,1,60.15
35.0,-4.375,2020,1,57.35
35.0,-3.75,2020,1,56.76
35.0,-3.125,2020,1,65.04
35.0,-2.5,2020,1,57.32
35.0,-1.875,2020,1,51.1
35.0,-1.25,2020,1,51.06
35.5,-10.0,2020,1,77.8
35.5,-9.375,2020,1,78.72
35.5,-8.75,2020,1,79.47
35.5,-8.125,2020,1,80.4
35.5,-7.5,2020,1,79.21
35.5,-6.875,2020,1,79.1
35.5,-6.25,2020,1,74.89
35.5,-5.625,2020,1,78.79
35.5,-5.0,2020,1,75.56
35.5,-4.375,2020,1,71.15
35.5,-3.75,2020,1,71.37
35.5,-3.125,2020,1,69.75
35.5,-2.5,2020,1,67.46
35.5,-1.875,2020,1,62.41
35.5,-1.25,2020,1,57.62
27.0,-10.0,2020,2,33.23
27.0,-9.375,2020,2,35.98
27.0,-8.75,2020,2,37.8
27.0,-8.125,2020,2,40.78
27.0,-7.5,2020,2,38.03
27.0,-6.875,2020,2,39.9
27.0,-6.25,2020,2,37.93
27.0,-5.625,2020,2,38.86
27.0,-5.0,2020,2,40.0
27.0,-4.375,2020,2,41.88
27.0,-3.75,2020,2,43.9
27.0,-3.125,2020,2,46.02
27.0,-2.5,2020,2,46.29
27.0,-1.875,2020,2,45.58
27.0,-1.25,2020,2,45.33
27.5,-10.0,2020,2,38.37
27.5,-9.375,2020,2,37.9
27.5,-8.75,2020,2,38.4
27.5,-8.125,2020,2,40.87
27.5,-7.5,2020,2,40.21
27.5,-6.875,2020,2,42.53
27.5,-6.25,2020,2,41.45
27.5,-5.625,2020,2,41.79
27.5,-5.0,2020,2,42.57
27.5,-4.375,2020,2,43.13
27.5,-3.75,2020,2,44.99
27.5,-3.125,2020,2,46.79
27.5,-2.5,2020,2,47.0
27.5,-1.875,2020,2,46.6
27.5,-1.25,2020,2,45.8
28.0,-10.0,2020,2,36.12
28.0,-9.375,2020,2,35.06
28.0,-8.75,2020,2,35.55
28.0,-8.125,2020,2,36.04
28.0,-7.5,2020,2,36.3
28.0,-6.875,2020,2,38.12
28.0,-6.25,2020,2,39.41
28.0,-5.625,2020,2,41.38
28.0,-5.0,2020,2,42.7
28.0,-4.375,2020,2,43.66
28.0,-3.75,2020,2,45.07
28.0,-3.125,2020,2,46.42
28.0,-2.5,2020,2,47.17
28.0,-1.875,2020,2,47.71
28.0,-1.25,2020,2,47.31
28.5,-10.0,2020,2,35.94
28.5,-9.375,2020,2,32.89
28.5,-8.75,2020,2,32.22
28.5,-8.125,2020,2,33.64
28.5,-7.5,2020,2,33.97
28.5,-6.875,2020,2,35.11
28.5,-6.25,2020,2,36.2
28.5,-5.625,2020,2,37.65
28.5,-5.0,2020,2,39.54
28.5,-4.375,2020,2,41.52
28.5,-3.75,2020,2,43.53
28.5,-3.125,2020,2,45.47
28.5,-2.5,2020,2,46.76
28.5,-1.875,2020,2,48.96
28.5,-1.25,2020,2,49.44
29.0,-10.0,2020,2,38.02
29.0,-9.375,2020,2,36.86
29.0,-8.75,2020,2,32.75
29.0,-8.125,2020,2,32.31
29.0,-7.5,2020,2,32.12
29.0,-6.875,2020,2,33.24
29.0,-6.25,2020,2,35.84
29.0,-5.625,2020,2,37.39
29.0,-5.0,2020,2,38.81
29.0,-4.375,2020,2,39.46
29.0,-3.75,2020,2,41.0
29.0,-3.125,2020,2,43.41
29.0,-2.5,2020,2,46.24
29.0,-1.875,2020,2,50.08
29.0,-1.25,2020,2,50.95
29.5,-10.0,2020,2,50.41
29.5,-9.375,2020,2,45.51
29.5,-8.75,2020,2,41.39
29.5,-8.125,2020,2,34.13
29.5,-7.5,2020,2,34.74
29.5,-6.875,2020,2,35.98
29.5,-6.25,2020,2,37.23
29.5,-5.625,2020,2,39.11
29.5,-5.0,2020,2,40.01
29.5,-4.375,2020,2,37.69
29.5,-3.75,2020,2,37.94
29.5,-3.125,2020,2,40.05
29.5,-2.5,2020,2,43.13
29.5,-1.875,2020,2,47.09
29.5,-1.25,2020,2,51.76
30.0,-10.0,2020,2,58.42
30.0,-9.375,2020,2,50.0
30.0,-8.75,2020,2,47.31
30.0,-8.125,2020,2,45.9
30.0,-7.5,2020,2,40.36
30.0,-6.875,2020,2,37.87
30.0,-6.25,2020,2,36.04
30.0,-5.625,2020,2,37.61
30.0,-5.0,2020,2,39.22
30.0,-4.375,2020,2,38.1
30.0,-3.75,2020,2,38.28
30.0,-3.125,2020,2,38.8
30.0,-2.5,2020,2,40.32
30.0,-1.875,2020,2,42.91
30.0,-1.25,2020,2,46.41
30.5,-10.0,2020,2,67.24
30.5,-9.375,2020,2,54.89
30.5,-8.75,2020,2,43.29
30.5,-8.125,2020,2,41.36
30.5,-7.5,2020,2,44.1
30.5,-6.875,2020,2,36.68
30.5,-6.25,2020,2,35.94
30.5,-5.625,2020,2,34.66
30.5,-5.0,2020,2,35.32
30.5,-4.375,2020,2,37.53
30.5,-3.75,2020,2,39.69
30.5,-3.125,2020,2,41.31
30.5,-2.5,2020,2,41.67
30.5,-1.875,2020,2,40.99
30.5,-1.25,2020,2,40.2
31.0,-10.0,2020,2,70.69
31.0,-9.375,2020,2,56.57
31.0,-8.75,2020,2,47.92
31.0,-8.125,2020,2,45.04
31.0,-7.5,2020,2,42.59
31.0,-6.875,2020,2,40.58
31.0,-6.25,2020,2,38.39
31.0,-5.625,2020,2,36.66
31.0,-5.0,2020,2,34.21
31.0,-4.375,2020,2,35.61
31.0,-3.75,2020,2,38.55
31.0,-3.125,2020,2,41.12
31.0,-2.5,2020,2,42.02
31.0,-1.875,2020,2,42.9
31.0,-1.25,2020,2,42.78
31.5,-10.0,2020,2,75.58
31.5,-9.375,2020,2,66.21
31.5,-8.75,2020,2,56.46
31.5,-8.125,2020,2,53.51
31.5,-7.5,2020,2,51.93
31.5,-6.875,2020,2,49.89
31.5,-6.25,2020,2,44.32
31.5,-5.625,2020,2,41.71
31.5,-5.0,2020,2,37.76
31.5,-4.375,2020,2,36.52
31.5,-3.75,2020,2,38.95
31.5,-3.125,2020,2,41.06
31.5,-2.5,2020,2,42.92
31.5,-1.875,2020,2,40.55
31.5,-1.25,2020,2,40.95
32.0,-10.0,2020,2,79.72
32.0,-9.375,2020,2,79.12
32.0,-8.75,2020,2,73.55
32.0,-8.125,2020,2,65.84
32.0,-7.5,2020,2,56.04
32.0,-6.875,2020,2,50.48
32.0,-6.25,2020,2,49.38
32.0,-5.625,2020,2,49.23
32.0,-5.0,2020,2,43.44
32.0,-4.375,2020,2,41.19
32.0,-3.75,2020,2,39.41
32.0,-3.125,2020,2,40.88
32.0,-2.5,2020,2,42.42
32.0,-1.875,2020,2,40.96
32.0,-1.25,2020,2,38.44
32.5,-10.0,2020,2,77.89
32.5,-9.375,2020,2,80.27
32.5,-8.75,2020,2,84.02
32.5,-8.125,2020,2,80.68
32.5,-7.5,2020,2,70.06
32.5,-6.875,2020,2,55.84
32.5,-6.25,2020,2,49.29
32.5,-5.625,2020,2,55.24
32.5,-5.0,2020,2,48.98
32.5,-4.375,2020,2,41.94
32.5,-3.75,2020,2,40.94
32.5,-3.125,2020,2,39.91
32.5,-2.5,2020,2,40.72
32.5,-1.875,2020,2,36.81
32.5,-1.25,2020,2,37.51
33.0,-10.0,2020,2,77.61
33.0,-9.375,2020,2,76.59
33.0,-8.75,2020,2,81.18
33.0,-8.125,2020,2,85.45
33.0,-7.5,2020,2,80.18
33.0,-6.875,2020,2,67.38
33.0,-6.25,2020,2,55.91
33.0,-5.625,2020,2,58.91
33.0,-5.0,2020,2,56.77
33.0,-4.375,2020,2,45.17
33.0,-3.75,2020,2,41.55
33.0,-3.125,2020,2,39.96
33.0,-2.5,2020,2,37.82
33.0,-1.875,2020,2,38.01
33.0,-1.25,2020,2,36.5
33.5,-10.0,2020,2,76.45
33.5,-9.375,2020,2,74.84
33.5,-8.75,2020,2,74.99
33.5,-8.125,2020,2,81.4
33.5,-7.5,2020,2,83.91
33.5,-6.875,2020,2,71.77
33.5,-6.25,2020,2,61.51
33.5,-5.625,2020,2,59.48
33.5,-5.0,2020,2,60.22
33.5,-4.375,2020,2,56.3
33.5,-3.75,2020,2,46.56
33.5,-3.125,2020,2,42.3
33.5,-2.5,2020,2,37.24
33.5,-1.875,2020,2,37.0
33.5,-1.25,2020,2,35.88
34.0,-10.0,2020,2,74.44
34.0,-9.375,2020,2,73.63
34.0,-8.75,2020,2,73.74
34.0,-8.125,2020,2,75.51
34.0,-7.5,2020,2,80.94
34.0,-6.875,2020,2,75.53
34.0,-6.25,2020,2,65.55
34.0,-5.625,2020,2,60.05
34.0,-5.0,2020,2,56.65
34.0,-4.375,2020,2,55.08
34.0,-3.75,2020,2,49.67
34.0,-3.125,2020,2,50.15
34.0,-2.5,2020,2,45.87
34.0,-1.875,2020,2,40.18
34.0,-1.25,2020,2,39.29
34.5,-10.0,2020,2,74.18
34.5,-9.375,2020,2,74.28
34.5,-8.75,2020,2,74.05
34.5,-8.125,2020,2,74.55
34.5,-7.5,2020,2,77.33
34.5,-6.875,2020,2,78.16
34.5,-6.25,2020,2,75.32
34.5,-5.625,2020,2,67.24
34.5,-5.0,2020,2,60.3
34.5,-4.375,2020,2,55.83
34.5,-3.75,2020,2,54.89
34.5,-3.125,2020,2,55.28
34.5,-2.5,2020,2,45.86
34.5,-1.875,2020,2,44.83
34.5,-1.25,2020,2,43.42
35.0,-10.0,2020,2,74.21
35.0,-9.375,2020,2,76.07
35.0,-8.75,2020,2,76.13
35.0,-8.125,2020,2,74.82
35.0,-7.5,2020,2,76.24
35.0,-6.875,2020,2,78.66
35.0,-6.25,2020,2,79.2
35.0,-5.625,2020,2,75.16
35.0,-5.0,2020,2,73.39
35.0,-4.375,2020,2,67.76
35.0,-3.75,2020,2,61.15
35.0,-3.125,2020,2,66.49
35.0,-2.5,2020,2,63.89
35.0,-1.875,2020,2,54.54
35.0,-1.25,2020,2,49.66
35.5,-10.0,2020,2,73.72
35.5,-9.375,2020,2,76.79
35.5,-8.75,2020,2,76.15
35.5,-8.125,2020,2,74.89
35.5,-7.5,2020,2,76.39
35.5,-6.875,2020,2,78.16
35.5,-6.25,2020,2,76.96
35.5,-5.625,2020,2,86.23
35.5,-5.0,2020,2,83.31
35.5,-4.375,2020,2,74.07
35.5,-3.75,2020,2,72.64
35.5,-3.125,2020,2,75.95
35.5,-2.5,2020,2,75.86
35.5,-1.875,2020,2,70.83
35.5,-1.25,2020,2,60.82
27.0,-10.0,2020,3,32.56
27.0,-9.375,2020,3,35.08
27.0,-8.75,2020,3,36.74
27.0,-8.125,2020,3,39.82
27.0,-7.5,2020,3,36.43
27.0,-6.875,2020,3,38.11
27.0,-6.25,2020,3,35.6
27.0,-5.625,2020,3,36.23
27.0,-5.0,2020,3,36.71
27.0,-4.375,2020,3,37.35
27.0,-3.75,2020,3,38.04
27.0,-3.125,2020,3,38.77
27.0,-2.5,2020,3,37.93
27.0,-1.875,2020,3,35.67
27.0,-1.25,2020,3,33.9
27.5,-10.0,2020,3,38.29
27.5,-9.375,2020,3,38.1
27.5,-8.75,2020,3,38.73
27.5,-8.125,2020,3,41.43
27.5,-7.5,2020,3,40.81
27.5,-6.875,2020,3,43.02
27.5,-6.25,2020,3,40.55
27.5,-5.625,2020,3,39.48
27.5,-5.0,2020,3,38.9
27.5,-4.375,2020,3,37.74
27.5,-3.75,2020,3,37.84
27.5,-3.125,2020,3,38.45
27.5,-2.5,2020,3,38.05
27.5,-1.875,2020,3,36.96
27.5,-1.25,2020,3,35.34
28.0,-10.0,2020,3,37.31
28.0,-9.375,2020,3,36.03
28.0,-8.75,2020,3,36.93
28.0,-8.125,2020,3,37.31
28.0,-7.5,2020,3,37.13
28.0,-6.875,2020,3,37.78
28.0,-6.25,2020,3,37.56
28.0,-5.625,2020,3,37.79
28.0,-5.0,2020,3,38.06
28.0,-4.375,2020,3,38.01
28.0,-3.75,2020,3,38.45
28.0,-3.125,2020,3,39.17
28.0,-2.5,2020,3,39.29
28.0,-1.875,2020,3,39.09
28.0,-1.25,2020,3,37.77
28.5,-10.0,2020,3,38.99
28.5,-9.375,2020,3,32.06
28.5,-8.75,2020,3,31.4
28.5,-8.125,2020,3,33.28
28.5,-7.5,2020,3,32.88
28.5,-6.875,2020,3,33.46
28.5,-6.25,2020,3,33.92
28.5,-5.625,2020,3,34.53
28.5,-5.0,2020,3,36.09
28.5,-4.375,2020,3,37.85
28.5,-3.75,2020,3,39.4
28.5,-3.125,2020,3,40.68
28.5,-2.5,2020,3,41.0
28.5,-1.875,2020,3,41.87
28.5,-1.25,2020,3,41.32
29.0,-10.0,2020,3,48.02
29.0,-9.375,2020,3,37.43
29.0,-8.75,2020,3,29.02
29.0,-8.125,2020,3,28.48
29.0,-7.5,2020,3,29.67
29.0,-6.875,2020,3,31.37
29.0,-6.25,2020,3,33.93
29.0,-5.625,2020,3,35.47
29.0,-5.0,2020,3,37.32
29.0,-4.375,2020,3,38.76
29.0,-3.75,2020,3,40.47
29.0,-3.125,2020,3,41.98
29.0,-2.5,2020,3,42.81
29.0,-1.875,2020,3,44.74
29.0,-1.25,2020,3,44.17
29.5,-10.0,2020,3,58.86
29.5,-9.375,2020,3,51.18
29.5,-8.75,2020,3,37.9
29.5,-8.125,2020,3,29.5
29.5,-7.5,2020,3,30.07
29.5,-6.875,2020,3,32.25
29.5,-6.25,2020,3,34.21
29.5,-5.625,2020,3,37.11
29.5,-5.0,2020,3,39.37
29.5,-4.375,2020,3,38.85
29.5,-3.75,2020,3,40.23
29.5,-3.125,2020,3,42.18
29.5,-2.5,2020,3,43.4
29.5,-1.875,2020,3,45.45
29.5,-1.25,2020,3,46.96
30.0,-10.0,2020,3,65.42
30.0,-9.375,2020,3,59.94
30.0,-8.75,2020,3,52.7
30.0,-8.125,2020,3,42.38
30.0,-7.5,2020,3,36.93
30.0,-6.875,2020,3,35.52
30.0,-6.25,2020,3,32.78
30.0,-5.625,2020,3,34.97
30.0,-5.0,2020,3,37.07
30.0,-4.375,2020,3,36.73
30.0,-3.75,2020,3,39.05
30.0,-3.125,2020,3,41.12
30.0,-2.5,2020,3,42.28
30.0,-1.875,2020,3,44.55
30.0,-1.25,2020,3,46.47
30.5,-10.0,2020,3,71.83
30.5,-9.375,2020,3,60.14
30.5,-8.75,2020,3,49.21
30.5,-8.125,2020,3,43.91
30.5,-7.5,2020,3,45.55
30.5,-6.875,2020,3,34.03
30.5,-6.25,2020,3,33.46
30.5,-5.625,2020,3,33.02
30.5,-5.0,2020,3,33.16
30.5,-4.375,2020,3,33.98
30.5,-3.75,2020,3,37.0
30.5,-3.125,2020,3,39.08
30.5,-2.5,2020,3,39.54
30.5,-1.875,2020,3,41.29
30.5,-1.25,2020,3,42.34
31.0,-10.0,2020,3,71.75
31.0,-9.375,2020,3,61.1
31.0,-8.75,2020,3,53.68
31.0,-8.125,2020,3,52.08
31.0,-7.5,2020,3,49.58
31.0,-6.875,2020,3,41.66
31.0,-6.25,2020,3,38.56
31.0,-5.625,2020,3,36.65
31.0,-5.0,2020,3,33.24
31.0,-4.375,2020,3,32.73
31.0,-3.75,2020,3,34.69
31.0,-3.125,2020,3,37.11
31.0,-2.5,2020,3,37.55
31.0,-1.875,2020,3,37.43
31.0,-1.25,2020,3,37.55
31.5,-10.0,2020,3,77.54
31.5,-9.375,2020,3,69.19
31.5,-8.75,2020,3,60.52
31.5,-8.125,2020,3,59.76
31.5,-7.5,2020,3,60.03
31.5,-6.875,2020,3,55.66
31.5,-6.25,2020,3,49.07
31.5,-5.625,2020,3,45.29
31.5,-5.0,2020,3,38.61
31.5,-4.375,2020,3,34.3
31.5,-3.75,2020,3,34.81
31.5,-3.125,2020,3,37.18
31.5,-2.5,2020,3,38.14
31.5,-1.875,2020,3,35.09
31.5,-1.25,2020,3,36.23
32.0,-10.0,2020,3,79.2
32.0,-9.375,2020,3,81.62
32.0,-8.75,2020,3,78.6
32.0,-8.125,2020,3,74.32
32.0,-7.5,2020,3,66.14
32.0,-6.875,2020,3,56.61
32.0,-6.25,2020,3,56.4
32.0,-5.625,2020,3,54.54
32.0,-5.0,2020,3,48.26
32.0,-4.375,2020,3,41.99
32.0,-3.75,2020,3,37.07
32.0,-3.125,2020,3,38.47
32.0,-2.5,2020,3,38.95
32.0,-1.875,2020,3,36.11
32.0,-1.25,2020,3,36.26
32.5,-10.0,2020,3,76.41
32.5,-9.375,2020,3,79.15
32.5,-8.75,2020,3,83.53
32.5,-8.125,2020,3,83.51
32.5,-7.5,2020,3,79.83
32.5,-6.875,2020,3,65.39
32.5,-6.25,2020,3,56.14
32.5,-5.625,2020,3,60.07
32.5,-5.0,2020,3,55.1
32.5,-4.375,2020,3,47.1
32.5,-3.75,2020,3,44.33
32.5,-3.125,2020,3,38.61
32.5,-2.5,2020,3,41.06
32.5,-1.875,2020,3,39.03
32.5,-1.25,2020,3,37.37
33.0,-10.0,2020,3,75.77
33.0,-9.375,2020,3,73.52
33.0,-8.75,2020,3,77.01
33.0,-8.125,2020,3,83.49
33.0,-7.5,2020,3,83.96
33.0,-6.875,2020,3,74.1
33.0,-6.25,2020,3,61.86
33.0,-5.625,2020,3,64.94
33.0,-5.0,2020,3,60.75
33.0,-4.375,2020,3,49.03
33.0,-3.75,2020,3,44.72
33.0,-3.125,2020,3,44.72
33.0,-2.5,2020,3,41.29
33.0,-1.875,2020,3,43.21
33.0,-1.25,2020,3,39.71
33.5,-10.0,2020,3,75.63
33.5,-9.375,2020,3,72.76
33.5,-8.75,2020,3,70.85
33.5,-8.125,2020,3,74.77
33.5,-7.5,2020,3,82.11
33.5,-6.875,2020,3,80.72
33.5,-6.25,2020,3,69.66
33.5,-5.625,2020,3,68.14
33.5,-5.0,2020,3,66.61
33.5,-4.375,2020,3,63.08
33.5,-3.75,2020,3,53.92
33.5,-3.125,2020,3,53.65
33.5,-2.5,2020,3,43.82
33.5,-1.875,2020,3,41.25
33.5,-1.25,2020,3,41.87
34.0,-10.0,2020,3,75.21
34.0,-9.375,2020,3,73.05
34.0,-8.75,2020,3,70.4
34.0,-8.125,2020,3,69.22
