-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
28.5,-5.0,2023,1,32.76
28.5,-4.375,2023,1,32.74
28.5,-3.75,2023,1,33.66
28.5,-3.125,2023,1,35.16
28.5,-2.5,2023,1,34.58
28.5,-1.875,2023,1,35.37
28.5,-1.25,2023,1,34.14
29.0,-10.0,2023,1,48.55
29.0,-9.375,2023,1,38.13
29.0,-8.75,2023,1,30.01
29.0,-8.125,2023,1,27.71
29.0,-7.5,2023,1,29.4
29.0,-6.875,2023,1,29.15
29.0,-6.25,2023,1,30.73
29.0,-5.625,2023,1,31.78
29.0,-5.0,2023,1,32.68
29.0,-4.375,2023,1,34.53
29.0,-3.75,2023,1,36.39
29.0,-3.125,2023,1,38.26
29.0,-2.5,2023,1,37.79
29.0,-1.875,2023,1,39.11
29.0,-1.25,2023,1,37.34
29.5,-10.0,2023,1,51.56
29.5,-9.375,2023,1,42.71
29.5,-8.75,2023,1,36.92
29.5,-8.125,2023,1,29.99
29.5,-7.5,2023,1,29.88
29.5,-6.875,2023,1,28.19
29.5,-6.25,2023,1,29.85
29.5,-5.625,2023,1,31.06
29.5,-5.0,2023,1,32.4
29.5,-4.375,2023,1,35.6
29.5,-3.75,2023,1,39.14
29.5,-3.125,2023,1,41.22
29.5,-2.5,2023,1,42.77
29.5,-1.875,2023,1,42.07
29.5,-1.25,2023,1,41.35
30.0,-10.0,2023,1,59.28
30.0,-9.375,2023,1,47.09
30.0,-8.75,2023,1,41.52
30.0,-8.125,2023,1,36.33
30.0,-7.5,2023,1,37.1
30.0,-6.875,2023,1,28.62
30.0,-6.25,2023,1,30.04
30.0,-5.625,2023,1,30.75
30.0,-5.0,2023,1,32.52
30.0,-4.375,2023,1,35.14
30.0,-3.75,2023,1,39.52
30.0,-3.125,2023,1,42.69
30.0,-2.5,2023,1,44.83
30.0,-1.875,2023,1,43.41
30.0,-1.25,2023,1,43.52
30.5,-10.0,2023,1,59.43
30.5,-9.375,2023,1,45.12
30.5,-8.75,2023,1,37.63
30.5,-8.125,2023,1,40.84
30.5,-7.5,2023,1,47.55
30.5,-6.875,2023,1,33.89
30.5,-6.25,2023,1,34.06
30.5,-5.625,2023,1,33.42
30.5,-5.0,2023,1,34.25
30.5,-4.375,2023,1,35.13
30.5,-3.75,2023,1,38.19
30.5,-3.125,2023,1,41.46
30.5,-2.5,2023,1,42.56
30.5,-1.875,2023,1,44.12
30.5,-1.25,2023,1,45.23
31.0,-10.0,2023,1,56.84
31.0,-9.375,2023,1,46.98
31.0,-8.75,2023,1,44.68
31.0,-8.125,2023,1,42.73
31.0,-7.5,2023,1,46.87
31.0,-6.875,2023,1,39.1
31.0,-6.25,2023,1,38.2
31.0,-5.625,2023,1,36.44
31.0,-5.0,2023,1,35.27
31.0,-4.375,2023,1,36.18
31.0,-3.75,2023,1,37.64
31.0,-3.125,2023,1,39.94
31.0,-2.5,2023,1,41.55
31.0,-1.875,2023,1,45.16
31.0,-1.25,2023,1,46.05
31.5,-10.0,2023,1,61.62
31.5,-9.375,2023,1,50.82
31.5,-8.75,2023,1,44.87
31.5,-8.125,2023,1,44.55
31.5,-7.5,2023,1,44.11
31.5,-6.875,2023,1,44.94
31.5,-6.25,2023,1,46.37
31.5,-5.625,2023,1,41.89
31.5,-5.0,2023,1,38.05
31.5,-4.375,2023,1,37.27
31.5,-3.75,2023,1,38.0
31.5,-3.125,2023,1,37.92
31.5,-2.5,2023,1,40.82
31.5,-1.875,2023,1,44.9
31.5,-1.25,2023,1,45.65
32.0,-10.0,2023,1,69.01
32.0,-9.375,2023,1,60.03
32.0,-8.75,2023,1,52.03
32.0,-8.125,2023,1,47.78
32.0,-7.5,2023,1,46.07
32.0,-6.875,2023,1,43.4
32.0,-6.25,2023,1,46.73
32.0,-5.625,2023,1,48.86
32.0,-5.0,2023,1,45.78
32.0,-4.375,2023,1,42.01
32.0,-3.75,2023,1,38.84
32.0,-3.125,2023,1,36.9
32.0,-2.5,2023,1,41.01
32.0,-1.875,2023,1,46.73
32.0,-1.25,2023,1,45.28
32.5,-10.0,2023,1,71.13
32.5,-9.375,2023,1,67.57
32.5,-8.75,2023,1,59.54
32.5,-8.125,2023,1,54.71
32.5,-7.5,2023,1,51.52
32.5,-6.875,2023,1,49.31
32.5,-6.25,2023,1,46.01
32.5,-5.625,2023,1,51.11
32.5,-5.0,2023,1,49.64
32.5,-4.375,2023,1,45.73
32.5,-3.75,2023,1,44.71
32.5,-3.125,2023,1,42.29
32.5,-2.5,2023,1,45.8
32.5,-1.875,2023,1,46.51
32.5,-1.25,2023,1,47.11
33.0,-10.0,2023,1,73.84
33.0,-9.375,2023,1,71.9
33.0,-8.75,2023,1,63.88
33.0,-8.125,2023,1,56.13
33.0,-7.5,2023,1,53.68
33.0,-6.875,2023,1,55.29
33.0,-6.25,2023,1,52.86
33.0,-5.625,2023,1,54.98
33.0,-5.0,2023,1,52.87
33.0,-4.375,2023,1,45.96
33.0,-3.75,2023,1,42.44
33.0,-3.125,2023,1,47.05
33.0,-2.5,2023,1,47.48
33.0,-1.875,2023,1,47.2
33.0,-1.25,2023,1,48.3
33.5,-10.0,2023,1,78.43
33.5,-9.375,2023,1,76.82
33.5,-8.75,2023,1,71.77
33.5,-8.125,2023,1,63.45
33.5,-7.5,2023,1,57.91
33.5,-6.875,2023,1,56.7
33.5,-6.25,2023,1,56.49
33.5,-5.625,2023,1,55.29
33.5,-5.0,2023,1,53.97
33.5,-4.375,2023,1,50.79
33.5,-3.75,2023,1,43.58
33.5,-3.125,2023,1,42.54
33.5,-2.5,2023,1,40.66
33.5,-1.875,2023,1,42.34
33.5,-1.25,2023,1,44.21
34.0,-10.0,2023,1,82.68
34.0,-9.375,2023,1,81.78
34.0,-8.75,2023,1,79.43
34.0,-8.125,2023,1,75.3
34.0,-7.5,2023,1,68.95
34.0,-6.875,2023,1,65.99
34.0,-6.25,2023,1,61.86
34.0,-5.625,2023,1,58.5
34.0,-5.0,2023,1,54.7
34.0,-4.375,2023,1,53.35
34.0,-3.75,2023,1,42.3
34.0,-3.125,2023,1,37.84
34.0,-2.5,2023,1,41.69
34.0,-1.875,2023,1,44.68
34.0,-1.25,2023,1,46.38
34.5,-10.0,2023,1,84.8
34.5,-9.375,2023,1,84.79
34.5,-8.75,2023,1,83.67
34.5,-8.125,2023,1,82.63
34.5,-7.5,2023,1,80.44
34.5,-6.875,2023,1,73.57
34.5,-6.25,2023,1,68.53
34.5,-5.625,2023,1,61.77
34.5,-5.0,2023,1,56.32
34.5,-4.375,2023,1,57.05
34.5,-3.75,2023,1,47.45
34.5,-3.125,2023,1,35.2
34.5,-2.5,2023,1,35.27
34.5,-1.875,2023,1,39.61
34.5,-1.25,2023,1,42.46
35.0,-10.0,2023,1,86.1
35.0,-9.375,2023,1,85.87
35.0,-8.75,2023,1,85.02
35.0,-8.125,2023,1,84.4
35.0,-7.5,2023,1,85.38
35.0,-6.875,2023,1,77.62
35.0,-6.25,2023,1,70.45
35.0,-5.625,2023,1,64.31
35.0,-5.0,2023,1,58.64
35.0,-4.375,2023,1,57.41
35.0,-3.75,2023,1,51.2
35.0,-3.125,2023,1,48.99
35.0,-2.5,2023,1,43.77
35.0,-1.875,2023,1,41.91
35.0,-1.25,2023,1,39.6
35.5,-10.0,2023,1,86.88
35.5,-9.375,2023,1,86.28
35.5,-8.75,2023,1,85.35
35.5,-8.125,2023,1,85.23
35.5,-7.5,2023,1,86.7
35.5,-6.875,2023,1,77.52
35.5,-6.25,2023,1,67.7
35.5,-5.625,2023,1,67.77
35.5,-5.0,2023,1,73.24
35.5,-4.375,2023,1,72.81
35.5,-3.75,2023,1,68.94
35.5,-3.125,2023,1,66.12
35.5,-2.5,2023,1,64.64
35.5,-1.875,2023,1,60.27
35.5,-1.25,2023,1,50.12
27.0,-10.0,2023,2,47.06
27.0,-9.375,2023,2,47.18
27.0,-8.75,2023,2,48.48
27.0,-8.125,2023,2,46.5
27.0,-7.5,2023,2,44.27
27.0,-6.875,2023,2,41.32
27.0,-6.25,2023,2,27.86
27.0,-5.625,2023,2,25.59
27.0,-5.0,2023,2,26.52
27.0,-4.375,2023,2,26.77
27.0,-3.75,2023,2,33.74
27.0,-3.125,2023,2,31.05
27.0,-2.5,2023,2,33.64
27.0,-1.875,2023,2,32.54
27.0,-1.25,2023,2,31.38
27.5,-10.0,2023,2,55.09
27.5,-9.375,2023,2,46.21
27.5,-8.75,2023,2,43.41
27.5,-8.125,2023,2,46.74
27.5,-7.5,2023,2,43.29
27.5,-6.875,2023,2,43.59
27.5,-6.25,2023,2,34.86
27.5,-5.625,2023,2,29.98
27.5,-5.0,2023,2,30.3
27.5,-4.375,2023,2,29.91
27.5,-3.75,2023,2,34.64
27.5,-3.125,2023,2,33.51
27.5,-2.5,2023,2,34.39
27.5,-1.875,2023,2,33.53
27.5,-1.25,2023,2,31.66
28.0,-10.0,2023,2,57.08
28.0,-9.375,2023,2,43.41
28.0,-8.75,2023,2,39.72
28.0,-8.125,2023,2,42.01
28.0,-7.5,2023,2,40.45
28.0,-6.875,2023,2,40.91
28.0,-6.25,2023,2,35.2
28.0,-5.625,2023,2,32.41
28.0,-5.0,2023,2,32.32
28.0,-4.375,2023,2,32.12
28.0,-3.75,2023,2,32.95
28.0,-3.125,2023,2,34.0
28.0,-2.5,2023,2,33.82
28.0,-1.875,2023,2,33.59
28.0,-1.25,2023,2,31.85
28.5,-10.0,2023,2,60.48
28.5,-9.375,2023,2,38.95
28.5,-8.75,2023,2,32.01
28.5,-8.125,2023,2,33.79
28.5,-7.5,2023,2,36.74
28.5,-6.875,2023,2,33.88
28.5,-6.25,2023,2,33.89
28.5,-5.625,2023,2,34.51
28.5,-5.0,2023,2,34.23
28.5,-4.375,2023,2,33.89
28.5,-3.75,2023,2,34.24
28.5,-3.125,2023,2,34.45
28.5,-2.5,2023,2,33.36
28.5,-1.875,2023,2,34.17
28.5,-1.25,2023,2,32.9
29.0,-10.0,2023,2,59.35
29.0,-9.375,2023,2,42.37
29.0,-8.75,2023,2,32.05
29.0,-8.125,2023,2,30.7
29.0,-7.5,2023,2,33.13
29.0,-6.875,2023,2,33.08
29.0,-6.25,2023,2,34.37
29.0,-5.625,2023,2,35.52
29.0,-5.0,2023,2,35.9
29.0,-4.375,2023,2,35.85
29.0,-3.75,2023,2,35.37
29.0,-3.125,2023,2,35.41
29.0,-2.5,2023,2,34.48
29.0,-1.875,2023,2,35.49
29.0,-1.25,2023,2,33.7
29.5,-10.0,2023,2,61.46
29.5,-9.375,2023,2,54.69
29.5,-8.75,2023,2,42.15
29.5,-8.125,2023,2,32.29
29.5,-7.5,2023,2,31.88
29.5,-6.875,2023,2,32.58
29.5,-6.25,2023,2,34.8
29.5,-5.625,2023,2,36.2
29.5,-5.0,2023,2,36.6
29.5,-4.375,2023,2,36.73
29.5,-3.75,2023,2,36.93
29.5,-3.125,2023,2,37.59
29.5,-2.5,2023,2,38.57
29.5,-1.875,2023,2,36.27
29.5,-1.25,2023,2,34.85
30.0,-10.0,2023,2,62.83
30.0,-9.375,2023,2,55.51
30.0,-8.75,2023,2,50.5
30.0,-8.125,2023,2,39.5
30.0,-7.5,2023,2,38.51
30.0,-6.875,2023,2,32.67
30.0,-6.25,2023,2,35.22
30.0,-5.625,2023,2,36.68
30.0,-5.0,2023,2,37.49
30.0,-4.375,2023,2,36.87
30.0,-3.75,2023,2,37.89
30.0,-3.125,2023,2,39.79
30.0,-2.5,2023,2,40.19
30.0,-1.875,2023,2,36.09
30.0,-1.25,2023,2,35.58
30.5,-10.0,2023,2,66.23
30.5,-9.375,2023,2,51.44
30.5,-8.75,2023,2,42.14
30.5,-8.125,2023,2,42.71
30.5,-7.5,2023,2,48.77
30.5,-6.875,2023,2,38.7
30.5,-6.25,2023,2,38.6
30.5,-5.625,2023,2,38.64
30.5,-5.0,2023,2,39.58
30.5,-4.375,2023,2,37.79
30.5,-3.75,2023,2,37.41
30.5,-3.125,2023,2,38.69
30.5,-2.5,2023,2,37.44
30.5,-1.875,2023,2,36.47
30.5,-1.25,2023,2,36.62
31.0,-10.0,2023,2,65.42
31.0,-9.375,2023,2,56.51
31.0,-8.75,2023,2,49.92
31.0,-8.125,2023,2,44.85
31.0,-7.5,2023,2,44.63
31.0,-6.875,2023,2,41.94
31.0,-6.25,2023,2,39.85
31.0,-5.625,2023,2,39.41
31.0,-5.0,2023,2,39.49
31.0,-4.375,2023,2,39.18
31.0,-3.75,2023,2,38.08
31.0,-3.125,2023,2,37.94
31.0,-2.5,2023,2,37.13
31.0,-1.875,2023,2,38.12
31.0,-1.25,2023,2,38.06
31.5,-10.0,2023,2,69.22
31.5,-9.375,2023,2,61.94
31.5,-8.75,2023,2,51.95
31.5,-8.125,2023,2,46.35
31.5,-7.5,2023,2,48.13
31.5,-6.875,2023,2,45.56
31.5,-6.25,2023,2,45.4
31.5,-5.625,2023,2,42.73
31.5,-5.0,2023,2,40.21
31.5,-4.375,2023,2,40.86
31.5,-3.75,2023,2,41.88
31.5,-3.125,2023,2,38.9
31.5,-2.5,2023,2,38.08
31.5,-1.875,2023,2,39.74
31.5,-1.25,2023,2,39.48
32.0,-10.0,2023,2,72.71
32.0,-9.375,2023,2,67.21
32.0,-8.75,2023,2,59.48
32.0,-8.125,2023,2,50.92
32.0,-7.5,2023,2,49.36
32.0,-6.875,2023,2,47.34
32.0,-6.25,2023,2,50.72
32.0,-5.625,2023,2,50.25
32.0,-5.0,2023,2,46.29
32.0,-4.375,2023,2,43.11
32.0,-3.75,2023,2,42.67
32.0,-3.125,2023,2,38.65
32.0,-2.5,2023,2,39.8
32.0,-1.875,2023,2,43.07
32.0,-1.25,2023,2,40.87
32.5,-10.0,2023,2,76.67
32.5,-9.375,2023,2,72.84
32.5,-8.75,2023,2,67.09
32.5,-8.125,2023,2,61.49
32.5,-7.5,2023,2,55.38
32.5,-6.875,2023,2,50.51
32.5,-6.25,2023,2,49.91
32.5,-5.625,2023,2,55.11
32.5,-5.0,2023,2,52.97
32.5,-4.375,2023,2,47.93
32.5,-3.75,2023,2,47.28
32.5,-3.125,2023,2,42.69
32.5,-2.5,2023,2,43.56
32.5,-1.875,2023,2,43.25
32.5,-1.25,2023,2,41.96
33.0,-10.0,2023,2,78.63
33.0,-9.375,2023,2,75.59
33.0,-8.75,2023,2,71.87
33.0,-8.125,2023,2,65.28
33.0,-7.5,2023,2,60.83
33.0,-6.875,2023,2,59.11
33.0,-6.25,2023,2,56.15
33.0,-5.625,2023,2,59.73
33.0,-5.0,2023,2,57.85
33.0,-4.375,2023,2,51.53
33.0,-3.75,2023,2,48.22
33.0,-3.125,2023,2,49.24
33.0,-2.5,2023,2,48.71
33.0,-1.875,2023,2,47.17
33.0,-1.25,2023,2,44.74
33.5,-10.0,2023,2,83.03
33.5,-9.375,2023,2,79.91
33.5,-8.75,2023,2,76.89
33.5,-8.125,2023,2,70.36
33.5,-7.5,2023,2,65.87
33.5,-6.875,2023,2,63.31
33.5,-6.25,2023,2,62.68
33.5,-5.625,2023,2,61.15
33.5,-5.0,2023,2,59.09
33.5,-4.375,2023,2,55.72
33.5,-3.75,2023,2,49.9
33.5,-3.125,2023,2,46.31
33.5,-2.5,2023,2,42.38
33.5,-1.875,2023,2,42.69
33.5,-1.25,2023,2,43.1
34.0,-10.0,2023,2,85.62
34.0,-9.375,2023,2,84.38
34.0,-8.75,2023,2,82.11
34.0,-8.125,2023,2,77.84
34.0,-7.5,2023,2,74.05
34.0,-6.875,2023,2,70.95
34.0,-6.25,2023,2,66.62
34.0,-5.625,2023,2,64.59
34.0,-5.0,2023,2,60.64
34.0,-4.375,2023,2,58.49
34.0,-3.75,2023,2,50.01
34.0,-3.125,2023,2,44.71
34.0,-2.5,2023,2,46.01
34.0,-1.875,2023,2,47.77
34.0,-1.25,2023,2,48.58
34.5,-10.0,2023,2,84.04
34.5,-9.375,2023,2,85.21
34.5,-8.75,2023,2,85.64
34.5,-8.125,2023,2,83.54
34.5,-7.5,2023,2,82.01
34.5,-6.875,2023,2,81.18
34.5,-6.25,2023,2,78.88
34.5,-5.625,2023,2,73.16
34.5,-5.0,2023,2,65.32
34.5,-4.375,2023,2,68.52
34.5,-3.75,2023,2,67.16
34.5,-3.125,2023,2,50.2
34.5,-2.5,2023,2,43.49
34.5,-1.875,2023,2,45.63
34.5,-1.25,2023,2,46.16
35.0,-10.0,2023,2,80.99
35.0,-9.375,2023,2,82.04
35.0,-8.75,2023,2,82.94
35.0,-8.125,2023,2,84.76
35.0,-7.5,2023,2,84.17
35.0,-6.875,2023,2,85.16
35.0,-6.25,2023,2,84.07
35.0,-5.625,2023,2,81.44
35.0,-5.0,2023,2,77.96
35.0,-4.375,2023,2,75.21
35.0,-3.75,2023,2,70.5
35.0,-3.125,2023,2,66.8
35.0,-2.5,2023,2,58.41
35.0,-1.875,2023,2,50.13
35.0,-1.25,2023,2,44.84
35.5,-10.0,2023,2,77.03
35.5,-9.375,2023,2,78.32
35.5,-8.75,2023,2,78.3
35.5,-8.125,2023,2,79.96
35.5,-7.5,2023,2,83.78
35.5,-6.875,2023,2,83.24
35.5,-6.25,2023,2,87.27
35.5,-5.625,2023,2,86.84
35.5,-5.0,2023,2,80.22
35.5,-4.375,2023,2,76.76
35.5,-3.75,2023,2,78.83
35.5,-3.125,2023,2,80.11
35.5,-2.5,2023,2,77.44
35.5,-1.875,2023,2,71.38
35.5,-1.25,2023,2,59.89
27.0,-10.0,2023,3,43.37
27.0,-9.375,2023,3,43.75
27.0,-8.75,2023,3,45.12
27.0,-8.125,2023,3,43.19
27.0,-7.5,2023,3,40.58
27.0,-6.875,2023,3,38.19
27.0,-6.25,2023,3,27.47
27.0,-5.625,2023,3,26.28
27.0,-5.0,2023,3,26.54
27.0,-4.375,2023,3,26.1
27.0,-3.75,2023,3,30.14
27.0,-3.125,2023,3,28.32
27.0,-2.5,2023,3,30.45
27.0,-1.875,2023,3,28.24
27.0,-1.25,2023,3,26.64
27.5,-10.0,2023,3,53.94
27.5,-9.375,2023,3,45.63
27.5,-8.75,2023,3,42.53
27.5,-8.125,2023,3,45.06
27.5,-7.5,2023,3,40.11
27.5,-6.875,2023,3,40.47
27.5,-6.25,2023,3,32.37
27.5,-5.625,2023,3,27.79
27.5,-5.0,2023,3,27.5
27.5,-4.375,2023,3,26.5
27.5,-3.75,2023,3,29.39
27.5,-3.125,2023,3,29.2
27.5,-2.5,2023,3,30.21
27.5,-1.875,2023,3,29.44
27.5,-1.25,2023,3,27.91
28.0,-10.0,2023,3,57.97
28.0,-9.375,2023,3,45.03
28.0,-8.75,2023,3,40.06
28.0,-8.125,2023,3,41.2
28.0,-7.5,2023,3,37.99
28.0,-6.875,2023,3,37.32
28.0,-6.25,2023,3,30.5
28.0,-5.625,2023,3,27.82
28.0,-5.0,2023,3,27.6
28.0,-4.375,2023,3,27.14
28.0,-3.75,2023,3,27.27
28.0,-3.125,2023,3,28.6
28.0,-2.5,2023,3,29.41
28.0,-1.875,2023,3,30.0
28.0,-1.25,2023,3,29.09
28.5,-10.0,2023,3,55.04
28.5,-9.375,2023,3,38.44
28.5,-8.75,2023,3,31.79
28.5,-8.125,2023,3,31.96
28.5,-7.5,2023,3,33.66
28.5,-6.875,2023,3,29.24
28.5,-6.25,2023,3,27.86
28.5,-5.625,2023,3,27.53
28.5,-5.0,2023,3,27.02
28.5,-4.375,2023,3,27.08
28.5,-3.75,2023,3,27.94
28.5,-3.125,2023,3,28.94
28.5,-2.5,2023,3,29.25
28.5,-1.875,2023,3,30.53
28.5,-1.25,2023,3,30.38
29.0,-10.0,2023,3,53.94
29.0,-9.375,2023,3,39.22
29.0,-8.75,2023,3,31.7
29.0,-8.125,2023,3,29.79
29.0,-7.5,2023,3,30.0
29.0,-6.875,2023,3,28.41
29.0,-6.25,2023,3,28.38
29.0,-5.625,2023,3,28.02
29.0,-5.0,2023,3,27.63
29.0,-4.375,2023,3,28.16
29.0,-3.75,2023,3,29.31
29.0,-3.125,2023,3,30.75
29.0,-2.5,2023,3,30.65
29.0,-1.875,2023,3,31.7
29.0,-1.25,2023,3,31.2
29.5,-10.0,2023,3,59.11
29.5,-9.375,2023,3,48.78
29.5,-8.75,2023,3,40.71
29.5,-8.125,2023,3,31.73
29.5,-7.5,2023,3,30.74
29.5,-6.875,2023,3,28.81
29.5,-6.25,2023,3,28.91
29.5,-5.625,2023,3,28.8
29.5,-5.0,2023,3,28.76
29.5,-4.375,2023,3,29.48
29.5,-3.75,2023,3,31.31
29.5,-3.125,2023,3,33.52
29.5,-2.5,2023,3,34.55
29.5,-1.875,2023,3,33.2
29.5,-1.25,2023,3,33.05
30.0,-10.0,2023,3,62.45
30.0,-9.375,2023,3,50.82
30.0,-8.75,2023,3,48.13
30.0,-8.125,2023,3,40.49
30.0,-7.5,2023,3,38.14
30.0,-6.875,2023,3,30.76
30.0,-6.25,2023,3,30.31
30.0,-5.625,2023,3,29.35
30.0,-5.0,2023,3,29.76
30.0,-4.375,2023,3,29.74
30.0,-3.75,2023,3,32.0
30.0,-3.125,2023,3,35.49
30.0,-2.5,2023,3,36.76
30.0,-1.875,2023,3,34.08
30.0,-1.25,2023,3,34.39
30.5,-10.0,2023,3,62.57
30.5,-9.375,2023,3,46.64
30.5,-8.75,2023,3,41.56
30.5,-8.125,2023,3,45.94
30.5,-7.5,2023,3,52.0
30.5,-6.875,2023,3,37.78
30.5,-6.25,2023,3,36.57
30.5,-5.625,2023,3,32.61
30.5,-5.0,2023,3,31.38
30.5,-4.375,2023,3,30.27
30.5,-3.75,2023,3,31.36
30.5,-3.125,2023,3,34.95
30.5,-2.5,2023,3,34.96
30.5,-1.875,2023,3,34.15
30.5,-1.25,2023,3,35.46
31.0,-10.0,2023,3,61.73
31.0,-9.375,2023,3,51.24
31.0,-8.75,2023,3,51.51
31.0,-8.125,2023,3,49.77
31.0,-7.5,2023,3,54.89
31.0,-6.875,2023,3,44.73
31.0,-6.25,2023,3,42.58
31.0,-5.625,2023,3,37.91
31.0,-5.0,2023,3,33.27
31.0,-4.375,2023,3,31.83
31.0,-3.75,2023,3,32.36
31.0,-3.125,2023,3,34.26
31.0,-2.5,2023,3,34.2
31.0,-1.875,2023,3,34.86
31.0,-1.25,2023,3,36.44
31.5,-10.0,2023,3,71.43
31.5,-9.375,2023,3,61.0
31.5,-8.75,2023,3,54.57
31.5,-8.125,2023,3,50.68
31.5,-7.5,2023,3,54.27
31.5,-6.875,2023,3,54.37
31.5,-6.25,2023,3,53.23
31.5,-5.625,2023,3,46.84
31.5,-5.0,2023,3,36.89
31.5,-4.375,2023,3,33.77
31.5,-3.75,2023,3,35.02
31.5,-3.125,2023,3,33.3
31.5,-2.5,2023,3,33.08
31.5,-1.875,2023,3,34.4
31.5,-1.25,2023,3,36.85
32.0,-10.0,2023,3,81.29
32.0,-9.375,2023,3,75.94
32.0,-8.75,2023,3,69.1
32.0,-8.125,2023,3,61.23
32.0,-7.5,2023,3,56.51
32.0,-6.875,2023,3,52.88
32.0,-6.25,2023,3,56.94
32.0,-5.625,2023,3,56.64
32.0,-5.0,2023,3,46.57
32.0,-4.375,2023,3,38.26
32.0,-3.75,2023,3,34.91
32.0,-3.125,2023,3,32.58
32.0,-2.5,2023,3,33.09
32.0,-1.875,2023,3,35.62
32.0,-1.25,2023,3,36.39
32.5,-10.0,2023,3,82.19
32.5,-9.375,2023,3,84.05
32.5,-8.75,2023,3,82.43
32.5,-8.125,2023,3,78.6
32.5,-7.5,2023,3,70.85
32.5,-6.875,2023,3,61.56
32.5,-6.25,2023,3,54.96
32.5,-5.625,2023,3,60.11
32.5,-5.0,2023,3,55.28
32.5,-4.375,2023,3,45.85
32.5,-3.75,2023,3,41.71
32.5,-3.125,2023,3,36.12
32.5,-2.5,2023,3,35.58
32.5,-1.875,2023,3,33.92
32.5,-1.25,2023,3,34.8
33.0,-10.0,2023,3,81.0
33.0,-9.375,2023,3,81.85
33.0,-8.75,2023,3,84.59
33.0,-8.125,2023,3,84.11
33.0,-7.5,2023,3,81.72
33.0,-6.875,2023,3,76.24
33.0,-6.25,2023,3,64.53
33.0,-5.625,2023,3,62.5
33.0,-5.0,2023,3,59.13
33.0,-4.375,2023,3,48.72
33.0,-3.75,2023,3,42.6
33.0,-3.125,2023,3,45.07
33.0,-2.5,2023,3,40.24
33.0,-1.875,2023,3,37.01
33.0,-1.25,2023,3,35.1
33.5,-10.0,2023,3,79.33
33.5,-9.375,2023,3,79.03
33.5,-8.75,2023,3,79.88
33.5,-8.125,2023,3,82.7
33.5,-7.5,2023,3,84.98
33.5,-6.875,2023,3,83.85
33.5,-6.25,2023,3,79.27
33.5,-5.625,2023,3,71.58
33.5,-5.0,2023,3,63.24
33.5,-4.375,2023,3,54.73
33.5,-3.75,2023,3,46.02
33.5,-3.125,2023,3,44.13
33.5,-2.5,2023,3,37.34
33.5,-1.875,2023,3,37.45
33.5,-1.25,2023,3,37.24
34.0,-10.0,2023,3,74.25
34.0,-9.375,2023,3,75.67
34.0,-8.75,2023,3,76.65
34.0,-8.125,2023,3,76.69
