-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
32.5,-3.125,2021,1,66.36
32.5,-2.5,2021,1,71.77
32.5,-1.875,2021,1,75.25
32.5,-1.25,2021,1,75.5
33.0,-10.0,2021,1,67.69
33.0,-9.375,2021,1,68.89
33.0,-8.75,2021,1,76.54
33.0,-8.125,2021,1,86.75
33.0,-7.5,2021,1,91.35
33.0,-6.875,2021,1,91.23
33.0,-6.25,2021,1,84.8
33.0,-5.625,2021,1,87.56
33.0,-5.0,2021,1,88.45
33.0,-4.375,2021,1,80.74
33.0,-3.75,2021,1,72.52
33.0,-3.125,2021,1,80.16
33.0,-2.5,2021,1,80.73
33.0,-1.875,2021,1,82.82
33.0,-1.25,2021,1,83.43
33.5,-10.0,2021,1,68.23
33.5,-9.375,2021,1,68.12
33.5,-8.75,2021,1,69.39
33.5,-8.125,2021,1,75.81
33.5,-7.5,2021,1,83.58
33.5,-6.875,2021,1,92.95
33.5,-6.25,2021,1,95.72
33.5,-5.625,2021,1,95.53
33.5,-5.0,2021,1,94.82
33.5,-4.375,2021,1,91.0
33.5,-3.75,2021,1,81.79
33.5,-3.125,2021,1,86.26
33.5,-2.5,2021,1,83.99
33.5,-1.875,2021,1,86.67
33.5,-1.25,2021,1,87.61
34.0,-10.0,2021,1,68.93
34.0,-9.375,2021,1,68.99
34.0,-8.75,2021,1,69.06
34.0,-8.125,2021,1,69.82
34.0,-7.5,2021,1,73.12
34.0,-6.875,2021,1,80.55
34.0,-6.25,2021,1,92.02
34.0,-5.625,2021,1,93.33
34.0,-5.0,2021,1,93.03
34.0,-4.375,2021,1,94.45
34.0,-3.75,2021,1,90.1
34.0,-3.125,2021,1,93.56
34.0,-2.5,2021,1,94.29
34.0,-1.875,2021,1,92.46
34.0,-1.25,2021,1,92.59
34.5,-10.0,2021,1,69.58
34.5,-9.375,2021,1,69.53
34.5,-8.75,2021,1,69.63
34.5,-8.125,2021,1,69.73
34.5,-7.5,2021,1,70.6
34.5,-6.875,2021,1,73.24
34.5,-6.25,2021,1,79.41
34.5,-5.625,2021,1,86.34
34.5,-5.0,2021,1,89.31
34.5,-4.375,2021,1,92.02
34.5,-3.75,2021,1,86.17
34.5,-3.125,2021,1,78.13
34.5,-2.5,2021,1,85.69
34.5,-1.875,2021,1,91.46
34.5,-1.25,2021,1,92.14
35.0,-10.0,2021,1,69.97
35.0,-9.375,2021,1,70.06
35.0,-8.75,2021,1,70.09
35.0,-8.125,2021,1,70.15
35.0,-7.5,2021,1,70.86
35.0,-6.875,2021,1,72.15
35.0,-6.25,2021,1,75.92
35.0,-5.625,2021,1,85.64
35.0,-5.0,2021,1,88.2
35.0,-4.375,2021,1,86.27
35.0,-3.75,2021,1,81.86
35.0,-3.125,2021,1,78.1
35.0,-2.5,2021,1,78.09
35.0,-1.875,2021,1,78.42
35.0,-1.25,2021,1,80.03
35.5,-10.0,2021,1,70.09
35.5,-9.375,2021,1,69.97
35.5,-8.75,2021,1,70.05
35.5,-8.125,2021,1,70.74
35.5,-7.5,2021,1,71.79
35.5,-6.875,2021,1,72.5
35.5,-6.25,2021,1,74.38
35.5,-5.625,2021,1,80.29
35.5,-5.0,2021,1,77.8
35.5,-4.375,2021,1,72.99
35.5,-3.75,2021,1,72.03
35.5,-3.125,2021,1,71.34
35.5,-2.5,2021,1,71.23
35.5,-1.875,2021,1,70.46
35.5,-1.25,2021,1,69.81
27.0,-10.0,2021,2,65.08
27.0,-9.375,2021,2,62.98
27.0,-8.75,2021,2,61.09
27.0,-8.125,2021,2,60.91
27.0,-7.5,2021,2,54.81
27.0,-6.875,2021,2,52.21
27.0,-6.25,2021,2,43.99
27.0,-5.625,2021,2,36.05
27.0,-5.0,2021,2,31.5
27.0,-4.375,2021,2,28.01
27.0,-3.75,2021,2,26.17
27.0,-3.125,2021,2,27.93
27.0,-2.5,2021,2,31.96
27.0,-1.875,2021,2,34.19
27.0,-1.25,2021,2,35.26
27.5,-10.0,2021,2,70.76
27.5,-9.375,2021,2,66.0
27.5,-8.75,2021,2,62.12
27.5,-8.125,2021,2,58.36
27.5,-7.5,2021,2,50.92
27.5,-6.875,2021,2,45.23
27.5,-6.25,2021,2,44.02
27.5,-5.625,2021,2,40.56
27.5,-5.0,2021,2,36.07
27.5,-4.375,2021,2,31.53
27.5,-3.75,2021,2,27.13
27.5,-3.125,2021,2,27.9
27.5,-2.5,2021,2,31.95
27.5,-1.875,2021,2,33.78
27.5,-1.25,2021,2,35.28
28.0,-10.0,2021,2,71.61
28.0,-9.375,2021,2,65.53
28.0,-8.75,2021,2,61.23
28.0,-8.125,2021,2,55.67
28.0,-7.5,2021,2,41.1
28.0,-6.875,2021,2,36.92
28.0,-6.25,2021,2,38.65
28.0,-5.625,2021,2,40.06
28.0,-5.0,2021,2,39.04
28.0,-4.375,2021,2,35.99
28.0,-3.75,2021,2,31.33
28.0,-3.125,2021,2,29.24
28.0,-2.5,2021,2,32.14
28.0,-1.875,2021,2,33.77
28.0,-1.25,2021,2,35.18
28.5,-10.0,2021,2,72.94
28.5,-9.375,2021,2,63.39
28.5,-8.75,2021,2,58.82
28.5,-8.125,2021,2,54.52
28.5,-7.5,2021,2,39.49
28.5,-6.875,2021,2,37.2
28.5,-6.25,2021,2,37.0
28.5,-5.625,2021,2,37.07
28.5,-5.0,2021,2,37.13
28.5,-4.375,2021,2,37.07
28.5,-3.75,2021,2,34.89
28.5,-3.125,2021,2,31.66
28.5,-2.5,2021,2,32.53
28.5,-1.875,2021,2,34.33
28.5,-1.25,2021,2,36.25
29.0,-10.0,2021,2,74.66
29.0,-9.375,2021,2,60.35
29.0,-8.75,2021,2,50.33
29.0,-8.125,2021,2,49.81
29.0,-7.5,2021,2,44.14
29.0,-6.875,2021,2,42.97
29.0,-6.25,2021,2,42.28
29.0,-5.625,2021,2,40.77
29.0,-5.0,2021,2,39.3
29.0,-4.375,2021,2,39.18
29.0,-3.75,2021,2,39.0
29.0,-3.125,2021,2,35.46
29.0,-2.5,2021,2,34.68
29.0,-1.875,2021,2,35.63
29.0,-1.25,2021,2,36.72
29.5,-10.0,2021,2,76.05
29.5,-9.375,2021,2,74.71
29.5,-8.75,2021,2,56.75
29.5,-8.125,2021,2,45.44
29.5,-7.5,2021,2,48.94
29.5,-6.875,2021,2,49.71
29.5,-6.25,2021,2,50.36
29.5,-5.625,2021,2,48.28
29.5,-5.0,2021,2,46.47
29.5,-4.375,2021,2,45.68
29.5,-3.75,2021,2,47.27
29.5,-3.125,2021,2,44.88
29.5,-2.5,2021,2,42.66
29.5,-1.875,2021,2,41.02
29.5,-1.25,2021,2,41.09
30.0,-10.0,2021,2,72.03
30.0,-9.375,2021,2,74.55
30.0,-8.75,2021,2,73.38
30.0,-8.125,2021,2,57.04
30.0,-7.5,2021,2,50.46
30.0,-6.875,2021,2,51.49
30.0,-6.25,2021,2,50.27
30.0,-5.625,2021,2,48.89
30.0,-5.0,2021,2,50.25
30.0,-4.375,2021,2,50.58
30.0,-3.75,2021,2,53.4
30.0,-3.125,2021,2,55.33
30.0,-2.5,2021,2,52.95
30.0,-1.875,2021,2,53.73
30.0,-1.25,2021,2,52.82
30.5,-10.0,2021,2,71.46
30.5,-9.375,2021,2,68.26
30.5,-8.75,2021,2,63.68
30.5,-8.125,2021,2,67.11
30.5,-7.5,2021,2,62.78
30.5,-6.875,2021,2,55.86
30.5,-6.25,2021,2,53.14
30.5,-5.625,2021,2,49.14
30.5,-5.0,2021,2,52.3
30.5,-4.375,2021,2,53.43
30.5,-3.75,2021,2,55.56
30.5,-3.125,2021,2,59.43
30.5,-2.5,2021,2,57.66
30.5,-1.875,2021,2,58.24
30.5,-1.25,2021,2,61.58
31.0,-10.0,2021,2,73.75
31.0,-9.375,2021,2,79.02
31.0,-8.75,2021,2,82.19
31.0,-8.125,2021,2,82.54
31.0,-7.5,2021,2,80.34
31.0,-6.875,2021,2,66.93
31.0,-6.25,2021,2,62.39
31.0,-5.625,2021,2,50.8
31.0,-5.0,2021,2,51.42
31.0,-4.375,2021,2,53.71
31.0,-3.75,2021,2,56.77
31.0,-3.125,2021,2,60.9
31.0,-2.5,2021,2,59.55
31.0,-1.875,2021,2,60.01
31.0,-1.25,2021,2,62.23
31.5,-10.0,2021,2,72.58
31.5,-9.375,2021,2,80.87
31.5,-8.75,2021,2,78.78
31.5,-8.125,2021,2,76.39
31.5,-7.5,2021,2,82.28
31.5,-6.875,2021,2,83.97
31.5,-6.25,2021,2,78.96
31.5,-5.625,2021,2,61.3
31.5,-5.0,2021,2,55.01
31.5,-4.375,2021,2,56.96
31.5,-3.75,2021,2,61.27
31.5,-3.125,2021,2,61.47
31.5,-2.5,2021,2,60.44
31.5,-1.875,2021,2,60.68
31.5,-1.25,2021,2,61.89
32.0,-10.0,2021,2,68.49
32.0,-9.375,2021,2,74.59
32.0,-8.75,2021,2,77.67
32.0,-8.125,2021,2,76.63
32.0,-7.5,2021,2,77.7
32.0,-6.875,2021,2,80.8
32.0,-6.25,2021,2,84.91
32.0,-5.625,2021,2,79.35
32.0,-5.0,2021,2,70.04
32.0,-4.375,2021,2,69.02
32.0,-3.75,2021,2,66.2
32.0,-3.125,2021,2,62.89
32.0,-2.5,2021,2,64.84
32.0,-1.875,2021,2,66.59
32.0,-1.25,2021,2,63.8
32.5,-10.0,2021,2,68.48
32.5,-9.375,2021,2,71.37
32.5,-8.75,2021,2,77.99
32.5,-8.125,2021,2,77.99
32.5,-7.5,2021,2,80.84
32.5,-6.875,2021,2,80.38
32.5,-6.25,2021,2,81.77
32.5,-5.625,2021,2,88.09
32.5,-5.0,2021,2,84.92
32.5,-4.375,2021,2,78.16
32.5,-3.75,2021,2,73.49
32.5,-3.125,2021,2,70.64
32.5,-2.5,2021,2,72.01
32.5,-1.875,2021,2,71.99
32.5,-1.25,2021,2,70.29
33.0,-10.0,2021,2,68.56
33.0,-9.375,2021,2,68.36
33.0,-8.75,2021,2,72.51
33.0,-8.125,2021,2,77.62
33.0,-7.5,2021,2,82.72
33.0,-6.875,2021,2,83.93
33.0,-6.25,2021,2,84.17
33.0,-5.625,2021,2,88.31
33.0,-5.0,2021,2,89.43
33.0,-4.375,2021,2,83.96
33.0,-3.75,2021,2,74.84
33.0,-3.125,2021,2,80.67
33.0,-2.5,2021,2,78.33
33.0,-1.875,2021,2,76.39
33.0,-1.25,2021,2,72.79
33.5,-10.0,2021,2,69.04
33.5,-9.375,2021,2,67.91
33.5,-8.75,2021,2,67.38
33.5,-8.125,2021,2,70.21
33.5,-7.5,2021,2,74.49
33.5,-6.875,2021,2,80.8
33.5,-6.25,2021,2,83.38
33.5,-5.625,2021,2,86.03
33.5,-5.0,2021,2,90.07
33.5,-4.375,2021,2,92.01
33.5,-3.75,2021,2,84.37
33.5,-3.125,2021,2,83.36
33.5,-2.5,2021,2,76.64
33.5,-1.875,2021,2,73.33
33.5,-1.25,2021,2,72.01
34.0,-10.0,2021,2,69.41
34.0,-9.375,2021,2,68.36
34.0,-8.75,2021,2,67.32
34.0,-8.125,2021,2,66.59
34.0,-7.5,2021,2,68.0
34.0,-6.875,2021,2,71.68
34.0,-6.25,2021,2,77.7
34.0,-5.625,2021,2,80.46
34.0,-5.0,2021,2,84.37
34.0,-4.375,2021,2,88.46
34.0,-3.75,2021,2,82.04
34.0,-3.125,2021,2,81.73
34.0,-2.5,2021,2,77.92
34.0,-1.875,2021,2,75.88
34.0,-1.25,2021,2,79.24
34.5,-10.0,2021,2,69.65
34.5,-9.375,2021,2,68.86
34.5,-8.75,2021,2,68.35
34.5,-8.125,2021,2,68.0
34.5,-7.5,2021,2,68.03
34.5,-6.875,2021,2,68.58
34.5,-6.25,2021,2,71.89
34.5,-5.625,2021,2,78.98
34.5,-5.0,2021,2,82.62
34.5,-4.375,2021,2,85.63
34.5,-3.75,2021,2,77.75
34.5,-3.125,2021,2,71.8
34.5,-2.5,2021,2,75.96
34.5,-1.875,2021,2,82.29
34.5,-1.25,2021,2,86.0
35.0,-10.0,2021,2,69.93
35.0,-9.375,2021,2,69.29
35.0,-8.75,2021,2,69.44
35.0,-8.125,2021,2,69.9
35.0,-7.5,2021,2,69.4
35.0,-6.875,2021,2,69.07
35.0,-6.25,2021,2,71.45
35.0,-5.625,2021,2,81.74
35.0,-5.0,2021,2,84.82
35.0,-4.375,2021,2,82.1
35.0,-3.75,2021,2,75.53
35.0,-3.125,2021,2,71.58
35.0,-2.5,2021,2,73.74
35.0,-1.875,2021,2,74.81
35.0,-1.25,2021,2,76.94
35.5,-10.0,2021,2,70.48
35.5,-9.375,2021,2,69.97
35.5,-8.75,2021,2,70.82
35.5,-8.125,2021,2,71.32
35.5,-7.5,2021,2,70.56
35.5,-6.875,2021,2,69.49
35.5,-6.25,2021,2,71.23
35.5,-5.625,2021,2,77.5
35.5,-5.0,2021,2,73.61
35.5,-4.375,2021,2,68.42
35.5,-3.75,2021,2,67.28
35.5,-3.125,2021,2,65.76
35.5,-2.5,2021,2,65.31
35.5,-1.875,2021,2,64.66
35.5,-1.25,2021,2,65.06
27.0,-10.0,2021,3,57.44
27.0,-9.375,2021,3,58.42
27.0,-8.75,2021,3,58.86
27.0,-8.125,2021,3,62.28
27.0,-7.5,2021,3,54.59
27.0,-6.875,2021,3,46.48
27.0,-6.25,2021,3,35.53
27.0,-5.625,2021,3,32.75
27.0,-5.0,2021,3,33.67
27.0,-4.375,2021,3,32.83
27.0,-3.75,2021,3,27.68
27.0,-3.125,2021,3,27.84
27.0,-2.5,2021,3,30.61
27.0,-1.875,2021,3,30.94
27.0,-1.25,2021,3,30.7
27.5,-10.0,2021,3,61.37
27.5,-9.375,2021,3,59.81
27.5,-8.75,2021,3,57.99
27.5,-8.125,2021,3,58.55
27.5,-7.5,2021,3,51.96
27.5,-6.875,2021,3,42.4
27.5,-6.25,2021,3,37.16
27.5,-5.625,2021,3,33.9
27.5,-5.0,2021,3,34.85
27.5,-4.375,2021,3,34.46
27.5,-3.75,2021,3,28.6
27.5,-3.125,2021,3,29.73
27.5,-2.5,2021,3,33.21
27.5,-1.875,2021,3,33.36
27.5,-1.25,2021,3,33.88
28.0,-10.0,2021,3,59.19
28.0,-9.375,2021,3,57.48
28.0,-8.75,2021,3,56.75
28.0,-8.125,2021,3,52.71
28.0,-7.5,2021,3,42.62
28.0,-6.875,2021,3,39.86
28.0,-6.25,2021,3,38.76
28.0,-5.625,2021,3,37.7
28.0,-5.0,2021,3,36.46
28.0,-4.375,2021,3,35.63
28.0,-3.75,2021,3,32.68
28.0,-3.125,2021,3,33.02
28.0,-2.5,2021,3,35.86
28.0,-1.875,2021,3,36.4
28.0,-1.25,2021,3,37.26
28.5,-10.0,2021,3,59.03
28.5,-9.375,2021,3,54.18
28.5,-8.75,2021,3,52.06
28.5,-8.125,2021,3,50.44
28.5,-7.5,2021,3,43.78
28.5,-6.875,2021,3,42.55
28.5,-6.25,2021,3,41.13
28.5,-5.625,2021,3,40.28
28.5,-5.0,2021,3,38.48
28.5,-4.375,2021,3,37.37
28.5,-3.75,2021,3,37.04
28.5,-3.125,2021,3,37.21
28.5,-2.5,2021,3,38.72
28.5,-1.875,2021,3,39.87
28.5,-1.25,2021,3,40.23
29.0,-10.0,2021,3,60.0
29.0,-9.375,2021,3,55.34
29.0,-8.75,2021,3,45.08
29.0,-8.125,2021,3,46.11
29.0,-7.5,2021,3,45.71
29.0,-6.875,2021,3,46.56
29.0,-6.25,2021,3,44.79
29.0,-5.625,2021,3,44.23
29.0,-5.0,2021,3,43.33
29.0,-4.375,2021,3,42.46
29.0,-3.75,2021,3,42.35
29.0,-3.125,2021,3,41.62
29.0,-2.5,2021,3,42.3
29.0,-1.875,2021,3,42.1
29.0,-1.25,2021,3,41.35
29.5,-10.0,2021,3,62.45
29.5,-9.375,2021,3,65.29
29.5,-8.75,2021,3,55.01
29.5,-8.125,2021,3,47.94
29.5,-7.5,2021,3,47.01
29.5,-6.875,2021,3,48.92
29.5,-6.25,2021,3,46.96
29.5,-5.625,2021,3,46.24
29.5,-5.0,2021,3,46.2
29.5,-4.375,2021,3,45.25
29.5,-3.75,2021,3,46.49
29.5,-3.125,2021,3,45.96
29.5,-2.5,2021,3,44.75
29.5,-1.875,2021,3,42.9
29.5,-1.25,2021,3,43.3
30.0,-10.0,2021,3,59.62
30.0,-9.375,2021,3,62.89
30.0,-8.75,2021,3,57.49
30.0,-8.125,2021,3,57.11
30.0,-7.5,2021,3,51.41
30.0,-6.875,2021,3,51.24
30.0,-6.25,2021,3,47.6
30.0,-5.625,2021,3,46.85
30.0,-5.0,2021,3,48.64
30.0,-4.375,2021,3,46.77
30.0,-3.75,2021,3,47.8
30.0,-3.125,2021,3,48.51
30.0,-2.5,2021,3,45.08
30.0,-1.875,2021,3,44.22
30.0,-1.25,2021,3,44.76
30.5,-10.0,2021,3,57.76
30.5,-9.375,2021,3,55.69
30.5,-8.75,2021,3,50.19
30.5,-8.125,2021,3,53.11
30.5,-7.5,2021,3,57.33
30.5,-6.875,2021,3,57.33
30.5,-6.25,2021,3,54.98
30.5,-5.625,2021,3,50.9
30.5,-5.0,2021,3,51.54
30.5,-4.375,2021,3,49.89
30.5,-3.75,2021,3,49.88
30.5,-3.125,2021,3,50.32
30.5,-2.5,2021,3,46.39
30.5,-1.875,2021,3,44.39
30.5,-1.25,2021,3,43.68
31.0,-10.0,2021,3,59.98
31.0,-9.375,2021,3,60.95
31.0,-8.75,2021,3,60.5
31.0,-8.125,2021,3,59.19
31.0,-7.5,2021,3,59.85
31.0,-6.875,2021,3,57.32
31.0,-6.25,2021,3,57.6
31.0,-5.625,2021,3,53.46
31.0,-5.0,2021,3,51.88
31.0,-4.375,2021,3,52.13
31.0,-3.75,2021,3,53.27
31.0,-3.125,2021,3,52.82
31.0,-2.5,2021,3,46.91
31.0,-1.875,2021,3,45.48
31.0,-1.25,2021,3,44.38
31.5,-10.0,2021,3,68.09
31.5,-9.375,2021,3,69.56
31.5,-8.75,2021,3,64.45
31.5,-8.125,2021,3,60.12
31.5,-7.5,2021,3,57.16
31.5,-6.875,2021,3,57.41
31.5,-6.25,2021,3,56.86
31.5,-5.625,2021,3,56.7
31.5,-5.0,2021,3,56.36
31.5,-4.375,2021,3,55.97
31.5,-3.75,2021,3,57.06
31.5,-3.125,2021,3,54.42
31.5,-2.5,2021,3,48.14
31.5,-1.875,2021,3,46.18
31.5,-1.25,2021,3,44.01
32.0,-10.0,2021,3,70.57
32.0,-9.375,2021,3,74.1
32.0,-8.75,2021,3,71.87
32.0,-8.125,2021,3,67.92
32.0,-7.5,2021,3,61.88
32.0,-6.875,2021,3,55.45
32.0,-6.25,2021,3,55.42
32.0,-5.625,2021,3,57.99
32.0,-5.0,2021,3,61.97
32.0,-4.375,2021,3,65.02
32.0,-3.75,2021,3,60.27
32.0,-3.125,2021,3,55.14
32.0,-2.5,2021,3,54.16
32.0,-1.875,2021,3,55.35
32.0,-1.25,2021,3,50.06
32.5,-10.0,2021,3,73.2
32.5,-9.375,2021,3,76.52
32.5,-8.75,2021,3,79.99
32.5,-8.125,2021,3,77.56
32.5,-7.5,2021,3,73.04
32.5,-6.875,2021,3,65.07
32.5,-6.25,2021,3,59.61
32.5,-5.625,2021,3,61.55
32.5,-5.0,2021,3,64.2
32.5,-4.375,2021,3,63.87
32.5,-3.75,2021,3,62.85
32.5,-3.125,2021,3,60.49
32.5,-2.5,2021,3,61.16
32.5,-1.875,2021,3,61.31
32.5,-1.25,2021,3,60.53
33.0,-10.0,2021,3,72.64
33.0,-9.375,2021,3,73.46
33.0,-8.75,2021,3,78.41
33.0,-8.125,2021,3,82.83
33.0,-7.5,2021,3,80.33
33.0,-6.875,2021,3,77.3
33.0,-6.25,2021,3,70.13
33.0,-5.625,2021,3,69.6
33.0,-5.0,2021,3,71.62
33.0,-4.375,2021,3,67.29
33.0,-3.75,2021,3,62.45
33.0,-3.125,2021,3,68.34
33.0,-2.5,2021,3,67.43
33.0,-1.875,2021,3,67.24
33.0,-1.25,2021,3,66.84
33.5,-10.0,2021,3,70.44
33.5,-9.375,2021,3,69.63
33.5,-8.75,2021,3,70.31
33.5,-8.125,2021,3,74.82
33.5,-7.5,2021,3,76.73
33.5,-6.875,2021,3,81.26
33.5,-6.25,2021,3,77.27
33.5,-5.625,2021,3,76.27
33.5,-5.0,2021,3,76.33
33.5,-4.375,2021,3,81.2
33.5,-3.75,2021,3,71.35
33.5,-3.125,2021,3,71.39
33.5,-2.5,2021,3,70.73
33.5,-1.875,2021,3,71.15
33.5,-1.25,2021,3,71.97
34.0,-10.0,2021,3,69.42
34.0,-9.375,2021,3,67.58
34.0,-8.75,2021,3,66.97
34.0,-8.125,2021,3,66.96
