-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
GWETTOP     MERRA-2 Surface Soil Wetness (1) 
-END HEADER-
LAT,LON,YEAR,DOY,GWETTOP
27.0,-5.0,2025,3,0.14
27.0,-4.375,2025,3,0.14
27.0,-3.75,2025,3,0.15
27.0,-3.125,2025,3,0.14
27.0,-2.5,2025,3,0.09
27.0,-1.875,2025,3,0.09
27.0,-1.25,2025,3,0.09
27.5,-10.0,2025,3,0.16
27.5,-9.375,2025,3,0.16
27.5,-8.75,2025,3,0.13
27.5,-8.125,2025,3,0.14
27.5,-7.5,2025,3,0.14
27.5,-6.875,2025,3,0.15
27.5,-6.25,2025,3,0.16
27.5,-5.625,2025,3,0.15
27.5,-5.0,2025,3,0.12
27.5,-4.375,2025,3,0.12
27.5,-3.75,2025,3,0.13
27.5,-3.125,2025,3,0.09
27.5,-2.5,2025,3,0.09
27.5,-1.875,2025,3,0.09
27.5,-1.25,2025,3,0.09
28.0,-10.0,2025,3,0.15
28.0,-9.375,2025,3,0.15
28.0,-8.75,2025,3,0.13
28.0,-8.125,2025,3,0.14
28.0,-7.5,2025,3,0.13
28.0,-6.875,2025,3,0.15
28.0,-6.25,2025,3,0.15
28.0,-5.625,2025,3,0.13
28.0,-5.0,2025,3,0.11
28.0,-4.375,2025,3,0.11
28.0,-3.75,2025,3,0.1
28.0,-3.125,2025,3,0.08
28.0,-2.5,2025,3,0.08
28.0,-1.875,2025,3,0.08
28.0,-1.25,2025,3,0.09
28.5,-10.0,2025,3,0.15
28.5,-9.375,2025,3,0.14
28.5,-8.75,2025,3,0.13
28.5,-8.125,2025,3,0.12
28.5,-7.5,2025,3,0.14
28.5,-6.875,2025,3,0.13
28.5,-6.25,2025,3,0.14
28.5,-5.625,2025,3,0.14
28.5,-5.0,2025,3,0.13
28.5,-4.375,2025,3,0.11
28.5,-3.75,2025,3,0.1
28.5,-3.125,2025,3,0.09
28.5,-2.5,2025,3,0.09
28.5,-1.875,2025,3,0.09
28.5,-1.25,2025,3,0.08
29.0,-10.0,2025,3,0.15
29.0,-9.375,2025,3,0.15
29.0,-8.75,2025,3,0.14
29.0,-8.125,2025,3,0.13
29.0,-7.5,2025,3,0.13
29.0,-6.875,2025,3,0.13
29.0,-6.25,2025,3,0.13
29.0,-5.625,2025,3,0.14
29.0,-5.0,2025,3,0.15
29.0,-4.375,2025,3,0.14
29.0,-3.75,2025,3,0.13
29.0,-3.125,2025,3,0.12
29.0,-2.5,2025,3,0.11
29.0,-1.875,2025,3,0.1
29.0,-1.25,2025,3,0.08
29.5,-10.0,2025,3,0.24
29.5,-9.375,2025,3,0.2
29.5,-8.75,2025,3,0.19
29.5,-8.125,2025,3,0.21
29.5,-7.5,2025,3,0.14
29.5,-6.875,2025,3,0.19
29.5,-6.25,2025,3,0.16
29.5,-5.625,2025,3,0.16
29.5,-5.0,2025,3,0.17
29.5,-4.375,2025,3,0.18
29.5,-3.75,2025,3,0.17
29.5,-3.125,2025,3,0.15
29.5,-2.5,2025,3,0.15
29.5,-1.875,2025,3,0.12
29.5,-1.25,2025,3,0.1
30.0,-10.0,2025,3,0.6
30.0,-9.375,2025,3,0.22
30.0,-8.75,2025,3,0.25
30.0,-8.125,2025,3,0.42
30.0,-7.5,2025,3,0.26
30.0,-6.875,2025,3,0.33
30.0,-6.25,2025,3,0.23
30.0,-5.625,2025,3,0.19
30.0,-5.0,2025,3,0.18
30.0,-4.375,2025,3,0.21
30.0,-3.75,2025,3,0.21
30.0,-3.125,2025,3,0.17
30.0,-2.5,2025,3,0.17
30.0,-1.875,2025,3,0.13
30.0,-1.25,2025,3,0.14
30.5,-10.0,2025,3,0.59
30.5,-9.375,2025,3,0.19
30.5,-8.75,2025,3,0.22
30.5,-8.125,2025,3,0.34
30.5,-7.5,2025,3,0.42
30.5,-6.875,2025,3,0.34
30.5,-6.25,2025,3,0.25
30.5,-5.625,2025,3,0.21
30.5,-5.0,2025,3,0.18
30.5,-4.375,2025,3,0.17
30.5,-3.75,2025,3,0.19
30.5,-3.125,2025,3,0.18
30.5,-2.5,2025,3,0.16
30.5,-1.875,2025,3,0.15
30.5,-1.25,2025,3,0.15
31.0,-10.0,2025,3,0.6
31.0,-9.375,2025,3,0.25
31.0,-8.75,2025,3,0.3
31.0,-8.125,2025,3,0.43
31.0,-7.5,2025,3,0.38
31.0,-6.875,2025,3,0.39
31.0,-6.25,2025,3,0.36
31.0,-5.625,2025,3,0.3
31.0,-5.0,2025,3,0.23
31.0,-4.375,2025,3,0.16
31.0,-3.75,2025,3,0.16
31.0,-3.125,2025,3,0.19
31.0,-2.5,2025,3,0.16
31.0,-1.875,2025,3,0.15
31.0,-1.25,2025,3,0.17
31.5,-10.0,2025,3,0.62
31.5,-9.375,2025,3,0.23
31.5,-8.75,2025,3,0.26
31.5,-8.125,2025,3,0.39
31.5,-7.5,2025,3,0.4
31.5,-6.875,2025,3,0.48
31.5,-6.25,2025,3,0.49
31.5,-5.625,2025,3,0.45
31.5,-5.0,2025,3,0.37
31.5,-4.375,2025,3,0.28
31.5,-3.75,2025,3,0.21
31.5,-3.125,2025,3,0.2
31.5,-2.5,2025,3,0.19
31.5,-1.875,2025,3,0.23
31.5,-1.25,2025,3,0.3
32.0,-10.0,2025,3,0.75
32.0,-9.375,2025,3,0.34
32.0,-8.75,2025,3,0.26
32.0,-8.125,2025,3,0.33
32.0,-7.5,2025,3,0.37
32.0,-6.875,2025,3,0.47
32.0,-6.25,2025,3,0.52
32.0,-5.625,2025,3,0.57
32.0,-5.0,2025,3,0.54
32.0,-4.375,2025,3,0.46
32.0,-3.75,2025,3,0.33
32.0,-3.125,2025,3,0.31
32.0,-2.5,2025,3,0.32
32.0,-1.875,2025,3,0.35
32.0,-1.25,2025,3,0.36
32.5,-10.0,2025,3,1.0
32.5,-9.375,2025,3,0.57
32.5,-8.75,2025,3,0.3
32.5,-8.125,2025,3,0.33
32.5,-7.5,2025,3,0.34
32.5,-6.875,2025,3,0.44
32.5,-6.25,2025,3,0.44
32.5,-5.625,2025,3,0.52
32.5,-5.0,2025,3,0.52
32.5,-4.375,2025,3,0.48
32.5,-3.75,2025,3,0.4
32.5,-3.125,2025,3,0.36
32.5,-2.5,2025,3,0.4
32.5,-1.875,2025,3,0.38
32.5,-1.25,2025,3,0.37
33.0,-10.0,2025,3,1.0
33.0,-9.375,2025,3,0.77
33.0,-8.75,2025,3,0.41
33.0,-8.125,2025,3,0.35
33.0,-7.5,2025,3,0.4
33.0,-6.875,2025,3,0.42
33.0,-6.25,2025,3,0.43
33.0,-5.625,2025,3,0.48
33.0,-5.0,2025,3,0.47
33.0,-4.375,2025,3,0.4
33.0,-3.75,2025,3,0.33
33.0,-3.125,2025,3,0.35
33.0,-2.5,2025,3,0.38
33.0,-1.875,2025,3,0.37
33.0,-1.25,2025,3,0.33
33.5,-10.0,2025,3,1.0
33.5,-9.375,2025,3,1.0
33.5,-8.75,2025,3,0.76
33.5,-8.125,2025,3,0.43
33.5,-7.5,2025,3,0.42
33.5,-6.875,2025,3,0.41
33.5,-6.25,2025,3,0.45
33.5,-5.625,2025,3,0.48
33.5,-5.0,2025,3,0.49
33.5,-4.375,2025,3,0.47
33.5,-3.75,2025,3,0.36
33.5,-3.125,2025,3,0.34
33.5,-2.5,2025,3,0.35
33.5,-1.875,2025,3,0.34
33.5,-1.25,2025,3,0.3
34.0,-10.0,2025,3,1.0
34.0,-9.375,2025,3,1.0
34.0,-8.75,2025,3,1.0
34.0,-8.125,2025,3,0.79
