-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
GWETTOP     MERRA-2 Surface Soil Wetness (1) 
-END HEADER-
LAT,LON,YEAR,DOY,GWETTOP
30.0,-7.5,2021,1,0.45
30.0,-6.875,2021,1,0.39
30.0,-6.25,2021,1,0.28
30.0,-5.625,2021,1,0.18
30.0,-5.0,2021,1,0.17
30.0,-4.375,2021,1,0.18
30.0,-3.75,2021,1,0.25
30.0,-3.125,2021,1,0.29
30.0,-2.5,2021,1,0.27
30.0,-1.875,2021,1,0.13
30.0,-1.25,2021,1,0.11
30.5,-10.0,2021,1,0.71
30.5,-9.375,2021,1,0.45
30.5,-8.75,2021,1,0.45
30.5,-8.125,2021,1,0.48
30.5,-7.5,2021,1,0.51
30.5,-6.875,2021,1,0.41
30.5,-6.25,2021,1,0.28
30.5,-5.625,2021,1,0.19
30.5,-5.0,2021,1,0.16
30.5,-4.375,2021,1,0.17
30.5,-3.75,2021,1,0.19
30.5,-3.125,2021,1,0.25
30.5,-2.5,2021,1,0.22
30.5,-1.875,2021,1,0.14
30.5,-1.25,2021,1,0.1
31.0,-10.0,2021,1,0.73
31.0,-9.375,2021,1,0.51
31.0,-8.75,2021,1,0.53
31.0,-8.125,2021,1,0.5
31.0,-7.5,2021,1,0.52
31.0,-6.875,2021,1,0.4
31.0,-6.25,2021,1,0.37
31.0,-5.625,2021,1,0.27
31.0,-5.0,2021,1,0.21
31.0,-4.375,2021,1,0.18
31.0,-3.75,2021,1,0.2
31.0,-3.125,2021,1,0.22
31.0,-2.5,2021,1,0.21
31.0,-1.875,2021,1,0.13
31.0,-1.25,2021,1,0.13
31.5,-10.0,2021,1,0.73
31.5,-9.375,2021,1,0.48
31.5,-8.75,2021,1,0.47
31.5,-8.125,2021,1,0.47
31.5,-7.5,2021,1,0.52
31.5,-6.875,2021,1,0.49
31.5,-6.25,2021,1,0.47
31.5,-5.625,2021,1,0.41
31.5,-5.0,2021,1,0.34
31.5,-4.375,2021,1,0.27
31.5,-3.75,2021,1,0.24
31.5,-3.125,2021,1,0.25
31.5,-2.5,2021,1,0.24
31.5,-1.875,2021,1,0.22
31.5,-1.25,2021,1,0.21
32.0,-10.0,2021,1,0.81
32.0,-9.375,2021,1,0.53
32.0,-8.75,2021,1,0.46
32.0,-8.125,2021,1,0.43
32.0,-7.5,2021,1,0.49
32.0,-6.875,2021,1,0.49
32.0,-6.25,2021,1,0.5
32.0,-5.625,2021,1,0.51
32.0,-5.0,2021,1,0.47
32.0,-4.375,2021,1,0.43
32.0,-3.75,2021,1,0.3
32.0,-3.125,2021,1,0.28
32.0,-2.5,2021,1,0.31
32.0,-1.875,2021,1,0.32
32.0,-1.25,2021,1,0.25
32.5,-10.0,2021,1,1.0
32.5,-9.375,2021,1,0.72
32.5,-8.75,2021,1,0.54
32.5,-8.125,2021,1,0.5
32.5,-7.5,2021,1,0.52
32.5,-6.875,2021,1,0.52
32.5,-6.25,2021,1,0.49
32.5,-5.625,2021,1,0.55
32.5,-5.0,2021,1,0.51
32.5,-4.375,2021,1,0.44
32.5,-3.75,2021,1,0.36
32.5,-3.125,2021,1,0.32
32.5,-2.5,2021,1,0.34
32.5,-1.875,2021,1,0.34
32.5,-1.25,2021,1,0.33
33.0,-10.0,2021,1,1.0
33.0,-9.375,2021,1,0.85
33.0,-8.75,2021,1,0.68
33.0,-8.125,2021,1,0.67
33.0,-7.5,2021,1,0.71
33.0,-6.875,2021,1,0.65
33.0,-6.25,2021,1,0.6
33.0,-5.625,2021,1,0.67
33.0,-5.0,2021,1,0.62
33.0,-4.375,2021,1,0.45
33.0,-3.75,2021,1,0.36
33.0,-3.125,2021,1,0.35
33.0,-2.5,2021,1,0.35
33.0,-1.875,2021,1,0.33
33.0,-1.25,2021,1,0.27
33.5,-10.0,2021,1,1.0
33.5,-9.375,2021,1,1.0
33.5,-8.75,2021,1,0.89
33.5,-8.125,2021,1,0.79
33.5,-7.5,2021,1,0.79
33.5,-6.875,2021,1,0.72
33.5,-6.25,2021,1,0.71
33.5,-5.625,2021,1,0.74
33.5,-5.0,2021,1,0.78
33.5,-4.375,2021,1,0.69
33.5,-3.75,2021,1,0.46
33.5,-3.125,2021,1,0.41
33.5,-2.5,2021,1,0.36
33.5,-1.875,2021,1,0.33
33.5,-1.25,2021,1,0.25
34.0,-10.0,2021,1,1.0
34.0,-9.375,2021,1,1.0
34.0,-8.75,2021,1,1.0
34.0,-8.125,2021,1,0.92
34.0,-7.5,2021,1,0.9
34.0,-6.875,2021,1,0.67
34.0,-6.25,2021,1,0.71
34.0,-5.625,2021,1,0.79
34.0,-5.0,2021,1,0.77
34.0,-4.375,2021,1,0.73
34.0,-3.75,2021,1,0.5
34.0,-3.125,2021,1,0.52
34.0,-2.5,2021,1,0.5
34.0,-1.875,2021,1,0.4
34.0,-1.25,2021,1,0.36
34.5,-10.0,2021,1,1.0
34.5,-9.375,2021,1,1.0
34.5,-8.75,2021,1,1.0
34.5,-8.125,2021,1,1.0
34.5,-7.5,2021,1,1.0
34.5,-6.875,2021,1,0.88
34.5,-6.25,2021,1,0.75
34.5,-5.625,2021,1,0.8
34.5,-5.0,2021,1,0.83
34.5,-4.375,2021,1,0.71
34.5,-3.75,2021,1,0.43
34.5,-3.125,2021,1,0.46
34.5,-2.5,2021,1,0.41
34.5,-1.875,2021,1,0.44
34.5,-1.25,2021,1,0.41
35.0,-10.0,2021,1,1.0
35.0,-9.375,2021,1,1.0
35.0,-8.75,2021,1,1.0
35.0,-8.125,2021,1,1.0
35.0,-7.5,2021,1,1.0
35.0,-6.875,2021,1,0.96
35.0,-6.25,2021,1,0.75
35.0,-5.625,2021,1,0.84
35.0,-5.0,2021,1,0.82
35.0,-4.375,2021,1,0.65
35.0,-3.75,2021,1,0.48
35.0,-3.125,2021,1,0.52
35.0,-2.5,2021,1,0.58
35.0,-1.875,2021,1,0.45
35.0,-1.25,2021,1,0.47
35.5,-10.0,2021,1,1.0
35.5,-9.375,2021,1,1.0
35.5,-8.75,2021,1,1.0
35.5,-8.125,2021,1,1.0
35.5,-7.5,2021,1,1.0
35.5,-6.875,2021,1,1.0
35.5,-6.25,2021,1,0.92
35.5,-5.625,2021,1,0.68
35.5,-5.0,2021,1,0.58
35.5,-4.375,2021,1,0.59
35.5,-3.75,2021,1,0.55
35.5,-3.125,2021,1,0.66
35.5,-2.5,2021,1,0.76
35.5,-1.875,2021,1,0.62
35.5,-1.25,2021,1,0.47
27.0,-10.0,2021,2,0.29
27.0,-9.375,2021,2,0.31
27.0,-8.75,2021,2,0.29
27.0,-8.125,2021,2,0.35
27.0,-7.5,2021,2,0.3
27.0,-6.875,2021,2,0.37
27.0,-6.25,2021,2,0.28
27.0,-5.625,2021,2,0.2
27.0,-5.0,2021,2,0.21
27.0,-4.375,2021,2,0.17
27.0,-3.75,2021,2,0.12
27.0,-3.125,2021,2,0.09
27.0,-2.5,2021,2,0.07
27.0,-1.875,2021,2,0.07
27.0,-1.25,2021,2,0.06
27.5,-10.0,2021,2,0.33
27.5,-9.375,2021,2,0.3
27.5,-8.75,2021,2,0.24
27.5,-8.125,2021,2,0.29
27.5,-7.5,2021,2,0.27
27.5,-6.875,2021,2,0.31
27.5,-6.25,2021,2,0.27
27.5,-5.625,2021,2,0.16
27.5,-5.0,2021,2,0.13
27.5,-4.375,2021,2,0.12
27.5,-3.75,2021,2,0.11
27.5,-3.125,2021,2,0.08
27.5,-2.5,2021,2,0.08
27.5,-1.875,2021,2,0.07
27.5,-1.25,2021,2,0.06
28.0,-10.0,2021,2,0.3
28.0,-9.375,2021,2,0.22
28.0,-8.75,2021,2,0.17
28.0,-8.125,2021,2,0.17
28.0,-7.5,2021,2,0.17
28.0,-6.875,2021,2,0.19
28.0,-6.25,2021,2,0.18
28.0,-5.625,2021,2,0.14
28.0,-5.0,2021,2,0.12
28.0,-4.375,2021,2,0.11
28.0,-3.75,2021,2,0.09
28.0,-3.125,2021,2,0.08
28.0,-2.5,2021,2,0.08
28.0,-1.875,2021,2,0.06
28.0,-1.25,2021,2,0.05
28.5,-10.0,2021,2,0.34
28.5,-9.375,2021,2,0.24
28.5,-8.75,2021,2,0.17
28.5,-8.125,2021,2,0.19
28.5,-7.5,2021,2,0.18
28.5,-6.875,2021,2,0.21
28.5,-6.25,2021,2,0.19
28.5,-5.625,2021,2,0.17
28.5,-5.0,2021,2,0.14
28.5,-4.375,2021,2,0.1
28.5,-3.75,2021,2,0.1
28.5,-3.125,2021,2,0.09
28.5,-2.5,2021,2,0.09
28.5,-1.875,2021,2,0.07
28.5,-1.25,2021,2,0.05
29.0,-10.0,2021,2,0.39
29.0,-9.375,2021,2,0.36
29.0,-8.75,2021,2,0.26
29.0,-8.125,2021,2,0.27
29.0,-7.5,2021,2,0.24
29.0,-6.875,2021,2,0.3
29.0,-6.25,2021,2,0.23
29.0,-5.625,2021,2,0.17
29.0,-5.0,2021,2,0.16
29.0,-4.375,2021,2,0.15
29.0,-3.75,2021,2,0.18
29.0,-3.125,2021,2,0.1
29.0,-2.5,2021,2,0.11
29.0,-1.875,2021,2,0.09
29.0,-1.25,2021,2,0.07
29.5,-10.0,2021,2,0.55
29.5,-9.375,2021,2,0.53
29.5,-8.75,2021,2,0.47
29.5,-8.125,2021,2,0.37
29.5,-7.5,2021,2,0.33
29.5,-6.875,2021,2,0.34
29.5,-6.25,2021,2,0.29
29.5,-5.625,2021,2,0.19
29.5,-5.0,2021,2,0.17
29.5,-4.375,2021,2,0.18
29.5,-3.75,2021,2,0.28
29.5,-3.125,2021,2,0.2
29.5,-2.5,2021,2,0.21
29.5,-1.875,2021,2,0.13
29.5,-1.25,2021,2,0.09
30.0,-10.0,2021,2,0.74
30.0,-9.375,2021,2,0.54
30.0,-8.75,2021,2,0.51
30.0,-8.125,2021,2,0.5
30.0,-7.5,2021,2,0.45
30.0,-6.875,2021,2,0.39
30.0,-6.25,2021,2,0.27
30.0,-5.625,2021,2,0.18
30.0,-5.0,2021,2,0.17
30.0,-4.375,2021,2,0.18
30.0,-3.75,2021,2,0.25
30.0,-3.125,2021,2,0.29
30.0,-2.5,2021,2,0.27
30.0,-1.875,2021,2,0.13
30.0,-1.25,2021,2,0.11
30.5,-10.0,2021,2,0.71
30.5,-9.375,2021,2,0.45
30.5,-8.75,2021,2,0.46
30.5,-8.125,2021,2,0.48
30.5,-7.5,2021,2,0.51
30.5,-6.875,2021,2,0.4
30.5,-6.25,2021,2,0.28
30.5,-5.625,2021,2,0.19
30.5,-5.0,2021,2,0.16
30.5,-4.375,2021,2,0.17
30.5,-3.75,2021,2,0.19
30.5,-3.125,2021,2,0.24
30.5,-2.5,2021,2,0.22
30.5,-1.875,2021,2,0.14
30.5,-1.25,2021,2,0.1
31.0,-10.0,2021,2,0.73
31.0,-9.375,2021,2,0.51
31.0,-8.75,2021,2,0.53
31.0,-8.125,2021,2,0.5
31.0,-7.5,2021,2,0.52
31.0,-6.875,2021,2,0.4
31.0,-6.25,2021,2,0.37
31.0,-5.625,2021,2,0.27
31.0,-5.0,2021,2,0.2
31.0,-4.375,2021,2,0.18
31.0,-3.75,2021,2,0.2
31.0,-3.125,2021,2,0.22
31.0,-2.5,2021,2,0.21
31.0,-1.875,2021,2,0.13
31.0,-1.25,2021,2,0.13
31.5,-10.0,2021,2,0.72
31.5,-9.375,2021,2,0.48
31.5,-8.75,2021,2,0.47
31.5,-8.125,2021,2,0.48
31.5,-7.5,2021,2,0.52
31.5,-6.875,2021,2,0.49
31.5,-6.25,2021,2,0.48
31.5,-5.625,2021,2,0.41
31.5,-5.0,2021,2,0.34
31.5,-4.375,2021,2,0.27
31.5,-3.75,2021,2,0.24
31.5,-3.125,2021,2,0.24
31.5,-2.5,2021,2,0.23
31.5,-1.875,2021,2,0.21
31.5,-1.25,2021,2,0.21
32.0,-10.0,2021,2,0.81
32.0,-9.375,2021,2,0.53
32.0,-8.75,2021,2,0.46
32.0,-8.125,2021,2,0.43
32.0,-7.5,2021,2,0.5
32.0,-6.875,2021,2,0.49
32.0,-6.25,2021,2,0.51
32.0,-5.625,2021,2,0.51
32.0,-5.0,2021,2,0.48
32.0,-4.375,2021,2,0.43
32.0,-3.75,2021,2,0.3
32.0,-3.125,2021,2,0.27
32.0,-2.5,2021,2,0.31
32.0,-1.875,2021,2,0.32
32.0,-1.25,2021,2,0.25
32.5,-10.0,2021,2,1.0
32.5,-9.375,2021,2,0.72
32.5,-8.75,2021,2,0.54
32.5,-8.125,2021,2,0.5
32.5,-7.5,2021,2,0.52
32.5,-6.875,2021,2,0.53
32.5,-6.25,2021,2,0.51
32.5,-5.625,2021,2,0.57
32.5,-5.0,2021,2,0.52
32.5,-4.375,2021,2,0.45
32.5,-3.75,2021,2,0.37
32.5,-3.125,2021,2,0.32
32.5,-2.5,2021,2,0.35
32.5,-1.875,2021,2,0.34
32.5,-1.25,2021,2,0.33
33.0,-10.0,2021,2,1.0
33.0,-9.375,2021,2,0.85
33.0,-8.75,2021,2,0.67
33.0,-8.125,2021,2,0.67
33.0,-7.5,2021,2,0.71
33.0,-6.875,2021,2,0.65
33.0,-6.25,2021,2,0.61
33.0,-5.625,2021,2,0.68
33.0,-5.0,2021,2,0.65
33.0,-4.375,2021,2,0.47
33.0,-3.75,2021,2,0.38
33.0,-3.125,2021,2,0.38
33.0,-2.5,2021,2,0.36
33.0,-1.875,2021,2,0.34
33.0,-1.25,2021,2,0.29
33.5,-10.0,2021,2,1.0
33.5,-9.375,2021,2,1.0
33.5,-8.75,2021,2,0.89
33.5,-8.125,2021,2,0.78
33.5,-7.5,2021,2,0.78
33.5,-6.875,2021,2,0.71
33.5,-6.25,2021,2,0.7
33.5,-5.625,2021,2,0.75
33.5,-5.0,2021,2,0.8
33.5,-4.375,2021,2,0.71
33.5,-3.75,2021,2,0.49
33.5,-3.125,2021,2,0.43
33.5,-2.5,2021,2,0.38
33.5,-1.875,2021,2,0.35
33.5,-1.25,2021,2,0.27
34.0,-10.0,2021,2,1.0
34.0,-9.375,2021,2,1.0
34.0,-8.75,2021,2,1.0
34.0,-8.125,2021,2,0.92
34.0,-7.5,2021,2,0.9
34.0,-6.875,2021,2,0.65
34.0,-6.25,2021,2,0.69
34.0,-5.625,2021,2,0.77
34.0,-5.0,2021,2,0.76
34.0,-4.375,2021,2,0.74
34.0,-3.75,2021,2,0.52
34.0,-3.125,2021,2,0.55
34.0,-2.5,2021,2,0.53
34.0,-1.875,2021,2,0.42
34.0,-1.25,2021,2,0.38
34.5,-10.0,2021,2,1.0
34.5,-9.375,2021,2,1.0
34.5,-8.75,2021,2,1.0
34.5,-8.125,2021,2,1.0
34.5,-7.5,2021,2,1.0
34.5,-6.875,2021,2,0.87
34.5,-6.25,2021,2,0.73
34.5,-5.625,2021,2,0.79
34.5,-5.0,2021,2,0.81
34.5,-4.375,2021,2,0.7
34.5,-3.75,2021,2,0.43
34.5,-3.125,2021,2,0.46
34.5,-2.5,2021,2,0.42
34.5,-1.875,2021,2,0.45
34.5,-1.25,2021,2,0.43
35.0,-10.0,2021,2,1.0
35.0,-9.375,2021,2,1.0
35.0,-8.75,2021,2,1.0
35.0,-8.125,2021,2,1.0
35.0,-7.5,2021,2,1.0
35.0,-6.875,2021,2,0.96
35.0,-6.25,2021,2,0.73
35.0,-5.625,2021,2,0.82
35.0,-5.0,2021,2,0.81
35.0,-4.375,2021,2,0.65
35.0,-3.75,2021,2,0.48
35.0,-3.125,2021,2,0.53
35.0,-2.5,2021,2,0.58
35.0,-1.875,2021,2,0.46
35.0,-1.25,2021,2,0.51
35.5,-10.0,2021,2,1.0
35.5,-9.375,2021,2,1.0
35.5,-8.75,2021,2,1.0
35.5,-8.125,2021,2,1.0
35.5,-7.5,2021,2,1.0
35.5,-6.875,2021,2,1.0
35.5,-6.25,2021,2,0.91
35.5,-5.625,2021,2,0.67
35.5,-5.0,2021,2,0.57
35.5,-4.375,2021,2,0.58
35.5,-3.75,2021,2,0.55
35.5,-3.125,2021,2,0.66
35.5,-2.5,2021,2,0.76
35.5,-1.875,2021,2,0.63
35.5,-1.25,2021,2,0.5
27.0,-10.0,2021,3,0.29
27.0,-9.375,2021,3,0.31
27.0,-8.75,2021,3,0.29
27.0,-8.125,2021,3,0.35
27.0,-7.5,2021,3,0.29
27.0,-6.875,2021,3,0.36
27.0,-6.25,2021,3,0.27
27.0,-5.625,2021,3,0.2
27.0,-5.0,2021,3,0.21
27.0,-4.375,2021,3,0.17
27.0,-3.75,2021,3,0.12
27.0,-3.125,2021,3,0.09
27.0,-2.5,2021,3,0.07
27.0,-1.875,2021,3,0.07
27.0,-1.25,2021,3,0.06
27.5,-10.0,2021,3,0.33
27.5,-9.375,2021,3,0.3
27.5,-8.75,2021,3,0.24
27.5,-8.125,2021,3,0.29
27.5,-7.5,2021,3,0.26
27.5,-6.875,2021,3,0.31
27.5,-6.25,2021,3,0.26
27.5,-5.625,2021,3,0.16
27.5,-5.0,2021,3,0.13
27.5,-4.375,2021,3,0.12
27.5,-3.75,2021,3,0.11
27.5,-3.125,2021,3,0.08
27.5,-2.5,2021,3,0.08
27.5,-1.875,2021,3,0.07
27.5,-1.25,2021,3,0.06
28.0,-10.0,2021,3,0.3
28.0,-9.375,2021,3,0.22
28.0,-8.75,2021,3,0.17
28.0,-8.125,2021,3,0.17
28.0,-7.5,2021,3,0.17
28.0,-6.875,2021,3,0.19
28.0,-6.25,2021,3,0.18
28.0,-5.625,2021,3,0.14
28.0,-5.0,2021,3,0.12
28.0,-4.375,2021,3,0.11
28.0,-3.75,2021,3,0.09
28.0,-3.125,2021,3,0.08
28.0,-2.5,2021,3,0.08
28.0,-1.875,2021,3,0.06
28.0,-1.25,2021,3,0.05
28.5,-10.0,2021,3,0.34
28.5,-9.375,2021,3,0.24
28.5,-8.75,2021,3,0.17
28.5,-8.125,2021,3,0.19
28.5,-7.5,2021,3,0.18
28.5,-6.875,2021,3,0.21
28.5,-6.25,2021,3,0.18
28.5,-5.625,2021,3,0.17
28.5,-5.0,2021,3,0.13
28.5,-4.375,2021,3,0.1
28.5,-3.75,2021,3,0.1
28.5,-3.125,2021,3,0.08
28.5,-2.5,2021,3,0.09
28.5,-1.875,2021,3,0.07
28.5,-1.25,2021,3,0.05
29.0,-10.0,2021,3,0.39
29.0,-9.375,2021,3,0.37
29.0,-8.75,2021,3,0.26
29.0,-8.125,2021,3,0.27
29.0,-7.5,2021,3,0.23
29.0,-6.875,2021,3,0.3
29.0,-6.25,2021,3,0.23
29.0,-5.625,2021,3,0.17
29.0,-5.0,2021,3,0.16
29.0,-4.375,2021,3,0.15
29.0,-3.75,2021,3,0.18
29.0,-3.125,2021,3,0.1
29.0,-2.5,2021,3,0.11
29.0,-1.875,2021,3,0.08
29.0,-1.25,2021,3,0.07
29.5,-10.0,2021,3,0.55
29.5,-9.375,2021,3,0.53
29.5,-8.75,2021,3,0.47
29.5,-8.125,2021,3,0.37
29.5,-7.5,2021,3,0.33
29.5,-6.875,2021,3,0.34
29.5,-6.25,2021,3,0.29
29.5,-5.625,2021,3,0.19
29.5,-5.0,2021,3,0.17
29.5,-4.375,2021,3,0.18
29.5,-3.75,2021,3,0.28
29.5,-3.125,2021,3,0.2
29.5,-2.5,2021,3,0.21
29.5,-1.875,2021,3,0.13
29.5,-1.25,2021,3,0.09
30.0,-10.0,2021,3,0.74
30.0,-9.375,2021,3,0.54
30.0,-8.75,2021,3,0.51
30.0,-8.125,2021,3,0.5
30.0,-7.5,2021,3,0.45
30.0,-6.875,2021,3,0.39
30.0,-6.25,2021,3,0.27
30.0,-5.625,2021,3,0.18
30.0,-5.0,2021,3,0.17
30.0,-4.375,2021,3,0.18
30.0,-3.75,2021,3,0.25
30.0,-3.125,2021,3,0.29
30.0,-2.5,2021,3,0.26
30.0,-1.875,2021,3,0.13
30.0,-1.25,2021,3,0.11
30.5,-10.0,2021,3,0.71
30.5,-9.375,2021,3,0.45
30.5,-8.75,2021,3,0.46
30.5,-8.125,2021,3,0.48
30.5,-7.5,2021,3,0.51
30.5,-6.875,2021,3,0.4
30.5,-6.25,2021,3,0.28
30.5,-5.625,2021,3,0.19
30.5,-5.0,2021,3,0.16
30.5,-4.375,2021,3,0.16
30.5,-3.75,2021,3,0.19
30.5,-3.125,2021,3,0.24
30.5,-2.5,2021,3,0.21
30.5,-1.875,2021,3,0.14
30.5,-1.25,2021,3,0.1
31.0,-10.0,2021,3,0.73
31.0,-9.375,2021,3,0.51
31.0,-8.75,2021,3,0.53
31.0,-8.125,2021,3,0.5
31.0,-7.5,2021,3,0.52
31.0,-6.875,2021,3,0.4
31.0,-6.25,2021,3,0.37
31.0,-5.625,2021,3,0.26
31.0,-5.0,2021,3,0.2
31.0,-4.375,2021,3,0.18
31.0,-3.75,2021,3,0.2
31.0,-3.125,2021,3,0.22
31.0,-2.5,2021,3,0.2
31.0,-1.875,2021,3,0.13
31.0,-1.25,2021,3,0.13
31.5,-10.0,2021,3,0.72
31.5,-9.375,2021,3,0.47
31.5,-8.75,2021,3,0.46
31.5,-8.125,2021,3,0.47
31.5,-7.5,2021,3,0.52
31.5,-6.875,2021,3,0.49
31.5,-6.25,2021,3,0.48
31.5,-5.625,2021,3,0.41
31.5,-5.0,2021,3,0.34
31.5,-4.375,2021,3,0.27
31.5,-3.75,2021,3,0.23
31.5,-3.125,2021,3,0.24
31.5,-2.5,2021,3,0.23
31.5,-1.875,2021,3,0.21
31.5,-1.25,2021,3,0.21
32.0,-10.0,2021,3,0.81
32.0,-9.375,2021,3,0.53
32.0,-8.75,2021,3,0.46
32.0,-8.125,2021,3,0.43
32.0,-7.5,2021,3,0.49
32.0,-6.875,2021,3,0.48
32.0,-6.25,2021,3,0.5
32.0,-5.625,2021,3,0.51
32.0,-5.0,2021,3,0.47
32.0,-4.375,2021,3,0.43
32.0,-3.75,2021,3,0.3
32.0,-3.125,2021,3,0.27
32.0,-2.5,2021,3,0.31
32.0,-1.875,2021,3,0.32
32.0,-1.25,2021,3,0.25
32.5,-10.0,2021,3,1.0
32.5,-9.375,2021,3,0.71
32.5,-8.75,2021,3,0.53
32.5,-8.125,2021,3,0.5
32.5,-7.5,2021,3,0.51
32.5,-6.875,2021,3,0.52
32.5,-6.25,2021,3,0.49
32.5,-5.625,2021,3,0.55
32.5,-5.0,2021,3,0.51
32.5,-4.375,2021,3,0.44
32.5,-3.75,2021,3,0.36
32.5,-3.125,2021,3,0.32
32.5,-2.5,2021,3,0.35
32.5,-1.875,2021,3,0.34
32.5,-1.25,2021,3,0.33
33.0,-10.0,2021,3,1.0
33.0,-9.375,2021,3,0.85
33.0,-8.75,2021,3,0.67
33.0,-8.125,2021,3,0.66
33.0,-7.5,2021,3,0.7
33.0,-6.875,2021,3,0.65
33.0,-6.25,2021,3,0.59
33.0,-5.625,2021,3,0.66
33.0,-5.0,2021,3,0.63
33.0,-4.375,2021,3,0.46
33.0,-3.75,2021,3,0.36
33.0,-3.125,2021,3,0.35
33.0,-2.5,2021,3,0.35
33.0,-1.875,2021,3,0.33
33.0,-1.25,2021,3,0.28
33.5,-10.0,2021,3,1.0
33.5,-9.375,2021,3,1.0
33.5,-8.75,2021,3,0.89
33.5,-8.125,2021,3,0.78
33.5,-7.5,2021,3,0.78
33.5,-6.875,2021,3,0.7
33.5,-6.25,2021,3,0.68
33.5,-5.625,2021,3,0.71
33.5,-5.0,2021,3,0.76
33.5,-4.375,2021,3,0.7
33.5,-3.75,2021,3,0.46
33.5,-3.125,2021,3,0.38
33.5,-2.5,2021,3,0.35
33.5,-1.875,2021,3,0.33
33.5,-1.25,2021,3,0.27
34.0,-10.0,2021,3,1.0
34.0,-9.375,2021,3,1.0
34.0,-8.75,2021,3,1.0
34.0,-8.125,2021,3,0.92
