-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
GWETTOP     MERRA-2 Surface Soil Wetness (1) 
-END HEADER-
LAT,LON,YEAR,DOY,GWETTOP
28.5,-2.5,2020,1,0.07
28.5,-1.875,2020,1,0.07
28.5,-1.25,2020,1,0.08
29.0,-10.0,2020,1,0.36
29.0,-9.375,2020,1,0.35
29.0,-8.75,2020,1,0.23
29.0,-8.125,2020,1,0.18
29.0,-7.5,2020,1,0.18
29.0,-6.875,2020,1,0.21
29.0,-6.25,2020,1,0.23
29.0,-5.625,2020,1,0.22
29.0,-5.0,2020,1,0.23
29.0,-4.375,2020,1,0.15
29.0,-3.75,2020,1,0.1
29.0,-3.125,2020,1,0.07
29.0,-2.5,2020,1,0.07
29.0,-1.875,2020,1,0.07
29.0,-1.25,2020,1,0.06
29.5,-10.0,2020,1,0.51
29.5,-9.375,2020,1,0.48
29.5,-8.75,2020,1,0.4
29.5,-8.125,2020,1,0.24
29.5,-7.5,2020,1,0.26
29.5,-6.875,2020,1,0.23
29.5,-6.25,2020,1,0.24
29.5,-5.625,2020,1,0.26
29.5,-5.0,2020,1,0.31
29.5,-4.375,2020,1,0.2
29.5,-3.75,2020,1,0.11
29.5,-3.125,2020,1,0.09
29.5,-2.5,2020,1,0.08
29.5,-1.875,2020,1,0.07
29.5,-1.25,2020,1,0.06
30.0,-10.0,2020,1,0.7
30.0,-9.375,2020,1,0.45
30.0,-8.75,2020,1,0.46
30.0,-8.125,2020,1,0.46
30.0,-7.5,2020,1,0.42
30.0,-6.875,2020,1,0.31
30.0,-6.25,2020,1,0.21
30.0,-5.625,2020,1,0.23
30.0,-5.0,2020,1,0.28
30.0,-4.375,2020,1,0.2
30.0,-3.75,2020,1,0.12
30.0,-3.125,2020,1,0.1
30.0,-2.5,2020,1,0.1
30.0,-1.875,2020,1,0.09
30.0,-1.25,2020,1,0.08
30.5,-10.0,2020,1,0.68
30.5,-9.375,2020,1,0.36
30.5,-8.75,2020,1,0.4
30.5,-8.125,2020,1,0.41
30.5,-7.5,2020,1,0.47
30.5,-6.875,2020,1,0.28
30.5,-6.25,2020,1,0.24
30.5,-5.625,2020,1,0.23
30.5,-5.0,2020,1,0.2
30.5,-4.375,2020,1,0.17
30.5,-3.75,2020,1,0.13
30.5,-3.125,2020,1,0.15
30.5,-2.5,2020,1,0.12
30.5,-1.875,2020,1,0.12
30.5,-1.25,2020,1,0.09
31.0,-10.0,2020,1,0.68
31.0,-9.375,2020,1,0.4
31.0,-8.75,2020,1,0.45
31.0,-8.125,2020,1,0.47
31.0,-7.5,2020,1,0.48
31.0,-6.875,2020,1,0.38
31.0,-6.25,2020,1,0.35
31.0,-5.625,2020,1,0.31
31.0,-5.0,2020,1,0.23
31.0,-4.375,2020,1,0.17
31.0,-3.75,2020,1,0.17
31.0,-3.125,2020,1,0.22
31.0,-2.5,2020,1,0.19
31.0,-1.875,2020,1,0.13
31.0,-1.25,2020,1,0.11
31.5,-10.0,2020,1,0.68
31.5,-9.375,2020,1,0.38
31.5,-8.75,2020,1,0.39
31.5,-8.125,2020,1,0.45
31.5,-7.5,2020,1,0.49
31.5,-6.875,2020,1,0.49
31.5,-6.25,2020,1,0.49
31.5,-5.625,2020,1,0.45
31.5,-5.0,2020,1,0.34
31.5,-4.375,2020,1,0.25
31.5,-3.75,2020,1,0.23
31.5,-3.125,2020,1,0.29
31.5,-2.5,2020,1,0.3
31.5,-1.875,2020,1,0.24
31.5,-1.25,2020,1,0.21
32.0,-10.0,2020,1,0.77
32.0,-9.375,2020,1,0.43
32.0,-8.75,2020,1,0.39
32.0,-8.125,2020,1,0.41
32.0,-7.5,2020,1,0.47
32.0,-6.875,2020,1,0.49
32.0,-6.25,2020,1,0.53
32.0,-5.625,2020,1,0.58
32.0,-5.0,2020,1,0.49
32.0,-4.375,2020,1,0.38
32.0,-3.75,2020,1,0.29
32.0,-3.125,2020,1,0.32
32.0,-2.5,2020,1,0.34
32.0,-1.875,2020,1,0.35
32.0,-1.25,2020,1,0.35
32.5,-10.0,2020,1,1.0
32.5,-9.375,2020,1,0.63
32.5,-8.75,2020,1,0.42
32.5,-8.125,2020,1,0.44
32.5,-7.5,2020,1,0.46
32.5,-6.875,2020,1,0.5
32.5,-6.25,2020,1,0.5
32.5,-5.625,2020,1,0.58
32.5,-5.0,2020,1,0.52
32.5,-4.375,2020,1,0.42
32.5,-3.75,2020,1,0.38
32.5,-3.125,2020,1,0.33
32.5,-2.5,2020,1,0.35
32.5,-1.875,2020,1,0.36
32.5,-1.25,2020,1,0.36
33.0,-10.0,2020,1,1.0
33.0,-9.375,2020,1,0.8
33.0,-8.75,2020,1,0.5
33.0,-8.125,2020,1,0.51
33.0,-7.5,2020,1,0.59
33.0,-6.875,2020,1,0.53
33.0,-6.25,2020,1,0.53
33.0,-5.625,2020,1,0.62
33.0,-5.0,2020,1,0.6
33.0,-4.375,2020,1,0.45
33.0,-3.75,2020,1,0.38
33.0,-3.125,2020,1,0.36
33.0,-2.5,2020,1,0.35
33.0,-1.875,2020,1,0.34
33.0,-1.25,2020,1,0.29
33.5,-10.0,2020,1,1.0
33.5,-9.375,2020,1,1.0
33.5,-8.75,2020,1,0.8
33.5,-8.125,2020,1,0.58
33.5,-7.5,2020,1,0.61
33.5,-6.875,2020,1,0.54
33.5,-6.25,2020,1,0.55
33.5,-5.625,2020,1,0.62
33.5,-5.0,2020,1,0.7
33.5,-4.375,2020,1,0.69
33.5,-3.75,2020,1,0.48
33.5,-3.125,2020,1,0.41
33.5,-2.5,2020,1,0.35
33.5,-1.875,2020,1,0.34
33.5,-1.25,2020,1,0.27
34.0,-10.0,2020,1,1.0
34.0,-9.375,2020,1,1.0
34.0,-8.75,2020,1,1.0
34.0,-8.125,2020,1,0.84
34.0,-7.5,2020,1,0.83
34.0,-6.875,2020,1,0.48
34.0,-6.25,2020,1,0.51
34.0,-5.625,2020,1,0.64
34.0,-5.0,2020,1,0.65
34.0,-4.375,2020,1,0.67
34.0,-3.75,2020,1,0.46
34.0,-3.125,2020,1,0.47
34.0,-2.5,2020,1,0.47
34.0,-1.875,2020,1,0.39
34.0,-1.25,2020,1,0.38
34.5,-10.0,2020,1,1.0
34.5,-9.375,2020,1,1.0
34.5,-8.75,2020,1,1.0
34.5,-8.125,2020,1,1.0
34.5,-7.5,2020,1,1.0
34.5,-6.875,2020,1,0.82
34.5,-6.25,2020,1,0.61
34.5,-5.625,2020,1,0.7
34.5,-5.0,2020,1,0.77
34.5,-4.375,2020,1,0.66
34.5,-3.75,2020,1,0.41
34.5,-3.125,2020,1,0.41
34.5,-2.5,2020,1,0.39
34.5,-1.875,2020,1,0.42
34.5,-1.25,2020,1,0.42
35.0,-10.0,2020,1,1.0
35.0,-9.375,2020,1,1.0
35.0,-8.75,2020,1,1.0
35.0,-8.125,2020,1,1.0
35.0,-7.5,2020,1,1.0
35.0,-6.875,2020,1,0.95
35.0,-6.25,2020,1,0.66
35.0,-5.625,2020,1,0.81
35.0,-5.0,2020,1,0.82
35.0,-4.375,2020,1,0.63
35.0,-3.75,2020,1,0.45
35.0,-3.125,2020,1,0.5
35.0,-2.5,2020,1,0.55
35.0,-1.875,2020,1,0.44
35.0,-1.25,2020,1,0.46
35.5,-10.0,2020,1,1.0
35.5,-9.375,2020,1,1.0
35.5,-8.75,2020,1,1.0
35.5,-8.125,2020,1,1.0
35.5,-7.5,2020,1,1.0
35.5,-6.875,2020,1,0.99
35.5,-6.25,2020,1,0.92
35.5,-5.625,2020,1,0.71
35.5,-5.0,2020,1,0.61
35.5,-4.375,2020,1,0.59
35.5,-3.75,2020,1,0.56
35.5,-3.125,2020,1,0.68
35.5,-2.5,2020,1,0.77
35.5,-1.875,2020,1,0.64
35.5,-1.25,2020,1,0.48
27.0,-10.0,2020,2,0.23
27.0,-9.375,2020,2,0.22
27.0,-8.75,2020,2,0.21
27.0,-8.125,2020,2,0.31
27.0,-7.5,2020,2,0.22
27.0,-6.875,2020,2,0.3
27.0,-6.25,2020,2,0.22
27.0,-5.625,2020,2,0.16
27.0,-5.0,2020,2,0.18
27.0,-4.375,2020,2,0.17
27.0,-3.75,2020,2,0.15
27.0,-3.125,2020,2,0.11
27.0,-2.5,2020,2,0.08
27.0,-1.875,2020,2,0.08
27.0,-1.25,2020,2,0.07
27.5,-10.0,2020,2,0.31
27.5,-9.375,2020,2,0.25
27.5,-8.75,2020,2,0.19
27.5,-8.125,2020,2,0.28
27.5,-7.5,2020,2,0.21
27.5,-6.875,2020,2,0.31
27.5,-6.25,2020,2,0.27
27.5,-5.625,2020,2,0.18
27.5,-5.0,2020,2,0.15
27.5,-4.375,2020,2,0.13
27.5,-3.75,2020,2,0.13
27.5,-3.125,2020,2,0.08
27.5,-2.5,2020,2,0.08
27.5,-1.875,2020,2,0.08
27.5,-1.25,2020,2,0.07
28.0,-10.0,2020,2,0.28
28.0,-9.375,2020,2,0.21
28.0,-8.75,2020,2,0.18
28.0,-8.125,2020,2,0.19
28.0,-7.5,2020,2,0.19
28.0,-6.875,2020,2,0.23
28.0,-6.25,2020,2,0.2
28.0,-5.625,2020,2,0.15
28.0,-5.0,2020,2,0.13
28.0,-4.375,2020,2,0.11
28.0,-3.75,2020,2,0.09
28.0,-3.125,2020,2,0.08
28.0,-2.5,2020,2,0.07
28.0,-1.875,2020,2,0.07
28.0,-1.25,2020,2,0.07
28.5,-10.0,2020,2,0.32
28.5,-9.375,2020,2,0.23
28.5,-8.75,2020,2,0.17
28.5,-8.125,2020,2,0.19
28.5,-7.5,2020,2,0.17
28.5,-6.875,2020,2,0.21
28.5,-6.25,2020,2,0.21
28.5,-5.625,2020,2,0.19
28.5,-5.0,2020,2,0.15
28.5,-4.375,2020,2,0.1
28.5,-3.75,2020,2,0.09
28.5,-3.125,2020,2,0.07
28.5,-2.5,2020,2,0.07
28.5,-1.875,2020,2,0.07
28.5,-1.25,2020,2,0.08
29.0,-10.0,2020,2,0.36
29.0,-9.375,2020,2,0.35
29.0,-8.75,2020,2,0.23
29.0,-8.125,2020,2,0.17
29.0,-7.5,2020,2,0.17
29.0,-6.875,2020,2,0.2
29.0,-6.25,2020,2,0.23
29.0,-5.625,2020,2,0.22
29.0,-5.0,2020,2,0.23
29.0,-4.375,2020,2,0.15
29.0,-3.75,2020,2,0.1
29.0,-3.125,2020,2,0.07
29.0,-2.5,2020,2,0.07
29.0,-1.875,2020,2,0.07
29.0,-1.25,2020,2,0.06
29.5,-10.0,2020,2,0.51
29.5,-9.375,2020,2,0.48
29.5,-8.75,2020,2,0.39
29.5,-8.125,2020,2,0.24
29.5,-7.5,2020,2,0.25
29.5,-6.875,2020,2,0.23
29.5,-6.25,2020,2,0.23
29.5,-5.625,2020,2,0.26
29.5,-5.0,2020,2,0.3
29.5,-4.375,2020,2,0.2
29.5,-3.75,2020,2,0.11
29.5,-3.125,2020,2,0.09
29.5,-2.5,2020,2,0.08
29.5,-1.875,2020,2,0.07
29.5,-1.25,2020,2,0.06
30.0,-10.0,2020,2,0.7
30.0,-9.375,2020,2,0.45
30.0,-8.75,2020,2,0.46
30.0,-8.125,2020,2,0.46
30.0,-7.5,2020,2,0.41
30.0,-6.875,2020,2,0.31
30.0,-6.25,2020,2,0.21
30.0,-5.625,2020,2,0.23
30.0,-5.0,2020,2,0.27
30.0,-4.375,2020,2,0.2
30.0,-3.75,2020,2,0.12
30.0,-3.125,2020,2,0.1
30.0,-2.5,2020,2,0.1
30.0,-1.875,2020,2,0.09
30.0,-1.25,2020,2,0.08
30.5,-10.0,2020,2,0.68
30.5,-9.375,2020,2,0.36
30.5,-8.75,2020,2,0.4
30.5,-8.125,2020,2,0.4
30.5,-7.5,2020,2,0.47
30.5,-6.875,2020,2,0.28
30.5,-6.25,2020,2,0.23
30.5,-5.625,2020,2,0.23
30.5,-5.0,2020,2,0.2
30.5,-4.375,2020,2,0.16
30.5,-3.75,2020,2,0.13
30.5,-3.125,2020,2,0.15
30.5,-2.5,2020,2,0.12
30.5,-1.875,2020,2,0.12
30.5,-1.25,2020,2,0.09
31.0,-10.0,2020,2,0.68
31.0,-9.375,2020,2,0.4
31.0,-8.75,2020,2,0.45
31.0,-8.125,2020,2,0.47
31.0,-7.5,2020,2,0.48
31.0,-6.875,2020,2,0.38
31.0,-6.25,2020,2,0.34
31.0,-5.625,2020,2,0.31
31.0,-5.0,2020,2,0.22
31.0,-4.375,2020,2,0.17
31.0,-3.75,2020,2,0.17
31.0,-3.125,2020,2,0.22
31.0,-2.5,2020,2,0.19
31.0,-1.875,2020,2,0.12
31.0,-1.25,2020,2,0.11
31.5,-10.0,2020,2,0.68
31.5,-9.375,2020,2,0.38
31.5,-8.75,2020,2,0.39
31.5,-8.125,2020,2,0.45
31.5,-7.5,2020,2,0.49
31.5,-6.875,2020,2,0.49
31.5,-6.25,2020,2,0.49
31.5,-5.625,2020,2,0.45
31.5,-5.0,2020,2,0.34
31.5,-4.375,2020,2,0.24
31.5,-3.75,2020,2,0.23
31.5,-3.125,2020,2,0.29
31.5,-2.5,2020,2,0.3
31.5,-1.875,2020,2,0.23
31.5,-1.25,2020,2,0.21
32.0,-10.0,2020,2,0.77
32.0,-9.375,2020,2,0.43
32.0,-8.75,2020,2,0.39
32.0,-8.125,2020,2,0.41
32.0,-7.5,2020,2,0.47
32.0,-6.875,2020,2,0.49
32.0,-6.25,2020,2,0.53
32.0,-5.625,2020,2,0.58
32.0,-5.0,2020,2,0.49
32.0,-4.375,2020,2,0.38
32.0,-3.75,2020,2,0.29
32.0,-3.125,2020,2,0.32
32.0,-2.5,2020,2,0.34
32.0,-1.875,2020,2,0.34
32.0,-1.25,2020,2,0.35
32.5,-10.0,2020,2,1.0
32.5,-9.375,2020,2,0.63
32.5,-8.75,2020,2,0.42
32.5,-8.125,2020,2,0.44
32.5,-7.5,2020,2,0.46
32.5,-6.875,2020,2,0.5
32.5,-6.25,2020,2,0.5
32.5,-5.625,2020,2,0.58
32.5,-5.0,2020,2,0.52
32.5,-4.375,2020,2,0.42
32.5,-3.75,2020,2,0.38
32.5,-3.125,2020,2,0.32
32.5,-2.5,2020,2,0.35
32.5,-1.875,2020,2,0.36
32.5,-1.25,2020,2,0.36
33.0,-10.0,2020,2,1.0
33.0,-9.375,2020,2,0.8
33.0,-8.75,2020,2,0.5
33.0,-8.125,2020,2,0.51
33.0,-7.5,2020,2,0.59
33.0,-6.875,2020,2,0.53
33.0,-6.25,2020,2,0.53
33.0,-5.625,2020,2,0.62
33.0,-5.0,2020,2,0.59
33.0,-4.375,2020,2,0.45
33.0,-3.75,2020,2,0.38
33.0,-3.125,2020,2,0.36
33.0,-2.5,2020,2,0.35
33.0,-1.875,2020,2,0.34
33.0,-1.25,2020,2,0.29
33.5,-10.0,2020,2,1.0
33.5,-9.375,2020,2,1.0
33.5,-8.75,2020,2,0.8
33.5,-8.125,2020,2,0.58
33.5,-7.5,2020,2,0.61
33.5,-6.875,2020,2,0.54
33.5,-6.25,2020,2,0.55
33.5,-5.625,2020,2,0.62
33.5,-5.0,2020,2,0.7
33.5,-4.375,2020,2,0.69
33.5,-3.75,2020,2,0.48
33.5,-3.125,2020,2,0.41
33.5,-2.5,2020,2,0.35
33.5,-1.875,2020,2,0.33
33.5,-1.25,2020,2,0.27
34.0,-10.0,2020,2,1.0
34.0,-9.375,2020,2,1.0
34.0,-8.75,2020,2,1.0
34.0,-8.125,2020,2,0.84
34.0,-7.5,2020,2,0.83
34.0,-6.875,2020,2,0.48
34.0,-6.25,2020,2,0.52
34.0,-5.625,2020,2,0.64
34.0,-5.0,2020,2,0.65
34.0,-4.375,2020,2,0.67
34.0,-3.75,2020,2,0.46
34.0,-3.125,2020,2,0.48
34.0,-2.5,2020,2,0.47
34.0,-1.875,2020,2,0.39
34.0,-1.25,2020,2,0.38
34.5,-10.0,2020,2,1.0
34.5,-9.375,2020,2,1.0
34.5,-8.75,2020,2,1.0
34.5,-8.125,2020,2,1.0
34.5,-7.5,2020,2,1.0
34.5,-6.875,2020,2,0.82
34.5,-6.25,2020,2,0.61
34.5,-5.625,2020,2,0.7
34.5,-5.0,2020,2,0.77
34.5,-4.375,2020,2,0.66
34.5,-3.75,2020,2,0.42
34.5,-3.125,2020,2,0.41
34.5,-2.5,2020,2,0.39
34.5,-1.875,2020,2,0.42
34.5,-1.25,2020,2,0.42
35.0,-10.0,2020,2,1.0
35.0,-9.375,2020,2,1.0
35.0,-8.75,2020,2,1.0
35.0,-8.125,2020,2,1.0
35.0,-7.5,2020,2,1.0
35.0,-6.875,2020,2,0.95
35.0,-6.25,2020,2,0.66
35.0,-5.625,2020,2,0.81
35.0,-5.0,2020,2,0.82
35.0,-4.375,2020,2,0.63
35.0,-3.75,2020,2,0.44
35.0,-3.125,2020,2,0.5
35.0,-2.5,2020,2,0.55
35.0,-1.875,2020,2,0.44
35.0,-1.25,2020,2,0.46
35.5,-10.0,2020,2,1.0
35.5,-9.375,2020,2,1.0
35.5,-8.75,2020,2,1.0
35.5,-8.125,2020,2,1.0
35.5,-7.5,2020,2,1.0
35.5,-6.875,2020,2,0.99
35.5,-6.25,2020,2,0.92
35.5,-5.625,2020,2,0.71
35.5,-5.0,2020,2,0.6
35.5,-4.375,2020,2,0.59
35.5,-3.75,2020,2,0.56
35.5,-3.125,2020,2,0.68
35.5,-2.5,2020,2,0.77
35.5,-1.875,2020,2,0.64
35.5,-1.25,2020,2,0.48
27.0,-10.0,2020,3,0.23
27.0,-9.375,2020,3,0.22
27.0,-8.75,2020,3,0.21
27.0,-8.125,2020,3,0.31
27.0,-7.5,2020,3,0.21
27.0,-6.875,2020,3,0.3
27.0,-6.25,2020,3,0.21
27.0,-5.625,2020,3,0.16
27.0,-5.0,2020,3,0.18
27.0,-4.375,2020,3,0.17
27.0,-3.75,2020,3,0.15
27.0,-3.125,2020,3,0.11
27.0,-2.5,2020,3,0.08
27.0,-1.875,2020,3,0.08
27.0,-1.25,2020,3,0.07
27.5,-10.0,2020,3,0.31
27.5,-9.375,2020,3,0.25
27.5,-8.75,2020,3,0.19
27.5,-8.125,2020,3,0.27
27.5,-7.5,2020,3,0.21
27.5,-6.875,2020,3,0.31
27.5,-6.25,2020,3,0.26
27.5,-5.625,2020,3,0.18
27.5,-5.0,2020,3,0.15
27.5,-4.375,2020,3,0.13
27.5,-3.75,2020,3,0.13
27.5,-3.125,2020,3,0.08
27.5,-2.5,2020,3,0.08
27.5,-1.875,2020,3,0.08
27.5,-1.25,2020,3,0.07
28.0,-10.0,2020,3,0.28
28.0,-9.375,2020,3,0.21
28.0,-8.75,2020,3,0.18
28.0,-8.125,2020,3,0.19
28.0,-7.5,2020,3,0.18
28.0,-6.875,2020,3,0.23
28.0,-6.25,2020,3,0.2
28.0,-5.625,2020,3,0.15
28.0,-5.0,2020,3,0.13
28.0,-4.375,2020,3,0.11
28.0,-3.75,2020,3,0.09
28.0,-3.125,2020,3,0.08
28.0,-2.5,2020,3,0.07
28.0,-1.875,2020,3,0.07
28.0,-1.25,2020,3,0.07
28.5,-10.0,2020,3,0.32
28.5,-9.375,2020,3,0.23
28.5,-8.75,2020,3,0.17
28.5,-8.125,2020,3,0.18
28.5,-7.5,2020,3,0.17
28.5,-6.875,2020,3,0.21
28.5,-6.25,2020,3,0.21
28.5,-5.625,2020,3,0.19
28.5,-5.0,2020,3,0.15
28.5,-4.375,2020,3,0.1
28.5,-3.75,2020,3,0.09
28.5,-3.125,2020,3,0.07
28.5,-2.5,2020,3,0.07
28.5,-1.875,2020,3,0.07
28.5,-1.25,2020,3,0.08
29.0,-10.0,2020,3,0.36
29.0,-9.375,2020,3,0.35
29.0,-8.75,2020,3,0.22
29.0,-8.125,2020,3,0.17
29.0,-7.5,2020,3,0.17
29.0,-6.875,2020,3,0.2
29.0,-6.25,2020,3,0.22
29.0,-5.625,2020,3,0.22
29.0,-5.0,2020,3,0.23
29.0,-4.375,2020,3,0.15
29.0,-3.75,2020,3,0.1
29.0,-3.125,2020,3,0.07
29.0,-2.5,2020,3,0.07
29.0,-1.875,2020,3,0.07
29.0,-1.25,2020,3,0.06
29.5,-10.0,2020,3,0.51
29.5,-9.375,2020,3,0.48
29.5,-8.75,2020,3,0.39
29.5,-8.125,2020,3,0.24
29.5,-7.5,2020,3,0.24
29.5,-6.875,2020,3,0.22
29.5,-6.25,2020,3,0.23
29.5,-5.625,2020,3,0.25
29.5,-5.0,2020,3,0.3
29.5,-4.375,2020,3,0.2
29.5,-3.75,2020,3,0.11
29.5,-3.125,2020,3,0.09
29.5,-2.5,2020,3,0.08
29.5,-1.875,2020,3,0.07
29.5,-1.25,2020,3,0.06
30.0,-10.0,2020,3,0.7
30.0,-9.375,2020,3,0.45
30.0,-8.75,2020,3,0.46
30.0,-8.125,2020,3,0.45
30.0,-7.5,2020,3,0.4
30.0,-6.875,2020,3,0.3
30.0,-6.25,2020,3,0.2
30.0,-5.625,2020,3,0.23
30.0,-5.0,2020,3,0.27
30.0,-4.375,2020,3,0.2
30.0,-3.75,2020,3,0.12
30.0,-3.125,2020,3,0.1
30.0,-2.5,2020,3,0.1
30.0,-1.875,2020,3,0.09
30.0,-1.25,2020,3,0.08
30.5,-10.0,2020,3,0.68
30.5,-9.375,2020,3,0.36
30.5,-8.75,2020,3,0.4
30.5,-8.125,2020,3,0.39
30.5,-7.5,2020,3,0.47
30.5,-6.875,2020,3,0.27
30.5,-6.25,2020,3,0.23
30.5,-5.625,2020,3,0.22
30.5,-5.0,2020,3,0.2
30.5,-4.375,2020,3,0.16
30.5,-3.75,2020,3,0.13
30.5,-3.125,2020,3,0.15
30.5,-2.5,2020,3,0.12
30.5,-1.875,2020,3,0.12
30.5,-1.25,2020,3,0.09
31.0,-10.0,2020,3,0.68
31.0,-9.375,2020,3,0.4
31.0,-8.75,2020,3,0.45
31.0,-8.125,2020,3,0.47
31.0,-7.5,2020,3,0.48
31.0,-6.875,2020,3,0.37
31.0,-6.25,2020,3,0.34
31.0,-5.625,2020,3,0.3
31.0,-5.0,2020,3,0.22
31.0,-4.375,2020,3,0.17
31.0,-3.75,2020,3,0.17
31.0,-3.125,2020,3,0.21
31.0,-2.5,2020,3,0.19
31.0,-1.875,2020,3,0.12
31.0,-1.25,2020,3,0.11
31.5,-10.0,2020,3,0.68
31.5,-9.375,2020,3,0.38
31.5,-8.75,2020,3,0.39
31.5,-8.125,2020,3,0.45
31.5,-7.5,2020,3,0.49
31.5,-6.875,2020,3,0.49
31.5,-6.25,2020,3,0.49
31.5,-5.625,2020,3,0.45
31.5,-5.0,2020,3,0.34
31.5,-4.375,2020,3,0.24
31.5,-3.75,2020,3,0.22
31.5,-3.125,2020,3,0.28
31.5,-2.5,2020,3,0.29
31.5,-1.875,2020,3,0.23
31.5,-1.25,2020,3,0.2
32.0,-10.0,2020,3,0.77
32.0,-9.375,2020,3,0.43
32.0,-8.75,2020,3,0.39
32.0,-8.125,2020,3,0.41
32.0,-7.5,2020,3,0.47
32.0,-6.875,2020,3,0.49
32.0,-6.25,2020,3,0.53
32.0,-5.625,2020,3,0.58
32.0,-5.0,2020,3,0.49
32.0,-4.375,2020,3,0.37
32.0,-3.75,2020,3,0.28
32.0,-3.125,2020,3,0.32
32.0,-2.5,2020,3,0.34
32.0,-1.875,2020,3,0.34
32.0,-1.25,2020,3,0.34
32.5,-10.0,2020,3,1.0
32.5,-9.375,2020,3,0.63
32.5,-8.75,2020,3,0.42
32.5,-8.125,2020,3,0.44
32.5,-7.5,2020,3,0.46
32.5,-6.875,2020,3,0.5
32.5,-6.25,2020,3,0.5
32.5,-5.625,2020,3,0.58
32.5,-5.0,2020,3,0.51
32.5,-4.375,2020,3,0.42
32.5,-3.75,2020,3,0.38
32.5,-3.125,2020,3,0.32
32.5,-2.5,2020,3,0.35
32.5,-1.875,2020,3,0.36
32.5,-1.25,2020,3,0.36
33.0,-10.0,2020,3,1.0
33.0,-9.375,2020,3,0.8
33.0,-8.75,2020,3,0.49
33.0,-8.125,2020,3,0.51
33.0,-7.5,2020,3,0.59
33.0,-6.875,2020,3,0.53
33.0,-6.25,2020,3,0.53
33.0,-5.625,2020,3,0.61
33.0,-5.0,2020,3,0.59
33.0,-4.375,2020,3,0.45
33.0,-3.75,2020,3,0.38
33.0,-3.125,2020,3,0.36
33.0,-2.5,2020,3,0.35
33.0,-1.875,2020,3,0.34
33.0,-1.25,2020,3,0.29
33.5,-10.0,2020,3,1.0
33.5,-9.375,2020,3,1.0
33.5,-8.75,2020,3,0.8
33.5,-8.125,2020,3,0.58
33.5,-7.5,2020,3,0.61
33.5,-6.875,2020,3,0.54
33.5,-6.25,2020,3,0.55
33.5,-5.625,2020,3,0.62
33.5,-5.0,2020,3,0.7
33.5,-4.375,2020,3,0.69
33.5,-3.75,2020,3,0.48
33.5,-3.125,2020,3,0.4
33.5,-2.5,2020,3,0.35
33.5,-1.875,2020,3,0.33
33.5,-1.25,2020,3,0.27
34.0,-10.0,2020,3,1.0
34.0,-9.375,2020,3,1.0
34.0,-8.75,2020,3,1.0
34.0,-8.125,2020,3,0.84
