-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
35.5,-1.5,2020,1,11.39
27.5,-9.5,2020,2,15.59
27.5,-8.5,2020,2,15.54
27.5,-7.5,2020,2,15.45
27.5,-6.5,2020,2,15.57
27.5,-5.5,2020,2,15.85
27.5,-4.5,2020,2,15.99
27.5,-3.5,2020,2,15.96
27.5,-2.5,2020,2,15.93
27.5,-1.5,2020,2,15.98
28.5,-9.5,2020,2,15.16
28.5,-8.5,2020,2,15.39
28.5,-7.5,2020,2,15.41
28.5,-6.5,2020,2,15.4
28.5,-5.5,2020,2,15.42
28.5,-4.5,2020,2,15.51
28.5,-3.5,2020,2,15.45
28.5,-2.5,2020,2,15.38
28.5,-1.5,2020,2,15.47
29.5,-9.5,2020,2,14.84
29.5,-8.5,2020,2,14.97
29.5,-7.5,2020,2,15.12
29.5,-6.5,2020,2,15.2
29.5,-5.5,2020,2,15.11
29.5,-4.5,2020,2,15.12
29.5,-3.5,2020,2,14.88
29.5,-2.5,2020,2,14.29
29.5,-1.5,2020,2,14.89
30.5,-9.5,2020,2,13.94
30.5,-8.5,2020,2,14.35
30.5,-7.5,2020,2,14.72
30.5,-6.5,2020,2,14.81
30.5,-5.5,2020,2,14.75
30.5,-4.5,2020,2,14.63
30.5,-3.5,2020,2,14.74
30.5,-2.5,2020,2,14.46
30.5,-1.5,2020,2,14.88
31.5,-9.5,2020,2,13.36
31.5,-8.5,2020,2,13.46
31.5,-7.5,2020,2,13.84
31.5,-6.5,2020,2,14.28
31.5,-5.5,2020,2,14.4
31.5,-4.5,2020,2,14.2
31.5,-3.5,2020,2,14.27
31.5,-2.5,2020,2,14.03
31.5,-1.5,2020,2,13.56
32.5,-9.5,2020,2,11.45
32.5,-8.5,2020,2,12.27
32.5,-7.5,2020,2,12.37
32.5,-6.5,2020,2,13.07
32.5,-5.5,2020,2,13.46
32.5,-4.5,2020,2,13.65
32.5,-3.5,2020,2,13.47
32.5,-2.5,2020,2,13.72
32.5,-1.5,2020,2,13.79
33.5,-9.5,2020,2,8.47
33.5,-8.5,2020,2,8.17
33.5,-7.5,2020,2,11.93
33.5,-6.5,2020,2,12.49
33.5,-5.5,2020,2,12.75
33.5,-4.5,2020,2,13.11
33.5,-3.5,2020,2,13.09
33.5,-2.5,2020,2,13.2
33.5,-1.5,2020,2,13.25
34.5,-9.5,2020,2,7.79
34.5,-8.5,2020,2,5.36
34.5,-7.5,2020,2,7.94
34.5,-6.5,2020,2,9.05
34.5,-5.5,2020,2,11.82
34.5,-4.5,2020,2,12.21
34.5,-3.5,2020,2,12.19
34.5,-2.5,2020,2,12.08
34.5,-1.5,2020,2,12.41
35.5,-9.5,2020,2,7.6
35.5,-8.5,2020,2,6.05
35.5,-7.5,2020,2,6.53
35.5,-6.5,2020,2,8.4
35.5,-5.5,2020,2,10.1
35.5,-4.5,2020,2,7.15
35.5,-3.5,2020,2,9.24
35.5,-2.5,2020,2,8.07
35.5,-1.5,2020,2,10.27
27.5,-9.5,2020,3,15.85
27.5,-8.5,2020,3,15.76
27.5,-7.5,2020,3,15.62
27.5,-6.5,2020,3,14.61
27.5,-5.5,2020,3,15.31
27.5,-4.5,2020,3,15.12
27.5,-3.5,2020,3,15.39
27.5,-2.5,2020,3,15.12
27.5,-1.5,2020,3,15.32
28.5,-9.5,2020,3,14.63
28.5,-8.5,2020,3,14.42
28.5,-7.5,2020,3,13.49
28.5,-6.5,2020,3,13.45
28.5,-5.5,2020,3,14.2
28.5,-4.5,2020,3,14.83
28.5,-3.5,2020,3,14.88
28.5,-2.5,2020,3,14.7
28.5,-1.5,2020,3,14.39
29.5,-9.5,2020,3,14.26
29.5,-8.5,2020,3,14.26
29.5,-7.5,2020,3,13.82
29.5,-6.5,2020,3,14.74
29.5,-5.5,2020,3,15.05
29.5,-4.5,2020,3,15.13
29.5,-3.5,2020,3,15.19
29.5,-2.5,2020,3,14.92
29.5,-1.5,2020,3,15.09
30.5,-9.5,2020,3,13.0
30.5,-8.5,2020,3,13.71
30.5,-7.5,2020,3,14.21
30.5,-6.5,2020,3,14.33
30.5,-5.5,2020,3,14.47
30.5,-4.5,2020,3,14.65
30.5,-3.5,2020,3,14.83
30.5,-2.5,2020,3,14.76
30.5,-1.5,2020,3,14.85
31.5,-9.5,2020,3,12.5
31.5,-8.5,2020,3,12.65
31.5,-7.5,2020,3,13.48
31.5,-6.5,2020,3,13.74
31.5,-5.5,2020,3,14.18
31.5,-4.5,2020,3,14.13
31.5,-3.5,2020,3,14.06
31.5,-2.5,2020,3,14.28
31.5,-1.5,2020,3,14.04
32.5,-9.5,2020,3,9.4
32.5,-8.5,2020,3,11.4
32.5,-7.5,2020,3,11.89
32.5,-6.5,2020,3,12.86
32.5,-5.5,2020,3,13.37
32.5,-4.5,2020,3,13.71
32.5,-3.5,2020,3,13.71
32.5,-2.5,2020,3,13.87
32.5,-1.5,2020,3,13.93
33.5,-9.5,2020,3,6.88
33.5,-8.5,2020,3,8.3
33.5,-7.5,2020,3,11.1
33.5,-6.5,2020,3,12.1
33.5,-5.5,2020,3,12.52
33.5,-4.5,2020,3,13.03
33.5,-3.5,2020,3,13.02
33.5,-2.5,2020,3,13.2
33.5,-1.5,2020,3,13.36
34.5,-9.5,2020,3,7.72
34.5,-8.5,2020,3,5.75
34.5,-7.5,2020,3,7.19
34.5,-6.5,2020,3,7.97
34.5,-5.5,2020,3,10.86
34.5,-4.5,2020,3,11.93
34.5,-3.5,2020,3,11.57
34.5,-2.5,2020,3,11.77
34.5,-1.5,2020,3,12.34
35.5,-9.5,2020,3,10.13
35.5,-8.5,2020,3,6.6
35.5,-7.5,2020,3,4.37
35.5,-6.5,2020,3,8.22
35.5,-5.5,2020,3,10.36
35.5,-4.5,2020,3,10.19
35.5,-3.5,2020,3,9.43
35.5,-2.5,2020,3,7.35
35.5,-1.5,2020,3,7.48
27.5,-9.5,2020,4,15.88
27.5,-8.5,2020,4,15.99
27.5,-7.5,2020,4,15.97
27.5,-6.5,2020,4,15.1
27.5,-5.5,2020,4,15.11
27.5,-4.5,2020,4,14.76
27.5,-3.5,2020,4,14.39
27.5,-2.5,2020,4,13.54
27.5,-1.5,2020,4,13.24
28.5,-9.5,2020,4,15.15
28.5,-8.5,2020,4,15.18
28.5,-7.5,2020,4,15.2
28.5,-6.5,2020,4,14.4
28.5,-5.5,2020,4,14.46
28.5,-4.5,2020,4,14.28
28.5,-3.5,2020,4,14.12
28.5,-2.5,2020,4,14.1
28.5,-1.5,2020,4,13.53
29.5,-9.5,2020,4,14.83
29.5,-8.5,2020,4,14.91
29.5,-7.5,2020,4,14.97
29.5,-6.5,2020,4,15.17
29.5,-5.5,2020,4,15.42
29.5,-4.5,2020,4,15.43
29.5,-3.5,2020,4,15.28
29.5,-2.5,2020,4,14.85
29.5,-1.5,2020,4,15.11
30.5,-9.5,2020,4,13.92
30.5,-8.5,2020,4,14.2
30.5,-7.5,2020,4,14.77
30.5,-6.5,2020,4,14.65
30.5,-5.5,2020,4,14.65
30.5,-4.5,2020,4,14.76
30.5,-3.5,2020,4,14.93
30.5,-2.5,2020,4,14.83
30.5,-1.5,2020,4,15.25
31.5,-9.5,2020,4,13.38
31.5,-8.5,2020,4,13.27
31.5,-7.5,2020,4,13.89
31.5,-6.5,2020,4,14.12
31.5,-5.5,2020,4,14.2
31.5,-4.5,2020,4,14.09
31.5,-3.5,2020,4,14.31
31.5,-2.5,2020,4,14.4
31.5,-1.5,2020,4,14.0
32.5,-9.5,2020,4,11.72
32.5,-8.5,2020,4,12.5
32.5,-7.5,2020,4,12.6
32.5,-6.5,2020,4,12.89
32.5,-5.5,2020,4,12.76
32.5,-4.5,2020,4,13.15
32.5,-3.5,2020,4,13.63
32.5,-2.5,2020,4,13.86
32.5,-1.5,2020,4,14.0
33.5,-9.5,2020,4,7.31
33.5,-8.5,2020,4,8.66
33.5,-7.5,2020,4,11.4
33.5,-6.5,2020,4,12.04
33.5,-5.5,2020,4,12.35
33.5,-4.5,2020,4,12.58
33.5,-3.5,2020,4,12.94
33.5,-2.5,2020,4,13.2
33.5,-1.5,2020,4,13.33
34.5,-9.5,2020,4,10.08
34.5,-8.5,2020,4,9.0
34.5,-7.5,2020,4,6.36
34.5,-6.5,2020,4,8.74
34.5,-5.5,2020,4,9.41
34.5,-4.5,2020,4,10.25
34.5,-3.5,2020,4,10.78
34.5,-2.5,2020,4,11.33
34.5,-1.5,2020,4,11.85
35.5,-9.5,2020,4,10.58
35.5,-8.5,2020,4,10.6
35.5,-7.5,2020,4,8.69
35.5,-6.5,2020,4,8.8
35.5,-5.5,2020,4,10.16
35.5,-4.5,2020,4,8.19
35.5,-3.5,2020,4,7.76
35.5,-2.5,2020,4,8.07
35.5,-1.5,2020,4,7.91
27.5,-9.5,2020,5,16.39
27.5,-8.5,2020,5,16.49
27.5,-7.5,2020,5,16.47
27.5,-6.5,2020,5,15.82
27.5,-5.5,2020,5,15.88
27.5,-4.5,2020,5,15.62
27.5,-3.5,2020,5,15.5
27.5,-2.5,2020,5,15.87
27.5,-1.5,2020,5,15.83
28.5,-9.5,2020,5,15.69
28.5,-8.5,2020,5,15.71
28.5,-7.5,2020,5,15.69
28.5,-6.5,2020,5,15.24
28.5,-5.5,2020,5,15.35
28.5,-4.5,2020,5,15.23
28.5,-3.5,2020,5,15.32
28.5,-2.5,2020,5,15.43
28.5,-1.5,2020,5,15.42
29.5,-9.5,2020,5,15.12
29.5,-8.5,2020,5,15.11
29.5,-7.5,2020,5,15.05
29.5,-6.5,2020,5,15.28
29.5,-5.5,2020,5,15.5
29.5,-4.5,2020,5,15.78
29.5,-3.5,2020,5,15.7
29.5,-2.5,2020,5,15.55
29.5,-1.5,2020,5,15.58
30.5,-9.5,2020,5,13.84
30.5,-8.5,2020,5,13.97
30.5,-7.5,2020,5,14.71
30.5,-6.5,2020,5,14.78
30.5,-5.5,2020,5,14.88
30.5,-4.5,2020,5,14.98
30.5,-3.5,2020,5,15.16
30.5,-2.5,2020,5,14.55
30.5,-1.5,2020,5,15.19
31.5,-9.5,2020,5,12.78
31.5,-8.5,2020,5,13.03
31.5,-7.5,2020,5,13.92
31.5,-6.5,2020,5,14.29
31.5,-5.5,2020,5,14.46
31.5,-4.5,2020,5,14.4
31.5,-3.5,2020,5,14.44
31.5,-2.5,2020,5,14.41
31.5,-1.5,2020,5,14.31
32.5,-9.5,2020,5,12.04
32.5,-8.5,2020,5,11.59
32.5,-7.5,2020,5,12.72
32.5,-6.5,2020,5,13.22
32.5,-5.5,2020,5,13.69
32.5,-4.5,2020,5,13.87
32.5,-3.5,2020,5,13.72
32.5,-2.5,2020,5,13.96
32.5,-1.5,2020,5,14.0
33.5,-9.5,2020,5,11.3
33.5,-8.5,2020,5,9.19
33.5,-7.5,2020,5,10.76
33.5,-6.5,2020,5,12.6
33.5,-5.5,2020,5,12.81
33.5,-4.5,2020,5,13.15
33.5,-3.5,2020,5,13.15
33.5,-2.5,2020,5,13.4
33.5,-1.5,2020,5,13.43
34.5,-9.5,2020,5,9.48
34.5,-8.5,2020,5,9.15
34.5,-7.5,2020,5,7.63
34.5,-6.5,2020,5,11.25
34.5,-5.5,2020,5,11.6
34.5,-4.5,2020,5,11.46
34.5,-3.5,2020,5,11.37
34.5,-2.5,2020,5,12.06
34.5,-1.5,2020,5,12.29
35.5,-9.5,2020,5,8.32
35.5,-8.5,2020,5,8.36
35.5,-7.5,2020,5,9.17
35.5,-6.5,2020,5,10.92
35.5,-5.5,2020,5,8.65
35.5,-4.5,2020,5,5.24
35.5,-3.5,2020,5,7.27
35.5,-2.5,2020,5,9.05
35.5,-1.5,2020,5,10.33
27.5,-9.5,2020,6,16.32
27.5,-8.5,2020,6,16.47
27.5,-7.5,2020,6,16.36
27.5,-6.5,2020,6,16.01
27.5,-5.5,2020,6,15.81
27.5,-4.5,2020,6,15.66
27.5,-3.5,2020,6,15.55
27.5,-2.5,2020,6,15.48
27.5,-1.5,2020,6,15.3
28.5,-9.5,2020,6,15.61
28.5,-8.5,2020,6,15.66
28.5,-7.5,2020,6,15.49
28.5,-6.5,2020,6,15.33
28.5,-5.5,2020,6,15.45
28.5,-4.5,2020,6,15.27
28.5,-3.5,2020,6,15.26
28.5,-2.5,2020,6,15.26
28.5,-1.5,2020,6,15.29
29.5,-9.5,2020,6,15.0
29.5,-8.5,2020,6,15.12
29.5,-7.5,2020,6,15.08
29.5,-6.5,2020,6,14.92
29.5,-5.5,2020,6,15.39
29.5,-4.5,2020,6,15.37
29.5,-3.5,2020,6,15.63
29.5,-2.5,2020,6,14.98
29.5,-1.5,2020,6,15.02
30.5,-9.5,2020,6,14.07
30.5,-8.5,2020,6,14.17
30.5,-7.5,2020,6,14.72
30.5,-6.5,2020,6,14.3
30.5,-5.5,2020,6,14.75
30.5,-4.5,2020,6,14.62
30.5,-3.5,2020,6,14.84
30.5,-2.5,2020,6,14.7
30.5,-1.5,2020,6,15.0
31.5,-9.5,2020,6,13.5
31.5,-8.5,2020,6,13.54
31.5,-7.5,2020,6,13.46
31.5,-6.5,2020,6,13.4
31.5,-5.5,2020,6,13.55
31.5,-4.5,2020,6,12.61
31.5,-3.5,2020,6,13.75
31.5,-2.5,2020,6,14.17
31.5,-1.5,2020,6,13.85
32.5,-9.5,2020,6,11.32
32.5,-8.5,2020,6,12.56
32.5,-7.5,2020,6,12.01
32.5,-6.5,2020,6,12.49
32.5,-5.5,2020,6,12.16
32.5,-4.5,2020,6,12.49
32.5,-3.5,2020,6,13.01
32.5,-2.5,2020,6,13.82
32.5,-1.5,2020,6,13.35
33.5,-9.5,2020,6,9.96
33.5,-8.5,2020,6,11.47
33.5,-7.5,2020,6,11.59
33.5,-6.5,2020,6,11.34
33.5,-5.5,2020,6,11.4
33.5,-4.5,2020,6,11.98
33.5,-3.5,2020,6,12.11
33.5,-2.5,2020,6,12.87
33.5,-1.5,2020,6,13.0
34.5,-9.5,2020,6,9.61
34.5,-8.5,2020,6,9.93
34.5,-7.5,2020,6,10.44
34.5,-6.5,2020,6,10.94
34.5,-5.5,2020,6,10.69
34.5,-4.5,2020,6,11.5
34.5,-3.5,2020,6,9.57
34.5,-2.5,2020,6,10.44
34.5,-1.5,2020,6,12.2
35.5,-9.5,2020,6,10.03
35.5,-8.5,2020,6,8.39
35.5,-7.5,2020,6,8.74
35.5,-6.5,2020,6,10.04
35.5,-5.5,2020,6,9.38
35.5,-4.5,2020,6,7.16
35.5,-3.5,2020,6,6.22
35.5,-2.5,2020,6,6.45
35.5,-1.5,2020,6,9.04
27.5,-9.5,2020,7,16.26
27.5,-8.5,2020,7,16.12
27.5,-7.5,2020,7,14.64
27.5,-6.5,2020,7,12.92
27.5,-5.5,2020,7,12.67
27.5,-4.5,2020,7,12.13
27.5,-3.5,2020,7,12.74
27.5,-2.5,2020,7,12.25
27.5,-1.5,2020,7,11.57
28.5,-9.5,2020,7,15.51
28.5,-8.5,2020,7,15.59
28.5,-7.5,2020,7,14.06
28.5,-6.5,2020,7,12.2
28.5,-5.5,2020,7,12.1
28.5,-4.5,2020,7,11.75
28.5,-3.5,2020,7,11.7
28.5,-2.5,2020,7,11.85
28.5,-1.5,2020,7,11.57
29.5,-9.5,2020,7,15.36
29.5,-8.5,2020,7,15.44
29.5,-7.5,2020,7,15.44
29.5,-6.5,2020,7,15.43
29.5,-5.5,2020,7,15.63
29.5,-4.5,2020,7,14.97
29.5,-3.5,2020,7,14.71
29.5,-2.5,2020,7,12.91
29.5,-1.5,2020,7,13.12
30.5,-9.5,2020,7,14.25
30.5,-8.5,2020,7,14.47
30.5,-7.5,2020,7,15.14
30.5,-6.5,2020,7,15.09
30.5,-5.5,2020,7,14.95
30.5,-4.5,2020,7,14.87
30.5,-3.5,2020,7,14.93
30.5,-2.5,2020,7,14.63
30.5,-1.5,2020,7,14.78
31.5,-9.5,2020,7,13.78
31.5,-8.5,2020,7,13.9
31.5,-7.5,2020,7,14.25
31.5,-6.5,2020,7,14.74
31.5,-5.5,2020,7,14.8
31.5,-4.5,2020,7,14.4
31.5,-3.5,2020,7,14.19
31.5,-2.5,2020,7,13.6
31.5,-1.5,2020,7,13.67
32.5,-9.5,2020,7,12.06
32.5,-8.5,2020,7,13.02
32.5,-7.5,2020,7,13.51
32.5,-6.5,2020,7,13.74
32.5,-5.5,2020,7,14.13
32.5,-4.5,2020,7,14.12
32.5,-3.5,2020,7,13.86
32.5,-2.5,2020,7,14.1
32.5,-1.5,2020,7,14.06
33.5,-9.5,2020,7,10.52
33.5,-8.5,2020,7,12.13
33.5,-7.5,2020,7,12.85
33.5,-6.5,2020,7,13.22
33.5,-5.5,2020,7,13.31
33.5,-4.5,2020,7,13.43
33.5,-3.5,2020,7,13.42
33.5,-2.5,2020,7,13.54
33.5,-1.5,2020,7,13.47
34.5,-9.5,2020,7,10.54
34.5,-8.5,2020,7,11.4
34.5,-7.5,2020,7,12.15
34.5,-6.5,2020,7,12.17
34.5,-5.5,2020,7,12.48
34.5,-4.5,2020,7,12.58
34.5,-3.5,2020,7,12.28
34.5,-2.5,2020,7,12.39
34.5,-1.5,2020,7,12.54
35.5,-9.5,2020,7,10.85
35.5,-8.5,2020,7,10.96
35.5,-7.5,2020,7,11.47
35.5,-6.5,2020,7,11.93
35.5,-5.5,2020,7,11.76
35.5,-4.5,2020,7,11.16
35.5,-3.5,2020,7,11.25
35.5,-2.5,2020,7,10.5
35.5,-1.5,2020,7,11.37
27.5,-9.5,2020,8,16.01
27.5,-8.5,2020,8,15.95
27.5,-7.5,2020,8,15.29
27.5,-6.5,2020,8,13.93
27.5,-5.5,2020,8,13.96
27.5,-4.5,2020,8,13.55
27.5,-3.5,2020,8,12.96
27.5,-2.5,2020,8,14.25
27.5,-1.5,2020,8,14.87
28.5,-9.5,2020,8,15.4
28.5,-8.5,2020,8,15.48
28.5,-7.5,2020,8,14.72
28.5,-6.5,2020,8,13.11
28.5,-5.5,2020,8,13.08
28.5,-4.5,2020,8,13.16
28.5,-3.5,2020,8,13.12
28.5,-2.5,2020,8,13.34
28.5,-1.5,2020,8,13.84
29.5,-9.5,2020,8,15.32
29.5,-8.5,2020,8,15.48
29.5,-7.5,2020,8,15.52
29.5,-6.5,2020,8,15.5
29.5,-5.5,2020,8,15.53
29.5,-4.5,2020,8,14.96
29.5,-3.5,2020,8,14.91
29.5,-2.5,2020,8,14.22
29.5,-1.5,2020,8,14.34
30.5,-9.5,2020,8,14.47
30.5,-8.5,2020,8,14.49
30.5,-7.5,2020,8,14.82
30.5,-6.5,2020,8,14.89
30.5,-5.5,2020,8,15.02
30.5,-4.5,2020,8,14.94
30.5,-3.5,2020,8,15.08
30.5,-2.5,2020,8,14.95
30.5,-1.5,2020,8,15.08
31.5,-9.5,2020,8,14.09
31.5,-8.5,2020,8,14.18
31.5,-7.5,2020,8,14.36
31.5,-6.5,2020,8,14.49
31.5,-5.5,2020,8,14.77
31.5,-4.5,2020,8,14.39
31.5,-3.5,2020,8,14.42
31.5,-2.5,2020,8,14.15
31.5,-1.5,2020,8,14.21
32.5,-9.5,2020,8,12.91
32.5,-8.5,2020,8,13.28
32.5,-7.5,2020,8,13.62
32.5,-6.5,2020,8,13.79
32.5,-5.5,2020,8,13.98
32.5,-4.5,2020,8,14.07
32.5,-3.5,2020,8,14.0
32.5,-2.5,2020,8,13.73
32.5,-1.5,2020,8,13.89
33.5,-9.5,2020,8,11.47
33.5,-8.5,2020,8,12.4
33.5,-7.5,2020,8,12.93
33.5,-6.5,2020,8,13.36
33.5,-5.5,2020,8,13.45
33.5,-4.5,2020,8,13.06
33.5,-3.5,2020,8,13.33
33.5,-2.5,2020,8,13.59
33.5,-1.5,2020,8,13.6
34.5,-9.5,2020,8,11.9
34.5,-8.5,2020,8,12.1
34.5,-7.5,2020,8,12.23
34.5,-6.5,2020,8,12.04
34.5,-5.5,2020,8,12.52
34.5,-4.5,2020,8,12.62
34.5,-3.5,2020,8,12.32
34.5,-2.5,2020,8,12.52
34.5,-1.5,2020,8,12.66
35.5,-9.5,2020,8,12.04
35.5,-8.5,2020,8,12.07
35.5,-7.5,2020,8,11.95
35.5,-6.5,2020,8,11.79
35.5,-5.5,2020,8,11.97
35.5,-4.5,2020,8,11.55
35.5,-3.5,2020,8,11.33
35.5,-2.5,2020,8,10.66
35.5,-1.5,2020,8,11.32
27.5,-9.5,2020,9,16.39
27.5,-8.5,2020,9,16.24
27.5,-7.5,2020,9,16.43
27.5,-6.5,2020,9,16.27
27.5,-5.5,2020,9,16.32
27.5,-4.5,2020,9,16.09
27.5,-3.5,2020,9,16.05
27.5,-2.5,2020,9,16.3
27.5,-1.5,2020,9,16.35
28.5,-9.5,2020,9,15.63
28.5,-8.5,2020,9,15.78
28.5,-7.5,2020,9,15.72
28.5,-6.5,2020,9,15.55
28.5,-5.5,2020,9,15.51
28.5,-4.5,2020,9,15.44
28.5,-3.5,2020,9,15.5
28.5,-2.5,2020,9,15.71
28.5,-1.5,2020,9,15.78
29.5,-9.5,2020,9,15.17
29.5,-8.5,2020,9,15.34
29.5,-7.5,2020,9,15.24
29.5,-6.5,2020,9,15.31
29.5,-5.5,2020,9,15.37
29.5,-4.5,2020,9,15.25
29.5,-3.5,2020,9,15.11
29.5,-2.5,2020,9,14.71
29.5,-1.5,2020,9,15.01
30.5,-9.5,2020,9,14.51
30.5,-8.5,2020,9,14.5
30.5,-7.5,2020,9,15.18
30.5,-6.5,2020,9,15.04
30.5,-5.5,2020,9,14.95
30.5,-4.5,2020,9,14.75
30.5,-3.5,2020,9,14.83
30.5,-2.5,2020,9,14.54
30.5,-1.5,2020,9,14.2
31.5,-9.5,2020,9,14.05
31.5,-8.5,2020,9,14.27
31.5,-7.5,2020,9,14.28
31.5,-6.5,2020,9,14.58
31.5,-5.5,2020,9,14.58
31.5,-4.5,2020,9,14.41
31.5,-3.5,2020,9,14.42
31.5,-2.5,2020,9,14.12
31.5,-1.5,2020,9,13.6
32.5,-9.5,2020,9,12.1
32.5,-8.5,2020,9,13.1
32.5,-7.5,2020,9,13.45
32.5,-6.5,2020,9,13.42
32.5,-5.5,2020,9,13.77
32.5,-4.5,2020,9,13.76
32.5,-3.5,2020,9,13.72
32.5,-2.5,2020,9,13.92
32.5,-1.5,2020,9,13.96
33.5,-9.5,2020,9,10.14
33.5,-8.5,2020,9,10.76
33.5,-7.5,2020,9,11.31
33.5,-6.5,2020,9,12.49
33.5,-5.5,2020,9,13.19
33.5,-4.5,2020,9,13.06
33.5,-3.5,2020,9,12.96
33.5,-2.5,2020,9,13.42
33.5,-1.5,2020,9,13.47
34.5,-9.5,2020,9,7.57
34.5,-8.5,2020,9,8.93
34.5,-7.5,2020,9,9.4
34.5,-6.5,2020,9,10.29
34.5,-5.5,2020,9,12.33
34.5,-4.5,2020,9,12.1
34.5,-3.5,2020,9,11.73
34.5,-2.5,2020,9,11.21
34.5,-1.5,2020,9,12.39
35.5,-9.5,2020,9,6.4
35.5,-8.5,2020,9,6.78
35.5,-7.5,2020,9,10.2
35.5,-6.5,2020,9,11.16
35.5,-5.5,2020,9,11.44
35.5,-4.5,2020,9,9.67
35.5,-3.5,2020,9,8.96
35.5,-2.5,2020,9,7.26
35.5,-1.5,2020,9,9.75
27.5,-9.5,2020,10,16.18
27.5,-8.5,2020,10,16.17
27.5,-7.5,2020,10,16.22
27.5,-6.5,2020,10,15.82
27.5,-5.5,2020,10,16.1
27.5,-4.5,2020,10,16.07
27.5,-3.5,2020,10,16.07
27.5,-2.5,2020,10,15.8
27.5,-1.5,2020,10,15.68
28.5,-9.5,2020,10,15.6
28.5,-8.5,2020,10,15.75
28.5,-7.5,2020,10,15.74
28.5,-6.5,2020,10,15.65
28.5,-5.5,2020,10,15.6
28.5,-4.5,2020,10,15.56
28.5,-3.5,2020,10,15.53
28.5,-2.5,2020,10,15.48
28.5,-1.5,2020,10,15.52
29.5,-9.5,2020,10,15.33
29.5,-8.5,2020,10,15.5
