-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
29.5,-8.5,2023,4,12.98
29.5,-7.5,2023,4,13.41
29.5,-6.5,2023,4,14.26
29.5,-5.5,2023,4,15.07
29.5,-4.5,2023,4,13.97
29.5,-3.5,2023,4,13.93
29.5,-2.5,2023,4,12.11
29.5,-1.5,2023,4,12.14
30.5,-9.5,2023,4,13.28
30.5,-8.5,2023,4,12.28
30.5,-7.5,2023,4,11.87
30.5,-6.5,2023,4,11.97
30.5,-5.5,2023,4,14.62
30.5,-4.5,2023,4,14.71
30.5,-3.5,2023,4,14.73
30.5,-2.5,2023,4,14.03
30.5,-1.5,2023,4,14.6
31.5,-9.5,2023,4,13.0
31.5,-8.5,2023,4,12.54
31.5,-7.5,2023,4,12.77
31.5,-6.5,2023,4,12.31
31.5,-5.5,2023,4,12.95
31.5,-4.5,2023,4,14.06
31.5,-3.5,2023,4,14.32
31.5,-2.5,2023,4,14.12
31.5,-1.5,2023,4,13.31
32.5,-9.5,2023,4,12.0
32.5,-8.5,2023,4,12.47
32.5,-7.5,2023,4,12.61
32.5,-6.5,2023,4,12.58
32.5,-5.5,2023,4,12.98
32.5,-4.5,2023,4,12.86
32.5,-3.5,2023,4,13.37
32.5,-2.5,2023,4,13.68
32.5,-1.5,2023,4,13.8
33.5,-9.5,2023,4,11.0
33.5,-8.5,2023,4,11.28
33.5,-7.5,2023,4,11.84
33.5,-6.5,2023,4,12.2
33.5,-5.5,2023,4,12.77
33.5,-4.5,2023,4,12.23
33.5,-3.5,2023,4,12.79
33.5,-2.5,2023,4,12.86
33.5,-1.5,2023,4,13.04
34.5,-9.5,2023,4,11.4
34.5,-8.5,2023,4,11.71
34.5,-7.5,2023,4,11.89
34.5,-6.5,2023,4,11.38
34.5,-5.5,2023,4,11.67
34.5,-4.5,2023,4,11.32
34.5,-3.5,2023,4,11.18
34.5,-2.5,2023,4,10.54
34.5,-1.5,2023,4,11.52
35.5,-9.5,2023,4,9.82
35.5,-8.5,2023,4,9.87
35.5,-7.5,2023,4,10.85
35.5,-6.5,2023,4,11.1
35.5,-5.5,2023,4,9.79
35.5,-4.5,2023,4,8.41
35.5,-3.5,2023,4,8.18
35.5,-2.5,2023,4,8.09
35.5,-1.5,2023,4,9.41
27.5,-9.5,2023,5,14.48
27.5,-8.5,2023,5,14.55
27.5,-7.5,2023,5,12.97
27.5,-6.5,2023,5,11.85
27.5,-5.5,2023,5,11.91
27.5,-4.5,2023,5,12.4
27.5,-3.5,2023,5,12.43
27.5,-2.5,2023,5,14.35
27.5,-1.5,2023,5,14.41
28.5,-9.5,2023,5,13.96
28.5,-8.5,2023,5,14.16
28.5,-7.5,2023,5,12.31
28.5,-6.5,2023,5,11.21
28.5,-5.5,2023,5,11.16
28.5,-4.5,2023,5,12.14
28.5,-3.5,2023,5,12.12
28.5,-2.5,2023,5,13.83
28.5,-1.5,2023,5,13.79
29.5,-9.5,2023,5,14.77
29.5,-8.5,2023,5,14.99
29.5,-7.5,2023,5,14.85
29.5,-6.5,2023,5,15.04
29.5,-5.5,2023,5,15.08
29.5,-4.5,2023,5,14.8
29.5,-3.5,2023,5,14.77
29.5,-2.5,2023,5,14.14
29.5,-1.5,2023,5,14.22
30.5,-9.5,2023,5,13.96
30.5,-8.5,2023,5,14.43
30.5,-7.5,2023,5,14.82
30.5,-6.5,2023,5,14.62
30.5,-5.5,2023,5,14.49
30.5,-4.5,2023,5,13.91
30.5,-3.5,2023,5,14.12
30.5,-2.5,2023,5,13.89
30.5,-1.5,2023,5,14.45
31.5,-9.5,2023,5,13.64
31.5,-8.5,2023,5,13.6
31.5,-7.5,2023,5,14.03
31.5,-6.5,2023,5,14.56
31.5,-5.5,2023,5,14.6
31.5,-4.5,2023,5,14.26
31.5,-3.5,2023,5,14.17
31.5,-2.5,2023,5,13.82
31.5,-1.5,2023,5,13.04
32.5,-9.5,2023,5,12.57
32.5,-8.5,2023,5,12.69
32.5,-7.5,2023,5,13.13
32.5,-6.5,2023,5,13.58
32.5,-5.5,2023,5,13.72
32.5,-4.5,2023,5,13.97
32.5,-3.5,2023,5,13.56
32.5,-2.5,2023,5,13.7
32.5,-1.5,2023,5,13.74
33.5,-9.5,2023,5,11.76
33.5,-8.5,2023,5,11.89
33.5,-7.5,2023,5,12.19
33.5,-6.5,2023,5,12.9
33.5,-5.5,2023,5,13.14
33.5,-4.5,2023,5,12.76
33.5,-3.5,2023,5,12.93
33.5,-2.5,2023,5,12.91
33.5,-1.5,2023,5,13.26
34.5,-9.5,2023,5,11.56
34.5,-8.5,2023,5,11.96
34.5,-7.5,2023,5,12.01
34.5,-6.5,2023,5,11.87
34.5,-5.5,2023,5,12.17
34.5,-4.5,2023,5,12.15
34.5,-3.5,2023,5,11.85
34.5,-2.5,2023,5,12.11
34.5,-1.5,2023,5,12.31
35.5,-9.5,2023,5,9.65
35.5,-8.5,2023,5,10.81
35.5,-7.5,2023,5,11.64
35.5,-6.5,2023,5,11.25
35.5,-5.5,2023,5,10.7
35.5,-4.5,2023,5,10.32
35.5,-3.5,2023,5,10.78
35.5,-2.5,2023,5,11.13
35.5,-1.5,2023,5,11.26
27.5,-9.5,2023,6,15.34
27.5,-8.5,2023,6,15.61
27.5,-7.5,2023,6,16.04
27.5,-6.5,2023,6,15.7
27.5,-5.5,2023,6,15.76
27.5,-4.5,2023,6,15.77
27.5,-3.5,2023,6,15.56
27.5,-2.5,2023,6,15.93
27.5,-1.5,2023,6,15.8
28.5,-9.5,2023,6,15.17
28.5,-8.5,2023,6,15.23
28.5,-7.5,2023,6,15.39
28.5,-6.5,2023,6,14.95
28.5,-5.5,2023,6,14.86
28.5,-4.5,2023,6,15.25
28.5,-3.5,2023,6,15.18
28.5,-2.5,2023,6,15.38
28.5,-1.5,2023,6,15.4
29.5,-9.5,2023,6,14.91
29.5,-8.5,2023,6,15.11
29.5,-7.5,2023,6,15.19
29.5,-6.5,2023,6,15.28
29.5,-5.5,2023,6,15.31
29.5,-4.5,2023,6,15.28
29.5,-3.5,2023,6,15.01
29.5,-2.5,2023,6,14.89
29.5,-1.5,2023,6,14.67
30.5,-9.5,2023,6,14.06
30.5,-8.5,2023,6,14.62
30.5,-7.5,2023,6,15.17
30.5,-6.5,2023,6,15.1
30.5,-5.5,2023,6,14.96
30.5,-4.5,2023,6,14.81
30.5,-3.5,2023,6,14.77
30.5,-2.5,2023,6,14.58
30.5,-1.5,2023,6,14.7
31.5,-9.5,2023,6,13.54
31.5,-8.5,2023,6,13.75
31.5,-7.5,2023,6,14.23
31.5,-6.5,2023,6,14.56
31.5,-5.5,2023,6,14.65
31.5,-4.5,2023,6,14.31
31.5,-3.5,2023,6,14.38
31.5,-2.5,2023,6,14.26
31.5,-1.5,2023,6,13.82
32.5,-9.5,2023,6,12.1
32.5,-8.5,2023,6,12.19
32.5,-7.5,2023,6,13.27
32.5,-6.5,2023,6,13.52
32.5,-5.5,2023,6,13.82
32.5,-4.5,2023,6,13.86
32.5,-3.5,2023,6,13.41
32.5,-2.5,2023,6,13.98
32.5,-1.5,2023,6,13.97
33.5,-9.5,2023,6,12.32
33.5,-8.5,2023,6,11.17
33.5,-7.5,2023,6,12.09
33.5,-6.5,2023,6,12.8
33.5,-5.5,2023,6,13.12
33.5,-4.5,2023,6,13.24
33.5,-3.5,2023,6,13.06
33.5,-2.5,2023,6,13.38
33.5,-1.5,2023,6,13.44
34.5,-9.5,2023,6,11.42
34.5,-8.5,2023,6,12.12
34.5,-7.5,2023,6,11.85
34.5,-6.5,2023,6,11.42
34.5,-5.5,2023,6,12.12
34.5,-4.5,2023,6,12.42
34.5,-3.5,2023,6,12.34
34.5,-2.5,2023,6,12.36
34.5,-1.5,2023,6,12.18
35.5,-9.5,2023,6,9.05
35.5,-8.5,2023,6,10.94
35.5,-7.5,2023,6,11.41
35.5,-6.5,2023,6,11.06
35.5,-5.5,2023,6,11.66
35.5,-4.5,2023,6,11.11
35.5,-3.5,2023,6,11.25
35.5,-2.5,2023,6,11.12
35.5,-1.5,2023,6,10.59
27.5,-9.5,2023,7,15.56
27.5,-8.5,2023,7,15.6
27.5,-7.5,2023,7,16.4
27.5,-6.5,2023,7,16.47
27.5,-5.5,2023,7,16.47
27.5,-4.5,2023,7,16.33
27.5,-3.5,2023,7,16.18
27.5,-2.5,2023,7,16.18
27.5,-1.5,2023,7,16.09
28.5,-9.5,2023,7,15.65
28.5,-8.5,2023,7,15.7
28.5,-7.5,2023,7,15.7
28.5,-6.5,2023,7,15.63
28.5,-5.5,2023,7,15.62
28.5,-4.5,2023,7,15.78
28.5,-3.5,2023,7,15.69
28.5,-2.5,2023,7,15.57
28.5,-1.5,2023,7,15.5
29.5,-9.5,2023,7,14.97
29.5,-8.5,2023,7,14.93
29.5,-7.5,2023,7,15.16
29.5,-6.5,2023,7,15.33
29.5,-5.5,2023,7,15.38
29.5,-4.5,2023,7,15.29
29.5,-3.5,2023,7,15.02
29.5,-2.5,2023,7,14.89
29.5,-1.5,2023,7,14.93
30.5,-9.5,2023,7,14.13
30.5,-8.5,2023,7,14.58
30.5,-7.5,2023,7,15.1
30.5,-6.5,2023,7,15.04
30.5,-5.5,2023,7,14.9
30.5,-4.5,2023,7,14.87
30.5,-3.5,2023,7,14.84
30.5,-2.5,2023,7,14.56
30.5,-1.5,2023,7,14.86
31.5,-9.5,2023,7,13.77
31.5,-8.5,2023,7,13.39
31.5,-7.5,2023,7,14.15
31.5,-6.5,2023,7,14.52
31.5,-5.5,2023,7,14.68
31.5,-4.5,2023,7,14.48
31.5,-3.5,2023,7,14.49
31.5,-2.5,2023,7,13.99
31.5,-1.5,2023,7,13.68
32.5,-9.5,2023,7,12.96
32.5,-8.5,2023,7,12.83
32.5,-7.5,2023,7,13.22
32.5,-6.5,2023,7,13.56
32.5,-5.5,2023,7,13.72
32.5,-4.5,2023,7,13.79
32.5,-3.5,2023,7,13.42
32.5,-2.5,2023,7,13.99
32.5,-1.5,2023,7,14.01
33.5,-9.5,2023,7,11.85
33.5,-8.5,2023,7,11.96
33.5,-7.5,2023,7,12.64
33.5,-6.5,2023,7,12.91
33.5,-5.5,2023,7,13.16
33.5,-4.5,2023,7,13.11
33.5,-3.5,2023,7,13.06
33.5,-2.5,2023,7,13.41
33.5,-1.5,2023,7,13.51
34.5,-9.5,2023,7,11.26
34.5,-8.5,2023,7,11.58
34.5,-7.5,2023,7,11.65
34.5,-6.5,2023,7,11.81
34.5,-5.5,2023,7,11.76
34.5,-4.5,2023,7,12.53
34.5,-3.5,2023,7,12.7
34.5,-2.5,2023,7,12.65
34.5,-1.5,2023,7,12.25
35.5,-9.5,2023,7,11.2
35.5,-8.5,2023,7,10.13
35.5,-7.5,2023,7,11.05
35.5,-6.5,2023,7,11.04
35.5,-5.5,2023,7,11.74
35.5,-4.5,2023,7,11.42
35.5,-3.5,2023,7,11.36
35.5,-2.5,2023,7,10.94
35.5,-1.5,2023,7,11.16
27.5,-9.5,2023,8,16.51
27.5,-8.5,2023,8,16.55
27.5,-7.5,2023,8,16.45
27.5,-6.5,2023,8,16.26
27.5,-5.5,2023,8,16.24
27.5,-4.5,2023,8,15.85
27.5,-3.5,2023,8,15.79
27.5,-2.5,2023,8,15.79
27.5,-1.5,2023,8,15.69
28.5,-9.5,2023,8,15.81
28.5,-8.5,2023,8,15.88
28.5,-7.5,2023,8,15.74
28.5,-6.5,2023,8,15.49
28.5,-5.5,2023,8,15.42
28.5,-4.5,2023,8,15.4
28.5,-3.5,2023,8,15.3
28.5,-2.5,2023,8,15.24
28.5,-1.5,2023,8,15.31
29.5,-9.5,2023,8,15.15
29.5,-8.5,2023,8,15.23
29.5,-7.5,2023,8,15.32
29.5,-6.5,2023,8,15.46
29.5,-5.5,2023,8,15.53
29.5,-4.5,2023,8,15.53
29.5,-3.5,2023,8,15.28
29.5,-2.5,2023,8,15.19
29.5,-1.5,2023,8,15.29
30.5,-9.5,2023,8,14.24
30.5,-8.5,2023,8,14.77
30.5,-7.5,2023,8,15.12
30.5,-6.5,2023,8,15.03
30.5,-5.5,2023,8,15.02
30.5,-4.5,2023,8,15.07
30.5,-3.5,2023,8,15.08
30.5,-2.5,2023,8,14.88
30.5,-1.5,2023,8,15.01
31.5,-9.5,2023,8,13.71
31.5,-8.5,2023,8,13.88
31.5,-7.5,2023,8,14.37
31.5,-6.5,2023,8,14.71
31.5,-5.5,2023,8,14.78
31.5,-4.5,2023,8,14.54
31.5,-3.5,2023,8,14.64
31.5,-2.5,2023,8,14.29
31.5,-1.5,2023,8,13.99
32.5,-9.5,2023,8,12.8
32.5,-8.5,2023,8,13.16
32.5,-7.5,2023,8,13.23
32.5,-6.5,2023,8,13.54
32.5,-5.5,2023,8,13.95
32.5,-4.5,2023,8,13.69
32.5,-3.5,2023,8,13.22
32.5,-2.5,2023,8,14.11
32.5,-1.5,2023,8,14.16
33.5,-9.5,2023,8,11.07
33.5,-8.5,2023,8,10.87
33.5,-7.5,2023,8,12.33
33.5,-6.5,2023,8,12.49
33.5,-5.5,2023,8,12.85
33.5,-4.5,2023,8,13.01
33.5,-3.5,2023,8,12.66
33.5,-2.5,2023,8,13.34
33.5,-1.5,2023,8,13.45
34.5,-9.5,2023,8,8.03
34.5,-8.5,2023,8,6.94
34.5,-7.5,2023,8,7.48
34.5,-6.5,2023,8,8.08
34.5,-5.5,2023,8,8.75
34.5,-4.5,2023,8,10.59
34.5,-3.5,2023,8,11.84
34.5,-2.5,2023,8,11.96
34.5,-1.5,2023,8,11.65
35.5,-9.5,2023,8,9.41
35.5,-8.5,2023,8,8.94
35.5,-7.5,2023,8,6.39
35.5,-6.5,2023,8,4.29
35.5,-5.5,2023,8,5.58
35.5,-4.5,2023,8,7.67
35.5,-3.5,2023,8,9.28
35.5,-2.5,2023,8,9.91
35.5,-1.5,2023,8,9.87
27.5,-9.5,2023,9,14.85
27.5,-8.5,2023,9,14.56
27.5,-7.5,2023,9,13.35
27.5,-6.5,2023,9,12.74
27.5,-5.5,2023,9,12.51
27.5,-4.5,2023,9,12.66
27.5,-3.5,2023,9,13.33
27.5,-2.5,2023,9,14.45
27.5,-1.5,2023,9,14.99
28.5,-9.5,2023,9,15.71
28.5,-8.5,2023,9,15.56
28.5,-7.5,2023,9,15.55
28.5,-6.5,2023,9,15.14
28.5,-5.5,2023,9,15.22
28.5,-4.5,2023,9,14.96
28.5,-3.5,2023,9,15.24
28.5,-2.5,2023,9,15.37
28.5,-1.5,2023,9,15.43
29.5,-9.5,2023,9,14.98
29.5,-8.5,2023,9,15.36
29.5,-7.5,2023,9,15.33
29.5,-6.5,2023,9,15.51
29.5,-5.5,2023,9,15.63
29.5,-4.5,2023,9,15.59
29.5,-3.5,2023,9,15.3
29.5,-2.5,2023,9,15.25
29.5,-1.5,2023,9,15.28
30.5,-9.5,2023,9,14.34
30.5,-8.5,2023,9,14.81
30.5,-7.5,2023,9,15.1
30.5,-6.5,2023,9,15.09
30.5,-5.5,2023,9,15.1
30.5,-4.5,2023,9,15.11
30.5,-3.5,2023,9,15.1
30.5,-2.5,2023,9,14.78
30.5,-1.5,2023,9,14.01
31.5,-9.5,2023,9,13.85
31.5,-8.5,2023,9,13.98
31.5,-7.5,2023,9,14.32
31.5,-6.5,2023,9,14.66
31.5,-5.5,2023,9,14.72
31.5,-4.5,2023,9,14.46
31.5,-3.5,2023,9,14.49
31.5,-2.5,2023,9,14.28
31.5,-1.5,2023,9,13.78
32.5,-9.5,2023,9,11.75
32.5,-8.5,2023,9,11.24
32.5,-7.5,2023,9,11.32
32.5,-6.5,2023,9,12.96
32.5,-5.5,2023,9,14.03
32.5,-4.5,2023,9,13.79
32.5,-3.5,2023,9,13.67
32.5,-2.5,2023,9,13.93
32.5,-1.5,2023,9,13.87
33.5,-9.5,2023,9,10.71
33.5,-8.5,2023,9,9.81
33.5,-7.5,2023,9,8.66
33.5,-6.5,2023,9,8.27
33.5,-5.5,2023,9,9.52
33.5,-4.5,2023,9,10.38
33.5,-3.5,2023,9,12.88
33.5,-2.5,2023,9,13.12
33.5,-1.5,2023,9,13.0
34.5,-9.5,2023,9,8.34
34.5,-8.5,2023,9,10.04
34.5,-7.5,2023,9,9.75
34.5,-6.5,2023,9,8.16
34.5,-5.5,2023,9,5.54
34.5,-4.5,2023,9,5.32
34.5,-3.5,2023,9,8.86
34.5,-2.5,2023,9,9.81
34.5,-1.5,2023,9,8.56
35.5,-9.5,2023,9,9.3
35.5,-8.5,2023,9,9.03
35.5,-7.5,2023,9,9.44
35.5,-6.5,2023,9,8.12
35.5,-5.5,2023,9,7.83
35.5,-4.5,2023,9,9.36
35.5,-3.5,2023,9,10.41
35.5,-2.5,2023,9,10.32
35.5,-1.5,2023,9,8.71
27.5,-9.5,2023,10,10.62
27.5,-8.5,2023,10,11.8
27.5,-7.5,2023,10,11.48
27.5,-6.5,2023,10,11.85
27.5,-5.5,2023,10,11.33
27.5,-4.5,2023,10,10.16
27.5,-3.5,2023,10,9.79
27.5,-2.5,2023,10,11.42
27.5,-1.5,2023,10,13.35
28.5,-9.5,2023,10,12.81
28.5,-8.5,2023,10,12.42
28.5,-7.5,2023,10,11.33
28.5,-6.5,2023,10,11.36
28.5,-5.5,2023,10,12.22
28.5,-4.5,2023,10,13.14
28.5,-3.5,2023,10,13.09
28.5,-2.5,2023,10,13.34
28.5,-1.5,2023,10,13.55
29.5,-9.5,2023,10,13.89
29.5,-8.5,2023,10,11.45
