-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
27.5,-8.5,2022,3,15.84
27.5,-7.5,2022,3,14.8
27.5,-6.5,2022,3,12.9
27.5,-5.5,2022,3,13.17
27.5,-4.5,2022,3,13.41
27.5,-3.5,2022,3,13.32
27.5,-2.5,2022,3,14.23
27.5,-1.5,2022,3,13.9
28.5,-9.5,2022,3,15.18
28.5,-8.5,2022,3,15.25
28.5,-7.5,2022,3,14.31
28.5,-6.5,2022,3,13.14
28.5,-5.5,2022,3,13.02
28.5,-4.5,2022,3,12.73
28.5,-3.5,2022,3,12.99
28.5,-2.5,2022,3,13.71
28.5,-1.5,2022,3,13.29
29.5,-9.5,2022,3,15.31
29.5,-8.5,2022,3,15.34
29.5,-7.5,2022,3,15.49
29.5,-6.5,2022,3,15.58
29.5,-5.5,2022,3,14.92
29.5,-4.5,2022,3,15.03
29.5,-3.5,2022,3,15.36
29.5,-2.5,2022,3,15.13
29.5,-1.5,2022,3,15.14
30.5,-9.5,2022,3,14.43
30.5,-8.5,2022,3,14.82
30.5,-7.5,2022,3,15.37
30.5,-6.5,2022,3,15.27
30.5,-5.5,2022,3,15.16
30.5,-4.5,2022,3,15.05
30.5,-3.5,2022,3,15.13
30.5,-2.5,2022,3,14.89
30.5,-1.5,2022,3,15.09
31.5,-9.5,2022,3,13.95
31.5,-8.5,2022,3,14.26
31.5,-7.5,2022,3,14.49
31.5,-6.5,2022,3,14.79
31.5,-5.5,2022,3,14.89
31.5,-4.5,2022,3,14.6
31.5,-3.5,2022,3,14.43
31.5,-2.5,2022,3,14.54
31.5,-1.5,2022,3,14.12
32.5,-9.5,2022,3,11.34
32.5,-8.5,2022,3,12.7
32.5,-7.5,2022,3,13.24
32.5,-6.5,2022,3,13.72
32.5,-5.5,2022,3,14.04
32.5,-4.5,2022,3,14.1
32.5,-3.5,2022,3,13.73
32.5,-2.5,2022,3,14.15
32.5,-1.5,2022,3,14.19
33.5,-9.5,2022,3,12.54
33.5,-8.5,2022,3,12.17
33.5,-7.5,2022,3,11.32
33.5,-6.5,2022,3,12.94
33.5,-5.5,2022,3,13.27
33.5,-4.5,2022,3,13.44
33.5,-3.5,2022,3,13.47
33.5,-2.5,2022,3,13.59
33.5,-1.5,2022,3,13.64
34.5,-9.5,2022,3,12.21
34.5,-8.5,2022,3,11.99
34.5,-7.5,2022,3,11.86
34.5,-6.5,2022,3,10.21
34.5,-5.5,2022,3,12.25
34.5,-4.5,2022,3,12.55
34.5,-3.5,2022,3,12.51
34.5,-2.5,2022,3,12.39
34.5,-1.5,2022,3,12.58
35.5,-9.5,2022,3,11.56
35.5,-8.5,2022,3,11.59
35.5,-7.5,2022,3,11.83
35.5,-6.5,2022,3,11.12
35.5,-5.5,2022,3,10.9
35.5,-4.5,2022,3,8.69
35.5,-3.5,2022,3,8.52
35.5,-2.5,2022,3,9.16
35.5,-1.5,2022,3,9.95
27.5,-9.5,2022,4,15.36
27.5,-8.5,2022,4,16.27
27.5,-7.5,2022,4,15.96
27.5,-6.5,2022,4,14.72
27.5,-5.5,2022,4,14.84
27.5,-4.5,2022,4,15.56
27.5,-3.5,2022,4,15.16
27.5,-2.5,2022,4,15.53
27.5,-1.5,2022,4,15.08
28.5,-9.5,2022,4,15.63
28.5,-8.5,2022,4,15.58
28.5,-7.5,2022,4,15.41
28.5,-6.5,2022,4,15.08
28.5,-5.5,2022,4,14.99
28.5,-4.5,2022,4,15.09
28.5,-3.5,2022,4,14.77
28.5,-2.5,2022,4,15.0
28.5,-1.5,2022,4,14.74
29.5,-9.5,2022,4,14.65
29.5,-8.5,2022,4,14.75
29.5,-7.5,2022,4,15.28
29.5,-6.5,2022,4,15.53
29.5,-5.5,2022,4,15.17
29.5,-4.5,2022,4,14.71
29.5,-3.5,2022,4,15.38
29.5,-2.5,2022,4,15.35
29.5,-1.5,2022,4,15.08
30.5,-9.5,2022,4,14.0
30.5,-8.5,2022,4,13.93
30.5,-7.5,2022,4,14.81
30.5,-6.5,2022,4,15.22
30.5,-5.5,2022,4,14.76
30.5,-4.5,2022,4,15.18
30.5,-3.5,2022,4,15.22
30.5,-2.5,2022,4,14.64
30.5,-1.5,2022,4,15.09
31.5,-9.5,2022,4,13.28
31.5,-8.5,2022,4,12.92
31.5,-7.5,2022,4,13.23
31.5,-6.5,2022,4,14.19
31.5,-5.5,2022,4,14.21
31.5,-4.5,2022,4,14.73
31.5,-3.5,2022,4,14.85
31.5,-2.5,2022,4,13.98
31.5,-1.5,2022,4,14.24
32.5,-9.5,2022,4,11.55
32.5,-8.5,2022,4,11.82
32.5,-7.5,2022,4,11.45
32.5,-6.5,2022,4,12.48
32.5,-5.5,2022,4,12.81
32.5,-4.5,2022,4,13.59
32.5,-3.5,2022,4,13.96
32.5,-2.5,2022,4,14.29
32.5,-1.5,2022,4,13.76
33.5,-9.5,2022,4,12.11
33.5,-8.5,2022,4,10.41
33.5,-7.5,2022,4,10.65
33.5,-6.5,2022,4,11.77
33.5,-5.5,2022,4,12.3
33.5,-4.5,2022,4,12.55
33.5,-3.5,2022,4,12.89
33.5,-2.5,2022,4,13.43
33.5,-1.5,2022,4,13.77
34.5,-9.5,2022,4,8.71
34.5,-8.5,2022,4,10.66
34.5,-7.5,2022,4,10.59
34.5,-6.5,2022,4,7.78
34.5,-5.5,2022,4,9.3
34.5,-4.5,2022,4,11.45
34.5,-3.5,2022,4,11.57
34.5,-2.5,2022,4,11.7
34.5,-1.5,2022,4,12.48
35.5,-9.5,2022,4,7.81
35.5,-8.5,2022,4,8.71
35.5,-7.5,2022,4,10.24
35.5,-6.5,2022,4,9.27
35.5,-5.5,2022,4,9.08
35.5,-4.5,2022,4,10.51
35.5,-3.5,2022,4,10.72
35.5,-2.5,2022,4,10.85
35.5,-1.5,2022,4,11.38
27.5,-9.5,2022,5,16.27
27.5,-8.5,2022,5,15.12
27.5,-7.5,2022,5,16.28
27.5,-6.5,2022,5,15.65
27.5,-5.5,2022,5,15.73
27.5,-4.5,2022,5,16.26
27.5,-3.5,2022,5,16.21
27.5,-2.5,2022,5,16.26
27.5,-1.5,2022,5,16.3
28.5,-9.5,2022,5,15.55
28.5,-8.5,2022,5,15.78
28.5,-7.5,2022,5,15.73
28.5,-6.5,2022,5,15.63
28.5,-5.5,2022,5,15.57
28.5,-4.5,2022,5,15.79
28.5,-3.5,2022,5,15.75
28.5,-2.5,2022,5,15.74
28.5,-1.5,2022,5,15.6
29.5,-9.5,2022,5,15.03
29.5,-8.5,2022,5,15.3
29.5,-7.5,2022,5,15.24
29.5,-6.5,2022,5,15.26
29.5,-5.5,2022,5,14.79
29.5,-4.5,2022,5,15.25
29.5,-3.5,2022,5,15.18
29.5,-2.5,2022,5,14.96
29.5,-1.5,2022,5,14.85
30.5,-9.5,2022,5,14.76
30.5,-8.5,2022,5,14.78
30.5,-7.5,2022,5,15.36
30.5,-6.5,2022,5,15.13
30.5,-5.5,2022,5,15.03
30.5,-4.5,2022,5,14.86
30.5,-3.5,2022,5,14.88
30.5,-2.5,2022,5,14.12
30.5,-1.5,2022,5,14.86
31.5,-9.5,2022,5,13.64
31.5,-8.5,2022,5,13.58
31.5,-7.5,2022,5,14.47
31.5,-6.5,2022,5,14.8
31.5,-5.5,2022,5,14.86
31.5,-4.5,2022,5,14.58
31.5,-3.5,2022,5,14.55
31.5,-2.5,2022,5,13.79
31.5,-1.5,2022,5,14.05
32.5,-9.5,2022,5,12.41
32.5,-8.5,2022,5,12.61
32.5,-7.5,2022,5,12.92
32.5,-6.5,2022,5,13.56
32.5,-5.5,2022,5,13.43
32.5,-4.5,2022,5,14.0
32.5,-3.5,2022,5,13.97
32.5,-2.5,2022,5,13.78
32.5,-1.5,2022,5,13.97
33.5,-9.5,2022,5,11.42
33.5,-8.5,2022,5,11.85
33.5,-7.5,2022,5,12.43
33.5,-6.5,2022,5,12.18
33.5,-5.5,2022,5,12.14
33.5,-4.5,2022,5,13.09
33.5,-3.5,2022,5,13.22
33.5,-2.5,2022,5,13.14
33.5,-1.5,2022,5,12.99
34.5,-9.5,2022,5,10.53
34.5,-8.5,2022,5,11.12
34.5,-7.5,2022,5,11.68
34.5,-6.5,2022,5,11.2
34.5,-5.5,2022,5,10.76
34.5,-4.5,2022,5,10.94
34.5,-3.5,2022,5,12.23
34.5,-2.5,2022,5,12.34
34.5,-1.5,2022,5,12.34
35.5,-9.5,2022,5,10.27
35.5,-8.5,2022,5,10.64
35.5,-7.5,2022,5,11.28
35.5,-6.5,2022,5,10.77
35.5,-5.5,2022,5,10.36
35.5,-4.5,2022,5,11.05
35.5,-3.5,2022,5,10.94
35.5,-2.5,2022,5,10.69
35.5,-1.5,2022,5,10.4
27.5,-9.5,2022,6,15.9
27.5,-8.5,2022,6,14.59
27.5,-7.5,2022,6,15.54
27.5,-6.5,2022,6,15.52
27.5,-5.5,2022,6,15.99
27.5,-4.5,2022,6,15.99
27.5,-3.5,2022,6,15.54
27.5,-2.5,2022,6,15.58
27.5,-1.5,2022,6,15.65
28.5,-9.5,2022,6,15.37
28.5,-8.5,2022,6,15.49
28.5,-7.5,2022,6,15.57
28.5,-6.5,2022,6,15.02
28.5,-5.5,2022,6,15.41
28.5,-4.5,2022,6,15.47
28.5,-3.5,2022,6,15.09
28.5,-2.5,2022,6,15.01
28.5,-1.5,2022,6,15.11
29.5,-9.5,2022,6,15.06
29.5,-8.5,2022,6,15.26
29.5,-7.5,2022,6,15.22
29.5,-6.5,2022,6,14.87
29.5,-5.5,2022,6,14.74
29.5,-4.5,2022,6,14.99
29.5,-3.5,2022,6,15.33
29.5,-2.5,2022,6,15.28
29.5,-1.5,2022,6,14.64
30.5,-9.5,2022,6,14.49
30.5,-8.5,2022,6,14.84
30.5,-7.5,2022,6,15.21
30.5,-6.5,2022,6,15.04
30.5,-5.5,2022,6,14.96
30.5,-4.5,2022,6,14.88
30.5,-3.5,2022,6,15.0
30.5,-2.5,2022,6,14.41
30.5,-1.5,2022,6,13.75
31.5,-9.5,2022,6,13.77
31.5,-8.5,2022,6,14.15
31.5,-7.5,2022,6,13.99
31.5,-6.5,2022,6,14.03
31.5,-5.5,2022,6,14.12
31.5,-4.5,2022,6,14.45
31.5,-3.5,2022,6,13.49
31.5,-2.5,2022,6,12.89
31.5,-1.5,2022,6,13.01
32.5,-9.5,2022,6,9.93
32.5,-8.5,2022,6,10.0
32.5,-7.5,2022,6,9.62
32.5,-6.5,2022,6,9.09
32.5,-5.5,2022,6,9.01
32.5,-4.5,2022,6,10.77
32.5,-3.5,2022,6,10.85
32.5,-2.5,2022,6,9.97
32.5,-1.5,2022,6,9.53
33.5,-9.5,2022,6,9.36
33.5,-8.5,2022,6,8.26
33.5,-7.5,2022,6,6.7
33.5,-6.5,2022,6,6.46
33.5,-5.5,2022,6,6.1
33.5,-4.5,2022,6,7.26
33.5,-3.5,2022,6,10.98
33.5,-2.5,2022,6,9.3
33.5,-1.5,2022,6,8.57
34.5,-9.5,2022,6,8.97
34.5,-8.5,2022,6,9.38
34.5,-7.5,2022,6,9.98
34.5,-6.5,2022,6,9.68
34.5,-5.5,2022,6,9.41
34.5,-4.5,2022,6,7.66
34.5,-3.5,2022,6,9.7
34.5,-2.5,2022,6,8.28
34.5,-1.5,2022,6,6.5
35.5,-9.5,2022,6,9.01
35.5,-8.5,2022,6,11.09
35.5,-7.5,2022,6,11.28
35.5,-6.5,2022,6,11.07
35.5,-5.5,2022,6,11.61
35.5,-4.5,2022,6,11.49
35.5,-3.5,2022,6,10.96
35.5,-2.5,2022,6,9.36
35.5,-1.5,2022,6,9.25
27.5,-9.5,2022,7,14.75
27.5,-8.5,2022,7,14.52
27.5,-7.5,2022,7,13.21
27.5,-6.5,2022,7,13.31
27.5,-5.5,2022,7,13.93
27.5,-4.5,2022,7,14.66
27.5,-3.5,2022,7,14.89
27.5,-2.5,2022,7,15.91
27.5,-1.5,2022,7,16.26
28.5,-9.5,2022,7,14.91
28.5,-8.5,2022,7,14.99
28.5,-7.5,2022,7,13.87
28.5,-6.5,2022,7,13.47
28.5,-5.5,2022,7,13.46
28.5,-4.5,2022,7,14.81
28.5,-3.5,2022,7,14.87
28.5,-2.5,2022,7,15.74
28.5,-1.5,2022,7,15.85
29.5,-9.5,2022,7,15.09
29.5,-8.5,2022,7,15.08
29.5,-7.5,2022,7,14.97
29.5,-6.5,2022,7,15.22
29.5,-5.5,2022,7,15.12
29.5,-4.5,2022,7,15.42
29.5,-3.5,2022,7,15.49
29.5,-2.5,2022,7,15.55
29.5,-1.5,2022,7,15.42
30.5,-9.5,2022,7,14.67
30.5,-8.5,2022,7,14.84
30.5,-7.5,2022,7,15.29
30.5,-6.5,2022,7,15.12
30.5,-5.5,2022,7,14.98
30.5,-4.5,2022,7,14.8
30.5,-3.5,2022,7,15.14
30.5,-2.5,2022,7,14.94
30.5,-1.5,2022,7,15.27
31.5,-9.5,2022,7,14.28
31.5,-8.5,2022,7,14.55
31.5,-7.5,2022,7,14.54
31.5,-6.5,2022,7,14.77
31.5,-5.5,2022,7,15.02
31.5,-4.5,2022,7,14.62
31.5,-3.5,2022,7,14.8
31.5,-2.5,2022,7,14.21
31.5,-1.5,2022,7,13.94
32.5,-9.5,2022,7,12.73
32.5,-8.5,2022,7,13.5
32.5,-7.5,2022,7,13.69
32.5,-6.5,2022,7,13.87
32.5,-5.5,2022,7,14.2
32.5,-4.5,2022,7,14.28
32.5,-3.5,2022,7,13.96
32.5,-2.5,2022,7,14.17
32.5,-1.5,2022,7,13.88
33.5,-9.5,2022,7,10.39
33.5,-8.5,2022,7,11.34
33.5,-7.5,2022,7,12.58
33.5,-6.5,2022,7,12.64
33.5,-5.5,2022,7,13.44
33.5,-4.5,2022,7,13.58
33.5,-3.5,2022,7,13.64
33.5,-2.5,2022,7,13.44
33.5,-1.5,2022,7,12.83
34.5,-9.5,2022,7,9.9
34.5,-8.5,2022,7,10.95
34.5,-7.5,2022,7,10.58
34.5,-6.5,2022,7,11.68
34.5,-5.5,2022,7,12.09
34.5,-4.5,2022,7,12.53
34.5,-3.5,2022,7,12.78
34.5,-2.5,2022,7,12.59
34.5,-1.5,2022,7,11.34
35.5,-9.5,2022,7,10.03
35.5,-8.5,2022,7,10.51
35.5,-7.5,2022,7,9.64
35.5,-6.5,2022,7,11.06
35.5,-5.5,2022,7,11.84
35.5,-4.5,2022,7,11.57
35.5,-3.5,2022,7,11.33
35.5,-2.5,2022,7,11.28
35.5,-1.5,2022,7,10.61
27.5,-9.5,2022,8,14.84
27.5,-8.5,2022,8,15.35
27.5,-7.5,2022,8,14.81
27.5,-6.5,2022,8,14.28
27.5,-5.5,2022,8,14.34
27.5,-4.5,2022,8,14.5
27.5,-3.5,2022,8,14.33
27.5,-2.5,2022,8,15.11
27.5,-1.5,2022,8,14.78
28.5,-9.5,2022,8,14.66
28.5,-8.5,2022,8,14.8
28.5,-7.5,2022,8,14.22
28.5,-6.5,2022,8,13.77
28.5,-5.5,2022,8,13.7
28.5,-4.5,2022,8,14.05
28.5,-3.5,2022,8,13.95
28.5,-2.5,2022,8,14.6
28.5,-1.5,2022,8,15.04
29.5,-9.5,2022,8,15.19
29.5,-8.5,2022,8,15.28
29.5,-7.5,2022,8,15.51
29.5,-6.5,2022,8,15.66
