-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
27.5,-4.5,2024,6,14.76
27.5,-3.5,2024,6,14.65
27.5,-2.5,2024,6,15.6
27.5,-1.5,2024,6,15.83
28.5,-9.5,2024,6,14.8
28.5,-8.5,2024,6,15.06
28.5,-7.5,2024,6,14.49
28.5,-6.5,2024,6,14.28
28.5,-5.5,2024,6,13.68
28.5,-4.5,2024,6,13.33
28.5,-3.5,2024,6,13.92
28.5,-2.5,2024,6,14.92
28.5,-1.5,2024,6,14.31
29.5,-9.5,2024,6,15.09
29.5,-8.5,2024,6,15.24
29.5,-7.5,2024,6,13.17
29.5,-6.5,2024,6,12.35
29.5,-5.5,2024,6,11.86
29.5,-4.5,2024,6,11.98
29.5,-3.5,2024,6,13.05
29.5,-2.5,2024,6,14.03
29.5,-1.5,2024,6,14.04
30.5,-9.5,2024,6,14.31
30.5,-8.5,2024,6,14.76
30.5,-7.5,2024,6,14.34
30.5,-6.5,2024,6,11.57
30.5,-5.5,2024,6,11.18
30.5,-4.5,2024,6,11.68
30.5,-3.5,2024,6,12.41
30.5,-2.5,2024,6,12.62
30.5,-1.5,2024,6,13.69
31.5,-9.5,2024,6,14.01
31.5,-8.5,2024,6,14.07
31.5,-7.5,2024,6,13.58
31.5,-6.5,2024,6,11.92
31.5,-5.5,2024,6,10.56
31.5,-4.5,2024,6,11.17
31.5,-3.5,2024,6,11.91
31.5,-2.5,2024,6,12.18
31.5,-1.5,2024,6,13.18
32.5,-9.5,2024,6,12.8
32.5,-8.5,2024,6,13.02
32.5,-7.5,2024,6,12.16
32.5,-6.5,2024,6,12.18
32.5,-5.5,2024,6,11.46
32.5,-4.5,2024,6,10.3
32.5,-3.5,2024,6,10.53
32.5,-2.5,2024,6,11.63
32.5,-1.5,2024,6,12.97
33.5,-9.5,2024,6,10.41
33.5,-8.5,2024,6,8.26
33.5,-7.5,2024,6,8.89
33.5,-6.5,2024,6,9.01
33.5,-5.5,2024,6,9.86
33.5,-4.5,2024,6,10.95
33.5,-3.5,2024,6,11.37
33.5,-2.5,2024,6,11.71
33.5,-1.5,2024,6,11.61
34.5,-9.5,2024,6,9.09
34.5,-8.5,2024,6,9.39
34.5,-7.5,2024,6,7.23
34.5,-6.5,2024,6,7.37
34.5,-5.5,2024,6,9.5
34.5,-4.5,2024,6,10.55
34.5,-3.5,2024,6,10.31
34.5,-2.5,2024,6,9.67
34.5,-1.5,2024,6,9.53
35.5,-9.5,2024,6,7.46
35.5,-8.5,2024,6,10.56
35.5,-7.5,2024,6,9.76
35.5,-6.5,2024,6,8.06
35.5,-5.5,2024,6,9.81
35.5,-4.5,2024,6,9.3
35.5,-3.5,2024,6,8.48
35.5,-2.5,2024,6,8.89
35.5,-1.5,2024,6,9.89
27.5,-9.5,2024,7,15.77
27.5,-8.5,2024,7,15.81
27.5,-7.5,2024,7,15.87
27.5,-6.5,2024,7,15.68
27.5,-5.5,2024,7,15.82
27.5,-4.5,2024,7,15.33
27.5,-3.5,2024,7,15.35
27.5,-2.5,2024,7,15.33
27.5,-1.5,2024,7,15.09
28.5,-9.5,2024,7,15.3
28.5,-8.5,2024,7,15.32
28.5,-7.5,2024,7,15.27
28.5,-6.5,2024,7,14.68
28.5,-5.5,2024,7,15.17
28.5,-4.5,2024,7,14.92
28.5,-3.5,2024,7,14.97
28.5,-2.5,2024,7,14.71
28.5,-1.5,2024,7,14.73
29.5,-9.5,2024,7,15.23
29.5,-8.5,2024,7,15.48
29.5,-7.5,2024,7,15.23
29.5,-6.5,2024,7,14.81
29.5,-5.5,2024,7,14.82
29.5,-4.5,2024,7,14.57
29.5,-3.5,2024,7,14.26
29.5,-2.5,2024,7,14.71
29.5,-1.5,2024,7,14.77
30.5,-9.5,2024,7,14.49
30.5,-8.5,2024,7,15.16
30.5,-7.5,2024,7,15.53
30.5,-6.5,2024,7,15.27
30.5,-5.5,2024,7,15.09
30.5,-4.5,2024,7,14.94
30.5,-3.5,2024,7,14.85
30.5,-2.5,2024,7,14.64
30.5,-1.5,2024,7,15.02
31.5,-9.5,2024,7,14.13
31.5,-8.5,2024,7,13.69
31.5,-7.5,2024,7,14.49
31.5,-6.5,2024,7,14.9
31.5,-5.5,2024,7,14.9
31.5,-4.5,2024,7,14.66
31.5,-3.5,2024,7,14.68
31.5,-2.5,2024,7,14.42
31.5,-1.5,2024,7,13.81
32.5,-9.5,2024,7,13.33
32.5,-8.5,2024,7,13.77
32.5,-7.5,2024,7,13.29
32.5,-6.5,2024,7,14.19
32.5,-5.5,2024,7,14.35
32.5,-4.5,2024,7,13.65
32.5,-3.5,2024,7,13.04
32.5,-2.5,2024,7,14.17
32.5,-1.5,2024,7,14.31
33.5,-9.5,2024,7,12.13
33.5,-8.5,2024,7,12.25
33.5,-7.5,2024,7,13.03
33.5,-6.5,2024,7,13.34
33.5,-5.5,2024,7,13.52
33.5,-4.5,2024,7,12.54
33.5,-3.5,2024,7,12.54
33.5,-2.5,2024,7,11.73
33.5,-1.5,2024,7,11.64
34.5,-9.5,2024,7,11.76
34.5,-8.5,2024,7,12.19
34.5,-7.5,2024,7,12.31
34.5,-6.5,2024,7,11.92
34.5,-5.5,2024,7,12.4
34.5,-4.5,2024,7,12.65
34.5,-3.5,2024,7,12.18
34.5,-2.5,2024,7,11.66
34.5,-1.5,2024,7,10.93
35.5,-9.5,2024,7,11.16
35.5,-8.5,2024,7,11.61
35.5,-7.5,2024,7,11.71
35.5,-6.5,2024,7,11.61
35.5,-5.5,2024,7,11.98
35.5,-4.5,2024,7,11.72
35.5,-3.5,2024,7,11.52
35.5,-2.5,2024,7,11.14
35.5,-1.5,2024,7,10.48
27.5,-9.5,2024,8,15.53
27.5,-8.5,2024,8,15.74
27.5,-7.5,2024,8,15.75
27.5,-6.5,2024,8,15.94
27.5,-5.5,2024,8,15.96
27.5,-4.5,2024,8,15.93
27.5,-3.5,2024,8,15.9
27.5,-2.5,2024,8,15.88
27.5,-1.5,2024,8,15.96
28.5,-9.5,2024,8,14.87
28.5,-8.5,2024,8,15.08
28.5,-7.5,2024,8,15.07
28.5,-6.5,2024,8,15.26
28.5,-5.5,2024,8,15.22
28.5,-4.5,2024,8,15.43
28.5,-3.5,2024,8,15.45
28.5,-2.5,2024,8,15.39
28.5,-1.5,2024,8,15.37
29.5,-9.5,2024,8,14.18
29.5,-8.5,2024,8,14.4
29.5,-7.5,2024,8,14.78
29.5,-6.5,2024,8,14.6
29.5,-5.5,2024,8,14.75
29.5,-4.5,2024,8,14.74
29.5,-3.5,2024,8,14.54
29.5,-2.5,2024,8,14.49
29.5,-1.5,2024,8,14.68
30.5,-9.5,2024,8,12.36
30.5,-8.5,2024,8,12.57
30.5,-7.5,2024,8,13.84
30.5,-6.5,2024,8,14.31
30.5,-5.5,2024,8,14.43
30.5,-4.5,2024,8,14.67
30.5,-3.5,2024,8,14.56
30.5,-2.5,2024,8,14.53
30.5,-1.5,2024,8,15.01
31.5,-9.5,2024,8,12.01
31.5,-8.5,2024,8,11.33
31.5,-7.5,2024,8,12.99
31.5,-6.5,2024,8,14.04
31.5,-5.5,2024,8,13.79
31.5,-4.5,2024,8,12.95
31.5,-3.5,2024,8,13.59
31.5,-2.5,2024,8,13.87
31.5,-1.5,2024,8,13.44
32.5,-9.5,2024,8,12.24
32.5,-8.5,2024,8,12.21
32.5,-7.5,2024,8,11.6
32.5,-6.5,2024,8,12.14
32.5,-5.5,2024,8,12.47
32.5,-4.5,2024,8,11.95
32.5,-3.5,2024,8,12.23
32.5,-2.5,2024,8,13.44
32.5,-1.5,2024,8,14.16
33.5,-9.5,2024,8,10.12
33.5,-8.5,2024,8,10.1
33.5,-7.5,2024,8,10.54
33.5,-6.5,2024,8,11.02
33.5,-5.5,2024,8,11.52
33.5,-4.5,2024,8,12.14
33.5,-3.5,2024,8,12.35
33.5,-2.5,2024,8,12.92
33.5,-1.5,2024,8,13.32
34.5,-9.5,2024,8,10.2
34.5,-8.5,2024,8,10.76
34.5,-7.5,2024,8,11.31
34.5,-6.5,2024,8,10.97
34.5,-5.5,2024,8,10.84
34.5,-4.5,2024,8,11.63
34.5,-3.5,2024,8,12.13
34.5,-2.5,2024,8,12.26
34.5,-1.5,2024,8,12.43
35.5,-9.5,2024,8,9.99
35.5,-8.5,2024,8,10.42
35.5,-7.5,2024,8,10.65
35.5,-6.5,2024,8,9.7
35.5,-5.5,2024,8,10.47
35.5,-4.5,2024,8,10.83
35.5,-3.5,2024,8,11.38
35.5,-2.5,2024,8,11.46
35.5,-1.5,2024,8,11.22
27.5,-9.5,2024,9,14.31
27.5,-8.5,2024,9,13.74
27.5,-7.5,2024,9,13.75
27.5,-6.5,2024,9,14.45
27.5,-5.5,2024,9,15.03
27.5,-4.5,2024,9,15.11
27.5,-3.5,2024,9,15.22
27.5,-2.5,2024,9,15.54
27.5,-1.5,2024,9,15.61
28.5,-9.5,2024,9,14.38
28.5,-8.5,2024,9,14.3
28.5,-7.5,2024,9,13.9
28.5,-6.5,2024,9,14.24
28.5,-5.5,2024,9,14.47
28.5,-4.5,2024,9,15.14
28.5,-3.5,2024,9,14.99
28.5,-2.5,2024,9,15.23
28.5,-1.5,2024,9,15.25
29.5,-9.5,2024,9,14.19
29.5,-8.5,2024,9,14.49
29.5,-7.5,2024,9,14.15
29.5,-6.5,2024,9,14.3
29.5,-5.5,2024,9,14.59
29.5,-4.5,2024,9,14.6
29.5,-3.5,2024,9,14.65
29.5,-2.5,2024,9,14.64
29.5,-1.5,2024,9,14.69
30.5,-9.5,2024,9,13.99
30.5,-8.5,2024,9,14.29
30.5,-7.5,2024,9,14.07
30.5,-6.5,2024,9,13.84
30.5,-5.5,2024,9,13.78
30.5,-4.5,2024,9,13.89
30.5,-3.5,2024,9,14.38
30.5,-2.5,2024,9,14.53
30.5,-1.5,2024,9,13.78
31.5,-9.5,2024,9,13.16
31.5,-8.5,2024,9,13.09
31.5,-7.5,2024,9,12.18
31.5,-6.5,2024,9,11.89
31.5,-5.5,2024,9,11.62
31.5,-4.5,2024,9,11.18
31.5,-3.5,2024,9,12.05
31.5,-2.5,2024,9,12.75
31.5,-1.5,2024,9,12.43
32.5,-9.5,2024,9,11.19
32.5,-8.5,2024,9,12.17
32.5,-7.5,2024,9,11.18
32.5,-6.5,2024,9,10.6
32.5,-5.5,2024,9,11.19
32.5,-4.5,2024,9,10.78
32.5,-3.5,2024,9,11.08
32.5,-2.5,2024,9,11.29
32.5,-1.5,2024,9,12.15
33.5,-9.5,2024,9,7.77
33.5,-8.5,2024,9,7.99
33.5,-7.5,2024,9,9.63
33.5,-6.5,2024,9,10.54
33.5,-5.5,2024,9,11.0
33.5,-4.5,2024,9,10.64
33.5,-3.5,2024,9,9.84
33.5,-2.5,2024,9,11.16
33.5,-1.5,2024,9,11.85
34.5,-9.5,2024,9,8.76
34.5,-8.5,2024,9,6.51
34.5,-7.5,2024,9,6.0
34.5,-6.5,2024,9,6.21
34.5,-5.5,2024,9,6.64
34.5,-4.5,2024,9,6.64
34.5,-3.5,2024,9,8.07
34.5,-2.5,2024,9,9.09
34.5,-1.5,2024,9,9.58
35.5,-9.5,2024,9,7.39
35.5,-8.5,2024,9,6.3
35.5,-7.5,2024,9,5.16
35.5,-6.5,2024,9,2.57
35.5,-5.5,2024,9,3.52
35.5,-4.5,2024,9,3.49
35.5,-3.5,2024,9,3.86
35.5,-2.5,2024,9,5.83
35.5,-1.5,2024,9,7.29
27.5,-9.5,2024,10,15.61
27.5,-8.5,2024,10,15.72
27.5,-7.5,2024,10,15.62
27.5,-6.5,2024,10,15.29
27.5,-5.5,2024,10,13.94
27.5,-4.5,2024,10,12.07
27.5,-3.5,2024,10,10.97
27.5,-2.5,2024,10,11.09
27.5,-1.5,2024,10,10.79
28.5,-9.5,2024,10,14.9
28.5,-8.5,2024,10,15.03
28.5,-7.5,2024,10,15.07
28.5,-6.5,2024,10,15.05
28.5,-5.5,2024,10,14.74
28.5,-4.5,2024,10,13.88
28.5,-3.5,2024,10,12.48
28.5,-2.5,2024,10,11.99
28.5,-1.5,2024,10,11.64
29.5,-9.5,2024,10,14.76
29.5,-8.5,2024,10,14.94
