-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
33.5,-3.5,2021,2,10.09
33.5,-2.5,2021,2,10.16
33.5,-1.5,2021,2,10.13
34.5,-9.5,2021,2,10.48
34.5,-8.5,2021,2,10.49
34.5,-7.5,2021,2,9.5
34.5,-6.5,2021,2,9.8
34.5,-5.5,2021,2,10.18
34.5,-4.5,2021,2,9.9
34.5,-3.5,2021,2,11.94
34.5,-2.5,2021,2,11.3
34.5,-1.5,2021,2,10.24
35.5,-9.5,2021,2,9.36
35.5,-8.5,2021,2,8.78
35.5,-7.5,2021,2,10.37
35.5,-6.5,2021,2,10.19
35.5,-5.5,2021,2,10.62
35.5,-4.5,2021,2,11.25
35.5,-3.5,2021,2,10.99
35.5,-2.5,2021,2,9.9
35.5,-1.5,2021,2,8.95
27.5,-9.5,2021,3,14.41
27.5,-8.5,2021,3,14.91
27.5,-7.5,2021,3,15.3
27.5,-6.5,2021,3,15.39
27.5,-5.5,2021,3,15.55
27.5,-4.5,2021,3,15.33
27.5,-3.5,2021,3,15.37
27.5,-2.5,2021,3,15.1
27.5,-1.5,2021,3,15.17
28.5,-9.5,2021,3,12.73
28.5,-8.5,2021,3,14.08
28.5,-7.5,2021,3,14.67
28.5,-6.5,2021,3,14.93
28.5,-5.5,2021,3,14.99
28.5,-4.5,2021,3,14.89
28.5,-3.5,2021,3,14.95
28.5,-2.5,2021,3,14.47
28.5,-1.5,2021,3,14.12
29.5,-9.5,2021,3,10.2
29.5,-8.5,2021,3,11.98
29.5,-7.5,2021,3,12.53
29.5,-6.5,2021,3,13.41
29.5,-5.5,2021,3,14.24
29.5,-4.5,2021,3,14.38
29.5,-3.5,2021,3,14.27
29.5,-2.5,2021,3,13.94
29.5,-1.5,2021,3,13.78
30.5,-9.5,2021,3,9.45
30.5,-8.5,2021,3,10.62
30.5,-7.5,2021,3,11.0
30.5,-6.5,2021,3,11.88
30.5,-5.5,2021,3,12.28
30.5,-4.5,2021,3,13.13
30.5,-3.5,2021,3,13.83
30.5,-2.5,2021,3,14.53
30.5,-1.5,2021,3,14.7
31.5,-9.5,2021,3,9.9
31.5,-8.5,2021,3,11.0
31.5,-7.5,2021,3,11.92
31.5,-6.5,2021,3,13.49
31.5,-5.5,2021,3,14.08
31.5,-4.5,2021,3,14.5
31.5,-3.5,2021,3,14.67
31.5,-2.5,2021,3,14.59
31.5,-1.5,2021,3,14.35
32.5,-9.5,2021,3,11.77
32.5,-8.5,2021,3,12.85
32.5,-7.5,2021,3,13.19
32.5,-6.5,2021,3,13.95
32.5,-5.5,2021,3,14.13
32.5,-4.5,2021,3,14.46
32.5,-3.5,2021,3,14.27
32.5,-2.5,2021,3,14.32
32.5,-1.5,2021,3,14.39
33.5,-9.5,2021,3,10.48
33.5,-8.5,2021,3,11.45
33.5,-7.5,2021,3,12.96
33.5,-6.5,2021,3,13.31
33.5,-5.5,2021,3,13.42
33.5,-4.5,2021,3,12.7
33.5,-3.5,2021,3,13.52
33.5,-2.5,2021,3,13.78
33.5,-1.5,2021,3,13.75
34.5,-9.5,2021,3,11.49
34.5,-8.5,2021,3,12.0
34.5,-7.5,2021,3,11.56
34.5,-6.5,2021,3,12.18
34.5,-5.5,2021,3,12.24
34.5,-4.5,2021,3,11.99
34.5,-3.5,2021,3,12.55
34.5,-2.5,2021,3,12.32
34.5,-1.5,2021,3,11.81
35.5,-9.5,2021,3,9.58
35.5,-8.5,2021,3,11.44
35.5,-7.5,2021,3,11.45
35.5,-6.5,2021,3,11.18
35.5,-5.5,2021,3,12.1
35.5,-4.5,2021,3,11.8
35.5,-3.5,2021,3,11.67
35.5,-2.5,2021,3,11.26
35.5,-1.5,2021,3,10.44
27.5,-9.5,2021,4,14.85
27.5,-8.5,2021,4,15.07
27.5,-7.5,2021,4,15.06
27.5,-6.5,2021,4,14.81
27.5,-5.5,2021,4,14.83
27.5,-4.5,2021,4,14.22
27.5,-3.5,2021,4,14.19
27.5,-2.5,2021,4,14.56
27.5,-1.5,2021,4,14.57
28.5,-9.5,2021,4,12.3
28.5,-8.5,2021,4,12.8
28.5,-7.5,2021,4,12.56
28.5,-6.5,2021,4,12.63
28.5,-5.5,2021,4,12.76
28.5,-4.5,2021,4,12.22
28.5,-3.5,2021,4,12.63
28.5,-2.5,2021,4,12.65
28.5,-1.5,2021,4,13.29
29.5,-9.5,2021,4,7.6
29.5,-8.5,2021,4,8.19
29.5,-7.5,2021,4,8.42
29.5,-6.5,2021,4,8.57
29.5,-5.5,2021,4,8.83
29.5,-4.5,2021,4,9.91
29.5,-3.5,2021,4,10.67
29.5,-2.5,2021,4,11.18
29.5,-1.5,2021,4,11.82
30.5,-9.5,2021,4,8.04
30.5,-8.5,2021,4,7.92
30.5,-7.5,2021,4,7.51
30.5,-6.5,2021,4,7.48
30.5,-5.5,2021,4,7.99
30.5,-4.5,2021,4,8.83
30.5,-3.5,2021,4,9.73
30.5,-2.5,2021,4,10.83
30.5,-1.5,2021,4,12.26
31.5,-9.5,2021,4,10.76
31.5,-8.5,2021,4,9.97
31.5,-7.5,2021,4,9.94
31.5,-6.5,2021,4,10.12
31.5,-5.5,2021,4,10.04
31.5,-4.5,2021,4,10.28
31.5,-3.5,2021,4,11.69
31.5,-2.5,2021,4,12.52
31.5,-1.5,2021,4,12.36
32.5,-9.5,2021,4,12.16
32.5,-8.5,2021,4,12.7
32.5,-7.5,2021,4,12.54
32.5,-6.5,2021,4,12.97
32.5,-5.5,2021,4,13.54
32.5,-4.5,2021,4,13.61
32.5,-3.5,2021,4,13.42
32.5,-2.5,2021,4,13.14
32.5,-1.5,2021,4,14.04
33.5,-9.5,2021,4,11.53
33.5,-8.5,2021,4,12.39
33.5,-7.5,2021,4,12.99
33.5,-6.5,2021,4,13.25
33.5,-5.5,2021,4,13.15
33.5,-4.5,2021,4,12.69
33.5,-3.5,2021,4,13.46
33.5,-2.5,2021,4,13.67
33.5,-1.5,2021,4,13.72
34.5,-9.5,2021,4,10.04
34.5,-8.5,2021,4,10.12
34.5,-7.5,2021,4,11.8
34.5,-6.5,2021,4,12.34
34.5,-5.5,2021,4,12.72
34.5,-4.5,2021,4,12.86
34.5,-3.5,2021,4,12.85
34.5,-2.5,2021,4,12.73
34.5,-1.5,2021,4,12.97
35.5,-9.5,2021,4,9.71
35.5,-8.5,2021,4,9.52
35.5,-7.5,2021,4,8.44
35.5,-6.5,2021,4,8.46
35.5,-5.5,2021,4,10.22
35.5,-4.5,2021,4,11.73
35.5,-3.5,2021,4,10.74
35.5,-2.5,2021,4,10.38
35.5,-1.5,2021,4,10.1
27.5,-9.5,2021,5,14.36
27.5,-8.5,2021,5,14.5
27.5,-7.5,2021,5,14.25
27.5,-6.5,2021,5,13.72
27.5,-5.5,2021,5,13.36
27.5,-4.5,2021,5,13.4
27.5,-3.5,2021,5,14.18
27.5,-2.5,2021,5,14.87
27.5,-1.5,2021,5,15.06
28.5,-9.5,2021,5,13.2
28.5,-8.5,2021,5,14.22
28.5,-7.5,2021,5,14.12
28.5,-6.5,2021,5,13.42
28.5,-5.5,2021,5,13.04
28.5,-4.5,2021,5,12.72
28.5,-3.5,2021,5,13.86
28.5,-2.5,2021,5,14.29
28.5,-1.5,2021,5,14.45
29.5,-9.5,2021,5,9.56
29.5,-8.5,2021,5,11.34
29.5,-7.5,2021,5,13.51
29.5,-6.5,2021,5,13.07
29.5,-5.5,2021,5,12.47
29.5,-4.5,2021,5,12.99
29.5,-3.5,2021,5,13.13
29.5,-2.5,2021,5,14.07
29.5,-1.5,2021,5,14.31
30.5,-9.5,2021,5,7.55
30.5,-8.5,2021,5,7.74
30.5,-7.5,2021,5,9.88
30.5,-6.5,2021,5,13.27
30.5,-5.5,2021,5,13.51
30.5,-4.5,2021,5,13.5
30.5,-3.5,2021,5,13.42
30.5,-2.5,2021,5,12.93
30.5,-1.5,2021,5,12.83
31.5,-9.5,2021,5,10.59
31.5,-8.5,2021,5,11.31
31.5,-7.5,2021,5,10.89
31.5,-6.5,2021,5,10.65
31.5,-5.5,2021,5,12.3
31.5,-4.5,2021,5,12.83
31.5,-3.5,2021,5,13.1
31.5,-2.5,2021,5,12.68
31.5,-1.5,2021,5,12.43
32.5,-9.5,2021,5,8.5
32.5,-8.5,2021,5,7.91
32.5,-7.5,2021,5,6.23
32.5,-6.5,2021,5,5.13
32.5,-5.5,2021,5,6.25
32.5,-4.5,2021,5,9.35
32.5,-3.5,2021,5,10.23
32.5,-2.5,2021,5,10.82
32.5,-1.5,2021,5,10.92
33.5,-9.5,2021,5,3.61
33.5,-8.5,2021,5,3.07
33.5,-7.5,2021,5,3.43
33.5,-6.5,2021,5,4.35
33.5,-5.5,2021,5,4.15
33.5,-4.5,2021,5,5.47
33.5,-3.5,2021,5,8.09
33.5,-2.5,2021,5,8.67
33.5,-1.5,2021,5,9.0
34.5,-9.5,2021,5,2.91
34.5,-8.5,2021,5,2.13
34.5,-7.5,2021,5,3.33
34.5,-6.5,2021,5,4.62
34.5,-5.5,2021,5,4.14
34.5,-4.5,2021,5,5.06
34.5,-3.5,2021,5,6.71
34.5,-2.5,2021,5,7.44
34.5,-1.5,2021,5,8.57
35.5,-9.5,2021,5,3.13
35.5,-8.5,2021,5,3.12
35.5,-7.5,2021,5,3.58
35.5,-6.5,2021,5,3.89
35.5,-5.5,2021,5,6.41
35.5,-4.5,2021,5,7.95
35.5,-3.5,2021,5,8.5
35.5,-2.5,2021,5,8.41
35.5,-1.5,2021,5,6.8
27.5,-9.5,2021,6,13.61
27.5,-8.5,2021,6,14.54
27.5,-7.5,2021,6,14.91
27.5,-6.5,2021,6,14.75
27.5,-5.5,2021,6,14.62
27.5,-4.5,2021,6,14.4
27.5,-3.5,2021,6,13.51
27.5,-2.5,2021,6,13.92
27.5,-1.5,2021,6,13.67
28.5,-9.5,2021,6,10.55
28.5,-8.5,2021,6,11.69
28.5,-7.5,2021,6,13.54
28.5,-6.5,2021,6,14.3
28.5,-5.5,2021,6,14.29
28.5,-4.5,2021,6,14.34
28.5,-3.5,2021,6,14.23
28.5,-2.5,2021,6,13.79
28.5,-1.5,2021,6,13.47
29.5,-9.5,2021,6,9.52
29.5,-8.5,2021,6,11.52
29.5,-7.5,2021,6,12.45
29.5,-6.5,2021,6,13.64
29.5,-5.5,2021,6,13.99
29.5,-4.5,2021,6,14.19
29.5,-3.5,2021,6,14.1
29.5,-2.5,2021,6,13.92
29.5,-1.5,2021,6,14.16
30.5,-9.5,2021,6,7.12
30.5,-8.5,2021,6,9.46
30.5,-7.5,2021,6,11.21
30.5,-6.5,2021,6,11.44
30.5,-5.5,2021,6,12.63
30.5,-4.5,2021,6,12.92
30.5,-3.5,2021,6,13.46
30.5,-2.5,2021,6,13.59
30.5,-1.5,2021,6,13.81
31.5,-9.5,2021,6,8.42
31.5,-8.5,2021,6,9.34
31.5,-7.5,2021,6,10.11
31.5,-6.5,2021,6,10.67
31.5,-5.5,2021,6,11.6
31.5,-4.5,2021,6,12.02
31.5,-3.5,2021,6,12.74
31.5,-2.5,2021,6,12.64
31.5,-1.5,2021,6,12.8
32.5,-9.5,2021,6,3.35
32.5,-8.5,2021,6,4.1
32.5,-7.5,2021,6,6.93
32.5,-6.5,2021,6,8.75
32.5,-5.5,2021,6,10.81
32.5,-4.5,2021,6,10.8
32.5,-3.5,2021,6,10.16
32.5,-2.5,2021,6,12.12
32.5,-1.5,2021,6,12.46
33.5,-9.5,2021,6,2.47
33.5,-8.5,2021,6,2.64
33.5,-7.5,2021,6,4.49
33.5,-6.5,2021,6,5.32
33.5,-5.5,2021,6,5.92
33.5,-4.5,2021,6,5.12
33.5,-3.5,2021,6,7.72
33.5,-2.5,2021,6,9.88
33.5,-1.5,2021,6,11.18
34.5,-9.5,2021,6,2.64
34.5,-8.5,2021,6,2.63
34.5,-7.5,2021,6,2.42
34.5,-6.5,2021,6,3.83
34.5,-5.5,2021,6,4.82
34.5,-4.5,2021,6,4.63
34.5,-3.5,2021,6,5.89
34.5,-2.5,2021,6,6.77
34.5,-1.5,2021,6,8.36
35.5,-9.5,2021,6,2.51
35.5,-8.5,2021,6,3.46
35.5,-7.5,2021,6,3.11
35.5,-6.5,2021,6,3.08
35.5,-5.5,2021,6,3.4
35.5,-4.5,2021,6,3.93
35.5,-3.5,2021,6,4.15
35.5,-2.5,2021,6,4.34
35.5,-1.5,2021,6,6.04
27.5,-9.5,2021,7,14.12
27.5,-8.5,2021,7,14.55
27.5,-7.5,2021,7,15.08
27.5,-6.5,2021,7,14.85
27.5,-5.5,2021,7,14.57
27.5,-4.5,2021,7,14.33
27.5,-3.5,2021,7,13.9
27.5,-2.5,2021,7,14.16
27.5,-1.5,2021,7,13.85
28.5,-9.5,2021,7,11.17
28.5,-8.5,2021,7,12.74
28.5,-7.5,2021,7,13.85
28.5,-6.5,2021,7,13.8
28.5,-5.5,2021,7,14.14
28.5,-4.5,2021,7,14.12
28.5,-3.5,2021,7,14.4
28.5,-2.5,2021,7,13.68
28.5,-1.5,2021,7,14.03
29.5,-9.5,2021,7,8.76
29.5,-8.5,2021,7,8.84
29.5,-7.5,2021,7,10.57
29.5,-6.5,2021,7,12.52
29.5,-5.5,2021,7,13.33
29.5,-4.5,2021,7,13.65
29.5,-3.5,2021,7,13.84
29.5,-2.5,2021,7,14.07
29.5,-1.5,2021,7,14.12
30.5,-9.5,2021,7,6.82
30.5,-8.5,2021,7,7.68
30.5,-7.5,2021,7,8.56
30.5,-6.5,2021,7,9.02
30.5,-5.5,2021,7,10.93
30.5,-4.5,2021,7,12.63
30.5,-3.5,2021,7,12.97
30.5,-2.5,2021,7,12.91
30.5,-1.5,2021,7,13.2
31.5,-9.5,2021,7,7.04
31.5,-8.5,2021,7,10.06
31.5,-7.5,2021,7,11.42
31.5,-6.5,2021,7,11.1
31.5,-5.5,2021,7,11.37
31.5,-4.5,2021,7,10.91
31.5,-3.5,2021,7,11.92
31.5,-2.5,2021,7,11.38
31.5,-1.5,2021,7,11.3
32.5,-9.5,2021,7,7.29
32.5,-8.5,2021,7,8.82
32.5,-7.5,2021,7,9.46
32.5,-6.5,2021,7,10.13
32.5,-5.5,2021,7,11.8
32.5,-4.5,2021,7,11.98
32.5,-3.5,2021,7,10.37
32.5,-2.5,2021,7,9.37
32.5,-1.5,2021,7,9.28
33.5,-9.5,2021,7,4.24
33.5,-8.5,2021,7,5.07
33.5,-7.5,2021,7,6.04
33.5,-6.5,2021,7,7.07
33.5,-5.5,2021,7,7.06
33.5,-4.5,2021,7,9.3
33.5,-3.5,2021,7,10.99
33.5,-2.5,2021,7,10.93
33.5,-1.5,2021,7,9.66
34.5,-9.5,2021,7,2.39
34.5,-8.5,2021,7,4.33
34.5,-7.5,2021,7,6.54
34.5,-6.5,2021,7,7.19
34.5,-5.5,2021,7,5.1
34.5,-4.5,2021,7,3.65
34.5,-3.5,2021,7,7.82
34.5,-2.5,2021,7,9.1
34.5,-1.5,2021,7,10.43
35.5,-9.5,2021,7,3.25
35.5,-8.5,2021,7,4.6
35.5,-7.5,2021,7,5.18
35.5,-6.5,2021,7,5.13
35.5,-5.5,2021,7,4.26
35.5,-4.5,2021,7,5.14
35.5,-3.5,2021,7,5.5
35.5,-2.5,2021,7,4.78
35.5,-1.5,2021,7,6.75
27.5,-9.5,2021,8,9.91
27.5,-8.5,2021,8,11.69
27.5,-7.5,2021,8,14.28
27.5,-6.5,2021,8,14.91
27.5,-5.5,2021,8,14.91
27.5,-4.5,2021,8,14.27
27.5,-3.5,2021,8,12.81
27.5,-2.5,2021,8,13.68
27.5,-1.5,2021,8,14.62
28.5,-9.5,2021,8,8.18
28.5,-8.5,2021,8,8.85
28.5,-7.5,2021,8,13.12
28.5,-6.5,2021,8,14.09
28.5,-5.5,2021,8,14.29
28.5,-4.5,2021,8,13.88
28.5,-3.5,2021,8,12.24
28.5,-2.5,2021,8,12.08
28.5,-1.5,2021,8,12.0
29.5,-9.5,2021,8,8.63
29.5,-8.5,2021,8,7.49
29.5,-7.5,2021,8,8.91
29.5,-6.5,2021,8,12.23
29.5,-5.5,2021,8,10.36
29.5,-4.5,2021,8,11.51
29.5,-3.5,2021,8,12.73
29.5,-2.5,2021,8,13.4
29.5,-1.5,2021,8,13.14
30.5,-9.5,2021,8,8.44
30.5,-8.5,2021,8,5.94
30.5,-7.5,2021,8,5.92
30.5,-6.5,2021,8,10.17
30.5,-5.5,2021,8,12.28
30.5,-4.5,2021,8,11.58
30.5,-3.5,2021,8,10.6
30.5,-2.5,2021,8,12.36
30.5,-1.5,2021,8,12.88
31.5,-9.5,2021,8,7.16
31.5,-8.5,2021,8,8.73
31.5,-7.5,2021,8,7.5
31.5,-6.5,2021,8,7.04
31.5,-5.5,2021,8,10.53
31.5,-4.5,2021,8,11.51
31.5,-3.5,2021,8,11.24
31.5,-2.5,2021,8,9.55
31.5,-1.5,2021,8,9.35
32.5,-9.5,2021,8,7.1
32.5,-8.5,2021,8,6.69
32.5,-7.5,2021,8,7.32
32.5,-6.5,2021,8,8.72
32.5,-5.5,2021,8,11.12
32.5,-4.5,2021,8,11.99
32.5,-3.5,2021,8,11.85
32.5,-2.5,2021,8,8.73
32.5,-1.5,2021,8,9.05
33.5,-9.5,2021,8,4.11
33.5,-8.5,2021,8,4.8
33.5,-7.5,2021,8,5.42
33.5,-6.5,2021,8,5.91
33.5,-5.5,2021,8,8.21
33.5,-4.5,2021,8,10.49
33.5,-3.5,2021,8,11.85
33.5,-2.5,2021,8,11.91
33.5,-1.5,2021,8,10.95
34.5,-9.5,2021,8,3.14
34.5,-8.5,2021,8,4.04
34.5,-7.5,2021,8,3.06
34.5,-6.5,2021,8,3.52
34.5,-5.5,2021,8,4.26
34.5,-4.5,2021,8,6.96
34.5,-3.5,2021,8,9.47
34.5,-2.5,2021,8,9.9
34.5,-1.5,2021,8,10.6
35.5,-9.5,2021,8,3.92
35.5,-8.5,2021,8,3.3
35.5,-7.5,2021,8,2.88
35.5,-6.5,2021,8,2.89
35.5,-5.5,2021,8,2.95
35.5,-4.5,2021,8,2.46
35.5,-3.5,2021,8,3.94
35.5,-2.5,2021,8,4.17
35.5,-1.5,2021,8,6.79
27.5,-9.5,2021,9,14.8
27.5,-8.5,2021,9,15.66
27.5,-7.5,2021,9,16.09
27.5,-6.5,2021,9,15.53
27.5,-5.5,2021,9,15.51
27.5,-4.5,2021,9,14.73
27.5,-3.5,2021,9,14.55
27.5,-2.5,2021,9,14.25
27.5,-1.5,2021,9,14.32
28.5,-9.5,2021,9,12.95
28.5,-8.5,2021,9,15.2
28.5,-7.5,2021,9,15.66
28.5,-6.5,2021,9,15.29
28.5,-5.5,2021,9,15.23
28.5,-4.5,2021,9,14.36
28.5,-3.5,2021,9,14.22
28.5,-2.5,2021,9,13.68
28.5,-1.5,2021,9,13.76
29.5,-9.5,2021,9,9.53
29.5,-8.5,2021,9,13.06
29.5,-7.5,2021,9,15.29
29.5,-6.5,2021,9,15.41
29.5,-5.5,2021,9,15.51
29.5,-4.5,2021,9,14.97
29.5,-3.5,2021,9,14.71
29.5,-2.5,2021,9,13.9
29.5,-1.5,2021,9,13.69
30.5,-9.5,2021,9,11.84
30.5,-8.5,2021,9,9.55
30.5,-7.5,2021,9,12.01
30.5,-6.5,2021,9,14.93
30.5,-5.5,2021,9,15.07
30.5,-4.5,2021,9,15.05
30.5,-3.5,2021,9,15.08
30.5,-2.5,2021,9,14.34
30.5,-1.5,2021,9,13.97
31.5,-9.5,2021,9,10.32
31.5,-8.5,2021,9,9.58
31.5,-7.5,2021,9,9.98
31.5,-6.5,2021,9,10.29
31.5,-5.5,2021,9,13.12
31.5,-4.5,2021,9,14.36
31.5,-3.5,2021,9,14.58
31.5,-2.5,2021,9,13.72
31.5,-1.5,2021,9,13.57
32.5,-9.5,2021,9,10.25
32.5,-8.5,2021,9,8.67
32.5,-7.5,2021,9,7.85
32.5,-6.5,2021,9,7.34
32.5,-5.5,2021,9,9.06
32.5,-4.5,2021,9,13.33
32.5,-3.5,2021,9,12.03
32.5,-2.5,2021,9,9.98
32.5,-1.5,2021,9,11.25
33.5,-9.5,2021,9,9.15
33.5,-8.5,2021,9,8.95
33.5,-7.5,2021,9,8.77
33.5,-6.5,2021,9,8.2
33.5,-5.5,2021,9,6.94
33.5,-4.5,2021,9,9.31
33.5,-3.5,2021,9,12.01
33.5,-2.5,2021,9,8.63
33.5,-1.5,2021,9,7.57
34.5,-9.5,2021,9,6.78
34.5,-8.5,2021,9,7.63
34.5,-7.5,2021,9,6.66
34.5,-6.5,2021,9,5.95
34.5,-5.5,2021,9,5.39
34.5,-4.5,2021,9,5.51
34.5,-3.5,2021,9,10.26
34.5,-2.5,2021,9,9.21
34.5,-1.5,2021,9,6.9
35.5,-9.5,2021,9,5.17
35.5,-8.5,2021,9,5.88
35.5,-7.5,2021,9,7.13
35.5,-6.5,2021,9,6.13
35.5,-5.5,2021,9,5.51
35.5,-4.5,2021,9,8.81
35.5,-3.5,2021,9,8.87
35.5,-2.5,2021,9,8.28
35.5,-1.5,2021,9,6.03
27.5,-9.5,2021,10,14.94
27.5,-8.5,2021,10,15.58
27.5,-7.5,2021,10,16.31
27.5,-6.5,2021,10,16.38
27.5,-5.5,2021,10,16.44
27.5,-4.5,2021,10,16.62
27.5,-3.5,2021,10,16.13
27.5,-2.5,2021,10,16.23
27.5,-1.5,2021,10,15.92
28.5,-9.5,2021,10,12.37
28.5,-8.5,2021,10,14.07
28.5,-7.5,2021,10,15.77
28.5,-6.5,2021,10,16.0
28.5,-5.5,2021,10,16.05
28.5,-4.5,2021,10,16.15
28.5,-3.5,2021,10,16.32
28.5,-2.5,2021,10,16.37
28.5,-1.5,2021,10,16.25
29.5,-9.5,2021,10,10.81
29.5,-8.5,2021,10,11.63
